sample_id,class_label,S2,S3,CONJ1,V2,SPRO1,V3,PR1,S1,PRNA,A3,PART1,A2,ADV2,V4,SPRO2,APRO2,A4,S4,APRO1,V1,ADVPRO1,ADV3,CONJ2,ADV1,A5,APRO3,PART2,ADVPRO2,PARTNA,V5,S5,PR2,ADV4,A1,INTJ1,SPRO3,NUM1,ADVPRO3,ANUM2,INTJ2,NUM2,APRO4,NA,A6,NUM3,ANUM3,CONJ3,SNA,PART3,PR3,S6,ADV5,1,V6,CONJNA,INTJ3,ADVPRO4,PART4,ANUM4,NUM4,PR4,INTJ5,SPRO4,A7,ANUM5,INTJNA,S7,NUM5,ADV6,2,INTJ7,SPRONA,3,V7,VNA,ADV7,APRO5,4,ANA,COM2,COM3,CONJ4,INTJ4,A8,ADVNA,ADVPRO5,ANUM6,ANUM7,APRO6,COM1
anapest_3_25,anapest_3,0.12023025731712762,0.44858684622756156,-0.046192865101182826,-0.24750966768686514,-0.6182489783972206,0.26794364912560076,0.09608986648762857,-1.3891882781396645,-1.032964466519314,0.5928864316547084,1.3439552461091615,-1.997397844425067,-0.8245178123762775,1.2974238872345056,0.45615292222998777,0.5533261012091818,1.6481086272250631,-0.08146077749750477,-0.6643577600810792,-0.2454938202080292,-0.9816481097831105,-0.05614691060102562,1.5222165531914256,-0.36701360901904656,0.996646673826855,0.45778357614931536,-0.8551007269023093,-0.24625911742765605,-1.8528561095791949,1.867316978903053,1.4434399646580174,0.6544088005370634,1.136602277313811,-0.8106435653662911,0.21305644986257485,0.8225009847182061,-0.1537840344830684,0.023911182682251893,-1.1977894869576589,-0.4829266169637804,1.839504163421722,0.11219771616250307,-0.4391894350667487,-0.689862944583269,0.23460589705616108,0.33671535180954265,-0.7628683535038967,0.24516053337077764,0.45770096759238704,-0.7458005977026788,-0.6619320592176209,5.780548416404425,-0.4378114195588847,-0.5512604781950954,1.0391220457985866,-0.46902581895483464,-0.40663857573074813,-0.29577360861217017,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_3_26,anapest_3,-0.5139215193786665,0.3970626663911282,-0.30343646970962523,0.3240829399896731,-0.8824335219181115,-0.2822713416455539,0.33819588256009686,-1.0148279054198288,-0.7768405775442143,0.1741064780691975,0.27610882121481745,-1.1479714485299712,-0.14422784443122924,3.2568578534034938,0.4600311793137417,-0.3574112726396327,1.3562014380935266,1.5398796946467987,-0.11355253772797731,-0.9346425517398808,-0.7506544389632637,-0.681040910592673,1.609883248724895,-1.6198476738190621,3.3844199740565726,-0.5914041490597518,0.9870656692830931,-1.4342629894621162,-1.5473090599024353,0.46470526462285494,0.47453906601847884,-0.3226978029093177,1.5402656887708044,-0.3993044824063622,-0.7183441610281497,0.3293058500089216,-0.1276130011751308,2.6446155177996946,0.20356338094389625,-0.4714827067491133,-0.38852674667799036,-0.8598061509528703,-0.4391894350667487,-0.689862944583269,0.254519040578056,1.5221609443970199,-0.7628683535038967,0.26277933547092447,-0.7843415721506963,-0.7458005977026788,-0.6619320592176209,-0.73605519601971,-0.4378114195588847,-0.5512604781950954,1.07050320500382,-0.46902581895483464,-0.40663857573074813,-0.29577360861217017,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_3_27,anapest_3,-0.7263119104329976,0.316969400063956,0.13289529044403578,-0.6061411489722754,-0.001958797269111934,-0.09557197147742191,1.3738244861533047,-1.709514637748647,0.697411143746734,-0.2785771349718045,0.4781348745030552,-0.9184523865269361,-8.021018672747092e-4,1.8590520390720338,0.5637105939705183,0.5526284493920688,0.787911634092399,0.6264537813563027,-0.5054828179659718,-0.07180473649228936,-0.019952285153817896,-0.6510575540724225,-0.3543713047551408,-0.42159879232946207,1.3495928600773819,-0.12818449632645207,1.8638390543207257,-0.8839750711715588,-1.5792475410667888,1.3246119607612186,-0.10677098953527228,-0.39757930077129483,1.415463013923295,0.29494467451778184,-0.7533355815952313,1.3000595692817805,0.26887206048522827,1.495608531163099,0.1528981991956066,-0.493466549170803,1.0524335031273313,0.09502591407295455,-0.4391894350667487,0.09874079764890042,0.21626573370181326,0.3165465438021138,0.3541519747136031,-0.6733663494502095,0.4357585562493498,-0.7458005977026788,-0.6619320592176209,-0.73605519601971,-0.4378114195588847,0.6963185505259836,-0.5968823874342548,-0.46902581895483464,-0.40663857573074813,-0.29577360861217017,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_3_28,anapest_3,-0.18799513967211035,0.05720392917039064,0.5587086687552018,-0.6589459567779846,-0.5286551496543187,0.4926608686175427,-0.2108777056500338,-0.9240319523681783,-0.2602561567256103,-0.36621160029425176,1.334471135477466,-1.0451243864341326,-0.20950378355103805,1.3850651849047417,-0.03426463357419511,-0.49309285266266556,2.0535977049047083,-0.3021554437685469,-0.4747943665633,-1.6569098910083633,-0.13128243939983017,-0.10313435494924689,1.2487707282360743,-1.418253370473184,0.9644153692395006,0.15829171685964158,0.13506163973215637,0.9273777107076507,-1.0010409742606465,1.1103653781175622,2.160980130499858,-0.7178973336512456,1.7754426076133534,-0.06635404279947327,-1.372911901926382,0.7948633150174619,0.28218609499085656,1.0146678471874,-0.5174141086263161,0.1013355244848849,-0.41059857805426897,0.10213972912695495,-0.4391894350667487,-0.689862944583269,-0.8035326518852935,0.3249019376784395,-0.7628683535038967,0.23565590916940157,0.4448487062125952,1.6509055359159759,-0.6619320592176209,3.1334479258278334,-0.4378114195588847,-0.5512604781950954,-0.5968823874342548,-0.46902581895483464,-0.40663857573074813,-0.29577360861217017,2.782566799936696,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_3_29,anapest_3,-0.7194946378269766,0.3015141822024077,0.21290997362308303,-1.2064594788965781,-0.4576094334944375,0.24661973379989766,1.5280659121642435,-0.3267515355646882,-1.9562513431871031,-0.8212899722575424,1.5459646697899678,-1.8937975672978389,-0.04944343870423113,2.3101322752490248,0.2660569853456431,0.17778333525530188,2.8452975155101856,1.0087183208430492,-1.348142674840036,-1.236640298882725,-0.5099696859233774,1.7193994497959506,0.39546991233613094,-0.8700757574341457,1.011042962074141,0.1989201427899967,-0.08218744296288685,-0.8434805461508091,-0.9794159037447067,1.1573600505806443,-0.3215958559546672,-0.01202467939332087,2.511737003446633,-0.8053465452786326,-0.41416874081287747,1.9081450672576319,-1.0612708456342042,-0.47992178048952877,1.5648775954768357,-1.079535802821758,-1.1503202410364077,1.093186492973901,-0.4391894350667487,-0.689862944583269,-0.8035326518852935,-0.8049329898202692,-0.7628683535038967,-0.6733663494502095,-0.7843415721506963,-0.7458005977026788,-0.6619320592176209,0.5732892777034923,-0.4378114195588847,-0.5512604781950954,-0.5968823874342548,-0.46902581895483464,-0.40663857573074813,-0.29577360861217017,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_3_30,anapest_3,0.23142828338667984,0.2384743870786233,0.18145853802579845,-1.02094122824342,0.13160757314781127,-0.0803041118725611,-0.18777853675523354,-0.7924357992851276,-0.14335143714694346,-1.0108540441354255,-0.14417443836088287,-0.41481914451395296,0.8290600799031662,1.2760045448104094,0.4671180614380406,0.36526663153948485,0.4128206625776262,-0.2386038599221947,-0.38409543814450825,-0.6831472336927537,-0.30742711821371826,-0.30087072901302486,0.09976344831912741,-0.41660259467245353,1.9682695638243886,-0.6583377866164093,1.6207884972253688,-1.476936053360777,-2.1464142678983715,1.8053050270794806,0.8924461946993985,-0.061033471168820935,2.420720545751555,1.8022359430434929,-0.751800043386283,2.3564574375875122,0.2718136889594485,0.4997982699189872,-0.521333966773081,-0.4925018261195257,1.0560594352164898,0.09659765409768845,-0.4391894350667487,0.10003891080483818,-0.8035326518852935,-0.8049329898202692,0.3559906913032616,-0.6733663494502095,-0.7843415721506963,-0.7458005977026788,-0.6619320592176209,-0.73605519601971,-0.4378114195588847,-0.5512604781950954,-0.5968823874342548,-0.46902581895483464,-0.40663857573074813,-0.29577360861217017,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_4_1,anapest_4,0.5778138001621136,-2.268775127171698,0.35781241171065487,0.4987963336963245,0.8692072573875421,-0.11726798450329584,1.9593527804042998,-0.055057177204309866,-0.6039371430145718,-0.41205850162434343,0.9377042860722388,0.0672387150832646,0.30211595072229075,0.35441394000526066,0.10101897612095408,0.8639769162676891,-0.8079279187457601,-1.2171915976797478,0.1948895641320528,-0.12126104780464157,0.40166539985467814,-0.8547492140496475,2.0172444115652253,-1.1738306963651175,-0.12357673959083242,0.07927246955847896,0.43659475232599115,-0.4313508532096964,-0.5094084653424987,-1.1043540747910423,-0.7252398697527539,0.10868597387226842,0.34062451940851274,-1.1099141884219659,-0.9845275619638092,0.1250614859856559,-1.1821309542639165,0.7527675722072618,-1.1977894869576589,-0.6387160984378197,-1.1503202410364077,-0.14161664345198724,-0.4391894350667487,-0.689862944583269,-0.8035326518852935,-0.8049329898202692,-0.7628683535038967,-0.6733663494502095,-0.7843415721506963,0.14889069074334543,-0.6619320592176209,1.1899274043889558,-0.4378114195588847,-0.5512604781950954,-0.5968823874342548,-0.46902581895483464,1.4749472619186725,-0.29577360861217017,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_4_2,anapest_4,0.8787338451953929,-3.3360791222843504,0.9605316273492474,0.581102251409346,1.258665558726191,-0.4547940713509655,2.1718180210928644,-0.3338043538541448,-1.4208292178206194,-0.7983533724341819,1.7249426585593923,0.219409394699681,0.45714849221921844,0.21731033836946556,0.3105797298287501,0.9065397187999118,0.0911140315376951,-2.4735821819235597,-0.9432494257301697,-0.6055786900988921,-0.8418083325215602,-0.6175676377911793,0.9829902882631915,-0.428752124818708,0.9344074599025007,-0.3333279181905862,0.23509895113904317,0.002094800640528696,-0.519449021483265,0.133467117087625,-0.9171742289889725,-0.6512300946077595,-0.9158774941155459,-0.2719530687787867,0.6404273238755809,1.6852696116452943,-0.18104653316208175,2.9836617033500086,-0.6924753418459084,-1.079535802821758,-0.05153909270265611,0.5690664259133195,-0.4391894350667487,-0.689862944583269,-0.040486457443541936,0.03419433413819381,-0.7628683535038967,0.0017636157588222434,-0.7843415721506963,-0.7458005977026788,-0.6619320592176209,-0.73605519601971,-0.4378114195588847,-0.5512604781950954,-0.5968823874342548,-0.46902581895483464,-0.40663857573074813,2.1228306575775395,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,4.884166252822447,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_4_3,anapest_4,0.907713563143494,-2.60368960861189,0.9916635726100569,1.7867942017251863,0.4855140843672392,-0.945525557281748,1.8862107060474629,0.3154138508262427,-0.203605408908673,-0.938571531396105,0.7219299032807663,-0.43572572189633063,0.05322204268391891,0.23960666408554218,0.429694496585534,1.0124417962700745,-0.61638472507058,-2.421926528380284,-0.11761225867209153,-2.0994610657023576,-0.43114000095134114,-1.281834267450452,1.1227464131725264,0.11484981510795166,-0.6021425584834128,-0.14992055341867624,0.7741018781745171,-0.9001423509564896,0.10051553970896145,0.6480747960547772,-0.9234238875140961,0.07888475878566047,0.808351438160308,-0.5621798722608042,0.39370091098996085,-0.2884321369661989,-1.1861326077143732,0.7259205977084545,0.30796951827763036,-1.079535802821758,-0.05892021797390565,-0.8598061509528703,-0.4391894350667487,-0.689862944583269,-0.04561226394055517,-0.8049329898202692,-0.7628683535038967,-0.6733663494502095,-0.7843415721506963,-0.7458005977026788,-0.6619320592176209,0.21546842152570111,-0.4378114195588847,-0.5512604781950954,0.5975257346603172,1.057782712153757,1.4525405908749087,-0.29577360861217017,-0.2863499113675315,2.0359492039679417,2.3138116698665585,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_4_4,anapest_4,0.781703328673699,-2.4128944873620752,0.8141288282500506,0.603073261558372,0.8426651379691324,-1.2860929356431814,1.0199862150156218,0.1168023989193069,1.8159944659118752,-1.208420739606341,1.146460191391637,0.5812642477021465,0.2885772595704001,-0.41929871891131876,-0.268434971177828,0.7935557199872533,0.07334011671017274,-1.9347462011262,-0.6772488440680555,0.04758698905512077,-0.4881156475949396,-0.5672419474626799,1.5654943613033119,-0.3006244391544676,-0.021967681950912456,-1.3535093829616685,-0.5474967130204192,-0.4853287280787151,-0.3474340145103381,-0.6035013961532557,-0.9348496977245262,0.29252742158456463,0.04207041151636474,-0.3039617239514658,-0.31673520616556855,1.2329632531677854,-1.1902379816062476,1.0650557104347411,0.28935187074607227,-0.6493510732118593,0.4665382068811258,-0.8598061509528703,-0.4391894350667487,-0.689862944583269,-0.8035326518852935,0.01825192719929659,-0.7628683535038967,-0.011063039189359004,-0.7843415721506963,-0.7458005977026788,-0.6619320592176209,-0.73605519601971,-0.4378114195588847,-0.5512604781950954,-0.5968823874342548,-0.46902581895483464,-0.40663857573074813,6.822187499272443,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_4_5,anapest_4,1.0365729010961147,-2.6615901186528372,0.8461799962606634,0.6032916219269648,1.3209632593295697,-1.7740886445417647,1.2721504834838415,-0.19947444741434847,-0.9762158612818906,-0.8866979202479327,1.2990696198852905,-0.2399403611219957,-0.35273763879362946,-0.5105546428837255,0.3811989848408809,2.1925430485920634,-0.13552499974849655,-1.8598893783354702,0.604606986189651,0.06641820361495816,-0.25118155902453665,-0.9295491671120298,1.9159980746045246,-0.2872427607724848,-0.4641742862468902,-0.7589471546002797,0.38030124073769733,-1.791668823162114,-0.12939156253035508,-0.24786792246719191,-1.1142883074562626,0.5491690286821135,-0.6854023423891876,1.0861889651702017,0.6059017284779623,1.2460277999141858,0.4577505326333142,1.0759383387116401,-0.20215840637103008,-0.647527152492738,1.0146313492299122,0.5478626838580671,-0.4391894350667487,-0.689862944583269,-0.05180967474446434,0.02174211158399496,-0.7628683535038967,-0.6733663494502095,-0.7843415721506963,-0.7458005977026788,0.136802422148603,0.2076879437323255,0.10996514420864105,-0.5512604781950954,-0.5968823874342548,-0.46902581895483464,-0.40663857573074813,2.086939800810945,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,3.372011228385386,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_4_6,anapest_4,0.6591413219169393,-2.262731420526394,1.421311454236189,0.7207895387887544,0.11987679874887383,-0.6237837648554502,1.1261440173054638,0.44894503333354,0.03608862867819986,-0.2469187248955545,0.12157784223667896,0.16665463826552443,-0.9891516862893868,-1.25254485339675,0.5785677591791368,1.7313570122125121,-0.4511452528083003,-1.6485306366482837,-0.4641107010742308,-0.17857679497938075,1.2050692802084535,-0.9049503207594013,0.4500637360618601,-0.2659836100468226,0.6065327989786109,-0.9449296981457124,0.7692941212091959,-0.2406276024278361,-1.167020716036379,-0.06010272427960696,-0.5557571520262066,-0.17178138721760403,0.06351382525838295,-1.678242015721635,-0.0709597231586719,0.48798649463568444,0.13947516009008146,0.7225248499958946,-0.6966349399916454,-0.6446295334966287,-0.6054520892788323,-0.8598061509528703,-0.4391894350667487,-0.689862944583269,-0.8035326518852935,0.02728688360560895,-0.7628683535038967,-0.6733663494502095,1.0264655696332747,-0.7458005977026788,-0.6619320592176209,1.1640910524322543,-0.4378114195588847,-0.5512604781950954,0.5957049905717584,-0.46902581895483464,1.4497064762916683,2.1029214151424416,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_4_7,anapest_4,0.8175786455410623,-2.190095993434135,0.26466304869932594,1.225395167696763,0.8684887696120206,-2.5814271114995884,1.8201958907853364,0.027793315827538627,0.7384755901715203,-0.9456628672835242,1.3004771684331755,0.963331725019706,-0.6226970875010064,0.013607855187989813,0.26449727347870333,1.0778944861819844,0.23042928367726828,-2.3596525812546805,-0.20804312637667574,0.006039110948260371,-0.765508309607495,-0.2670675925910294,-0.04876528360790722,-0.8282655119596162,-0.14973356303147928,0.045085290922628266,0.2143648777332498,-0.6814955851473034,-0.5346037894623744,0.46875849227044514,-1.1091451678529953,-0.41807574669485326,1.0520057156412992,-0.28531204976102426,0.39116370336016976,-0.2903351211421008,-0.19164889312410605,3.3189117559713197,-0.19517471779112994,-1.079535802821758,-0.6052859202786013,0.5577365427176743,-0.4391894350667487,-0.689862944583269,-0.8035326518852935,0.027540686555723573,0.895458867527756,-0.6733663494502095,0.12133812059883474,-0.7458005977026788,0.1424050122893237,0.2143076729834072,-0.4378114195588847,-0.5512604781950954,-0.5968823874342548,-0.46902581895483464,-0.40663857573074813,2.1036529476291004,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_4_8,anapest_4,0.5852984879105947,-1.9218355540462841,0.963519608250814,1.4542288025809917,0.41278521181773997,-0.41901998680435154,1.7848548583225772,-0.28865009580574286,-1.6447887226226372,-0.6225030974814102,1.284788644196498,0.1832538033448692,0.6032232562862994,-0.5424510632075551,0.8934212784535461,-0.1015832945602249,-0.06547534783046183,-1.810692186606015,-1.1863445372128147,-0.21930445370960847,-0.49226274365428146,-1.6326749980670474,2.348266273751934,0.5334556160430632,-0.7390076456997413,-0.7251006750976674,1.9333334338114307,0.012811088101400275,-0.511780428241984,0.14201330004240692,0.020638411772814957,0.3555412589229308,-0.9118820590836193,-0.26519317701323775,-1.6861750435312888,0.9110365194549659,-0.5113029664118579,1.8758213879283732,0.8315770735960746,-0.6392603202950838,-0.047130402909958916,-0.8598061509528703,-0.16786296196701087,-0.689862944583269,-0.8035326518852935,-0.8049329898202692,-0.7628683535038967,-0.6733663494502095,0.13223982060415315,-0.7458005977026788,-0.6619320592176209,-0.73605519601971,-0.4378114195588847,-0.5512604781950954,-0.5968823874342548,-0.46902581895483464,-0.40663857573074813,-0.29577360861217017,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
anapest_4_9,anapest_4,0.8337026377968365,-2.0548539998703137,0.8332221299253154,1.607072913153208,0.4691451301537007,-1.8613885765942335,0.9897721005447265,0.8300368602307262,-0.5395102914569876,-1.2235318614302297,0.16272585285586058,0.5008613587505666,0.42545193934775083,-0.09147260447985892,0.8212948843509542,0.8639769162676891,-0.11833030868396383,-1.873038087489129,0.36701258291502853,-1.142976540919555,-1.7080653360144968,0.04855596624497876,1.5107059196800228,-0.6030911532158703,-0.27700826742961854,-1.5250174588415917,2.5019411441542805,-1.997518892534272,-1.363315109157197,1.2152373810230652,-0.35114611864705075,-0.6420754061942017,0.0903703683037698,-1.95672609342329,-1.2184100558196358,-0.26963149424381805,-0.17402210424505313,1.5042533968533582,-0.6898207248907479,-0.19789639405388132,-1.1503202410364077,-0.14161664345198724,-0.4391894350667487,-0.689862944583269,-0.8035326518852935,3.412744984278742,0.9174947360396104,-0.6733663494502095,-0.7843415721506963,0.14889069074334543,-0.6619320592176209,-0.73605519601971,-0.4378114195588847,-0.5512604781950954,-0.5968823874342548,-0.46902581895483464,-0.40663857573074813,2.1355365514357674,-0.2863499113675315,-0.28085701365065846,-0.23681453107527708,-0.20413024565090818,-0.23663688865484991,-0.22175474721492805,-0.1933898428687843,-0.17706938419288837,-0.16803292973146208,-0.145829250817702,-0.1300467964558558,-0.12305896757796221,-0.12555450965721898,-0.0903061422632469,-0.10279231025816934,-0.10480086441641752,-0.09423985037139294,-0.08032789274942054,-0.07877789720021841,-0.06673574418795021,-0.0658695033297059,-0.0667408535358469,-0.06615492418837986,-0.06629218935517096,-0.06616748510971558,-0.04714045207910317,-0.04714045207910317,-0.047140452079103175,-0.04714045207910317,-0.047140452079103175,-0.047140452079103175,-0.04714045207910317
