sample_id,class_label,1 2,1 1,2 1,2 2,1 3,2 3,3 2,3 1,3 3,2 4,4 2,1 4,4 1,4 3,3 4,5 2,2 5,1 5,4 4,5 1,5 3,3 5,6 2,5 4,4 5,6 1,6 3,1 6,2 6,3 6,5 5,6 4,1 7,2 7,7 2,6 5,6 6,4 6,7 1,5 6,7 3,8 4
amphibrach_1,amphibrach,1.0540836917587544,-0.5392089755967565,-1.8550191881580105,-0.4977281367362096,-1.1667044154164121,1.1508765393012017,0.10035684111041936,-0.70740191609927,1.6739913091596497,0.9049580377246559,0.7827968163609541,-0.8772919506345559,0.06622630770570627,-0.171282076046577,-1.0693130137740339,-1.068172308076456,0.4306672131976218,-0.6622102674016115,-1.492034005811303,-0.25517123855039525,-1.3860529078933272,-0.21715943189854442,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_2,amphibrach,0.9057030203764926,-0.3873608423251982,0.8653726383031025,-1.433770162315939,-0.36830413697457964,0.7052350846474521,0.9546282522358627,-0.38993501789638313,1.708468061356518,0.6981730185032144,0.7461078598024962,-2.4210264344975303,-0.5882563652211776,-0.45446633260825003,0.192068422491459,-1.8768267902418172,-1.8260226515842668,-1.307887399865877,-0.6172135520379266,-1.6254817204628715,-0.976834750148133,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_3,amphibrach,0.9271621552644785,-0.39679947632392154,-0.05327259846323354,-0.6688278397562748,-0.6448010374948863,0.09492794407685136,0.6572033546324223,0.13361411042351742,0.6204576424521467,-0.26151592315945577,1.0122244786214565,-1.433619835873053,-1.0979812024704598,-1.8247905029504117,0.6561240393870114,0.48182722039200343,1.2323752792863842,-0.042622558024972466,-1.4948888030483278,1.0891545493380856,-1.3860529078933272,0.32407909979291877,0.3443100262727102,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,1.2638386607696235,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,7.582922765082549,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_4,amphibrach,1.127042185893605,-0.9732412841771977,0.26374658681508245,-0.8369451400988074,-0.21648495458181738,-0.3554296622015692,0.8189386610292249,-0.12419804771497304,0.6887753547893506,0.09018915133563135,1.1767273960492814,-0.9867439409417551,-0.20350217248974783,-0.8369212483388807,0.7279655062614429,-0.8621655573728023,-0.20680145658569368,-1.1057500305789032,-1.501397092118584,-0.29778318479644617,-1.3860529078933272,0.2879545620028045,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_5,amphibrach,0.9552447891343461,-1.5233707303939152,-0.24107525533855015,-0.46709476129629324,-0.8997474223911026,-0.0042694566271395595,1.2977336165287763,-0.2617684150375482,1.8807847771939836,0.7229315400096413,0.906845928284882,-1.7175144028683382,0.5481903835086257,-2.380986507752312,-0.5536054601397384,0.1971936655822863,0.6508891115271132,-0.6809612824577135,-1.201595167907901,-0.9524531209394872,-1.3860529078933272,-0.7841035356249154,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_6,amphibrach,0.709547298290955,-0.8872457382927801,0.5890327607152527,-0.8294142507202658,-0.5660378543745148,-0.7246741795485174,1.2984812521625646,0.3513690482640749,0.051843295946656806,0.9347829917407248,1.5839999752316891,-0.6862037662559801,0.29722296940769394,-0.87848955571434,-0.27861111843339625,-1.3862106119393414,-0.5011065584988126,-1.315479238732033,-0.6387900217196677,0.01622862483971745,-1.3860529078933272,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_7,amphibrach,1.0272822713385432,-1.1694334945256577,0.9211530802455787,-0.959342481035944,-0.6653398302499065,0.2516624795092118,-0.022514350166094342,-0.08815612300701528,0.7058850561509101,1.3627973272789764,1.63930474300593,-1.7734778713294295,1.1676748643695736,-0.5582175050192816,-1.8777216436891826,-0.5544864660768862,-0.9776975414637212,-0.6687316752680733,-0.8953999898715038,-0.9445439991767612,-1.3860529078933272,-0.22401777131541378,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_8,amphibrach,0.8637338737313511,-0.7870096309062864,-0.7489211558928657,-0.785881800141618,-0.7202094815057111,0.46024929053309005,1.36348255594797,-0.3541975896287867,1.0229659539818519,0.5470905411524472,1.3563956122444232,-1.9538506499017545,0.1712312705845646,-1.4632639205580287,0.2704666016316653,-0.5591623914057874,-0.4268896992685811,-0.8811951117444067,-0.897404972919681,-1.2857732592852393,-1.3860529078933272,-1.3313278444390648,0.3454573222982253,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,2.355896965233344,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,5.206914422158359,-0.17880212595375122,6.175828343786618,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_9,amphibrach,1.0799520222754815,0.15656946720579107,-0.28118428487577357,-1.7011848201926658,-1.061886858510905,0.33425479885193804,1.4445424704252783,0.24472094834430186,0.9891939644179886,0.2486265363453942,0.45675853174796416,-0.9503754253549537,-0.12374230222216129,-0.545563881700599,-0.670721916307575,-0.3840047030023357,0.5604689025388386,-1.1143639129214553,-0.9301695667984184,-0.31635239508548707,-1.3860529078933272,-1.3313278444390648,-0.6830935645761225,0.595788111163401,0.6767047269923356,0.9713174974633799,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_10,amphibrach,0.5951594510686407,-1.0274433750734087,-1.632710890544444,-1.1442479908584666,-0.20862541784362157,0.6586007728600588,1.8233932822228862,0.2158197965774976,0.14574003307354066,1.0156860111745654,1.2641799847400903,-0.523136141547023,0.2105312734652543,0.01204218477555421,-1.4625054910810116,-2.1211820847022564,0.15263488838467423,-0.8736192468986423,-0.8893308214670781,-0.2543992326450924,-0.9666907507448719,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_11,amphibrach,0.7329199734169598,-0.4150430717166613,-0.855003762400792,-0.9479045531311445,-0.2081100914870384,-0.03275652542090342,0.200204506128026,0.5114488365166865,1.0727725970199768,0.36410688825599197,0.6664836090672661,-1.445237945954577,1.2487638899773132,0.8532083401769418,0.8573898788363669,-0.37667347581693905,-0.7690952578563619,-0.30007079038367945,-0.9273753037129536,-0.6404555132813181,-1.3860529078933272,-0.26345784947308304,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_12,amphibrach,0.8342743777016921,-0.6497402339486319,0.5851768554465845,-1.4941226995252186,-0.3277910257027892,0.17659706385369095,1.1267521419810314,0.4254246512407513,0.603455213874706,0.43392622462115915,0.8128697315728052,-1.1323235437319985,-0.3113058703157345,0.42756670782235534,-0.19367646443191847,-1.6197250429583083,-0.46103348195936583,-1.307887399865877,-0.6172135520379266,0.381394103514499,-1.3860529078933272,-0.24349766265128894,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_13,amphibrach,0.8565219979394326,-0.2323053253349446,-0.006261762280872304,-1.2103925797232706,-0.5942976171064744,0.5042758958350497,1.0159248524427975,-1.02311978411109,0.8799413391477348,0.9743648162983506,0.021664263370990134,-0.9510242175338933,1.6433783558553743,-0.08901096701417972,-1.5347459955136613,-1.1012695900569434,-0.181263375417724,-0.6844034478456308,-1.7931311496928113,-0.2838767502993887,-0.9757068059426612,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_14,amphibrach,0.9232968586322735,0.03462909674220098,1.0450284815983237,-1.4013030682956555,-1.0544825131410407,0.7891791067915184,1.039726641745319,-0.03462345044443364,0.8888408366750499,-0.3785568994625084,1.5798837864937274,-1.4097712114216616,-0.611852365879424,-1.8842173233226351,-0.607230376518533,-0.6047979925130854,0.3382791273644017,-0.6940337405238599,-1.5010784312146253,-0.6286201355871651,-0.9795166823671076,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_15,amphibrach,0.8609862473837189,-0.8417610407802335,-0.7012432480018108,-1.8740307695201999,-0.22504459126942053,0.33135416784502475,1.4513238728504716,-0.03761689059244974,2.5788615235516437,0.8176889429286336,0.693486395511393,-0.8629256421323649,-0.7152747527081473,0.7984778992312322,0.20866417603807966,-2.1322268160871563,-1.549410946719298,-1.514080361613625,-1.4981788454823541,-0.9543092395261484,-1.3860529078933272,-0.23989756276671823,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_16,amphibrach,0.887875506349744,-0.19867129090591115,0.11921762606980787,-1.3147851519074953,-0.855694577449107,-0.6215039731655575,0.4785490043408151,-0.6678882864013493,1.4266302521823917,1.1507998455224386,1.4469782015195698,-1.0241590325166663,1.8053653028395644,-0.7815068069239705,-0.16293641810266193,-0.31884995971916996,-0.4465299999135453,-1.0968882667300908,-0.31347280012568696,-1.2887811925330765,-1.3860529078933272,-0.7838006998148357,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,1.5839203086866478,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_17,amphibrach,1.3091947804703679,-1.397961472929633,0.04121700462591362,-0.8074154952976794,-0.8701802891719891,0.83009728902152,1.1583496487005098,0.3539050538033749,1.3242807152075433,-0.004702889270221341,0.6593434038831071,-1.7041093399571499,-0.8282596012176126,-1.6559728189224487,-0.5322485469511034,-0.8284118830312435,1.7715091154304665,-1.0941100372633146,-1.1986358439301001,-0.949086107378781,-1.3860529078933272,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_18,amphibrach,0.9155016637351538,0.009416047812288936,-1.2745584228386795,-1.0392488167345686,-0.3309158233898795,0.7417322079816497,0.6614652463875317,1.626826778613361,0.36792388861984204,0.828757113732308,0.7296874641567247,-1.5311217126614547,-0.5203631613729985,-1.5728499741639508,-0.8487561712702433,-1.3868912599545262,-0.5022629282910783,-1.112726160210695,-1.216271896690051,-0.9691517809060869,-0.9845600120257393,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_19,amphibrach,1.1860922789800052,-1.3942588858143707,0.05430348403772072,-1.1800840922150218,-0.6787295595395799,1.0132502685621314,0.7985218341322962,0.680868774489062,0.7600750791230266,0.2123358013560449,0.933517198386247,-1.3576202781737736,0.4381511955845173,-1.5678007440950505,0.8635271073467384,-1.8901610785936362,-0.7670683309028201,-0.7051370239117315,-0.9264398570938506,-0.3106943537008197,-1.3860529078933272,-0.7968159317778103,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_20,amphibrach,1.0089037052376113,-1.493992089810614,-0.7789623514337011,-0.8968367195770836,-0.578318094041989,0.9123546728998911,1.3740687238775606,0.5231076754319749,-0.08527619794749942,0.6670919444383094,1.3092313183080821,-0.9867439409417551,-0.8905902115418497,-1.3620990226574639,-0.42043048279522427,-0.09675135392156985,0.0641112875002525,-0.48985744308643225,-1.2096630345443566,-0.29778318479644617,-0.9799602570812661,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_21,amphibrach,0.9326512782857944,-0.49076408298429625,0.3529682709226359,-1.2382319364100889,-0.9160467643844791,-0.24323230382762062,0.7605497847170756,-1.1828981555812106,0.8180329982483033,0.4995433821532615,1.7652114457061296,-0.5181342380797812,1.0908610313594254,-0.44045499694117846,0.5956856593881206,-1.3583689920793744,0.3678981649005438,-0.8913935922403764,-0.90827423706144,-0.2831367585894253,-0.15433559580533804,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_22,amphibrach,1.1297334477644956,-0.476114712467687,-1.2469296571647854,-1.3681944853705137,-1.378553194768811,1.0418937758164548,0.1834824726070346,0.30828783221842515,2.013220348291348,0.22503699470590882,1.763229262998832,-1.6048239522203844,1.8589128459045021,-2.538250922597072,1.4457931498956917,-0.8202835964916071,0.6821735277767321,-1.7216426180713744,-1.195980365177391,-0.6063563369299746,-0.5548213847905822,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,2.355896965233344,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_23,amphibrach,1.064233403297308,-1.4655447224163463,0.04005335128569855,-1.2694863254053574,-0.7158604831260641,0.677539007252817,0.8007913474910023,-0.25655717935790373,-0.13074006926788695,1.3143340256176805,1.7935672597737824,-1.3160072270305978,-0.4641139883974617,0.05649453823922793,0.9413768090835841,-0.8553190265277658,0.6183993553562731,-1.3094735370660078,-0.3288690261069439,-1.6254817204628715,-0.9784034944549328,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,0.9978146827205963,-0.44311835002553474,1.5628309981524438,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_24,amphibrach,0.8403214542345925,-0.23153559749197195,-0.7752635850409377,-0.8407725504165365,-1.5951647079403,0.6454262027008179,0.7254995361420136,-1.0574296806611978,1.109769383609201,1.111111178904311,0.8698169123752348,-0.2822367730745237,1.2000720773347333,-0.11171690537783821,-0.7811809507417145,-0.8523687034248071,-0.7382243709309175,-0.8959478929854724,-0.9131280873775747,-0.29050014291127635,-1.3860529078933272,-0.7886062041011701,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_25,amphibrach,0.5799232805237489,-0.5767671912671151,-1.4818167545776322,-1.1361008938717414,-0.6963149997603156,0.8469756601031787,0.7327920114866596,0.09137398858809857,1.444712192096401,0.6702375110333967,1.4438891720385796,-1.6814670064898218,0.6119141931386777,-0.73113992533525,1.0770761703487373,-0.28881997784440366,0.4168749111054385,-0.45602477852686824,-1.4933842172188434,-0.2613161286038144,-0.9688063670085133,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_26,amphibrach,0.8957416057873323,-1.8319450955213425,-0.01323785374483962,-1.3046942736611622,-0.5005267227349128,0.4784065274946496,1.6531692836631375,0.32331853742300654,1.0921481102966248,0.9086654988352899,0.8427449070681937,-1.1858723853117539,-0.3068006824705262,0.44005210702479786,-0.8176496433935925,-1.5803966934879998,-0.37751359669464607,-1.0772755445133269,0.03819942405225293,-0.5836703266800986,-1.3860529078933272,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,2.4160821450204018,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_27,amphibrach,0.8997867085589834,-0.8068305584100453,-1.2075358323888488,-0.4870001261224371,-0.6383245816329046,0.9860588633703091,0.7535088367113082,0.6073644121225907,1.1372134857550797,0.44231223857576346,0.8894895546568561,-1.5556429175471007,-0.7191021224561185,-0.9755218840956861,-0.37677245345918553,-1.6174585812742663,0.3645781491228469,-1.7216426180713744,-0.9092492860009787,-0.6198323750593353,-0.9759328919492457,-1.3313278444390648,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_28,amphibrach,1.069439853529408,0.2567582628316644,-0.210134955039446,-1.9770099068859386,-0.6823930362247312,-0.03424276761034011,0.7924272474870905,0.24861273185802021,1.1753465636605196,0.46556553031878867,0.7821903570176023,-1.3650615713436451,0.13981332551555475,0.2922303743460857,-1.516520556977082,0.46274210299880597,0.6581971054625596,0.781530581205121,-1.7931311496928113,0.3980809867515613,-0.9734321601447085,-1.3313278444390648,-0.6830935645761225,0.6318274082342047,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
amphibrach_29,amphibrach,0.9938342802595803,-1.22255546250309,0.2632414548531961,-0.8111505833699026,-1.2900963081977566,0.15450891849073123,0.49624857547878165,-1.5063260237943195,1.7568280422856704,0.6589421920889753,1.022522160642449,-0.2913890805236804,0.03530796875262084,1.2308133425174612,1.6489076223225383,-0.5568270424502966,-0.7019857344845442,-1.0906023090307375,-0.8964036021239592,-0.6052170128567126,-1.3860529078933272,-0.7782917626414225,-0.6830935645761225,-0.5863008327589545,-0.5510277233722424,-0.49486008676925775,-0.44311835002553474,-0.4428734300215977,-0.34780649596988794,-0.3102342558161677,-0.21379040899326074,-0.2036179865145809,-0.17923897336225111,-0.17880212595375122,-0.16926269256355989,-0.1424861642857819,-0.1422421699584668,-0.12724721471072076,-0.12718178552714432,-0.10987654303942163,-0.08948671843483742,-0.06324555320336758
