sample_id,class_label,и,в,не,я,на,с,как,что,он,ты,мне,но,к,то,за,а,о,по,так,от,его,их,из,все,у,мы,где,всё,же,да,мой,меня,под,нет,ли,над,ни,вот,там,без,бы,уж,она,сердце,для,кто,тебя,только,ее,был,нам,когда,нас,тебе,вы,во,лишь,до,ж,ей,ней,ему,если,здесь,они,это,чтоб,жизнь,жизни,ль,со,друг,им,твой,ночь,свой,вдруг,ним,было,есть,еще,иль,пред,хоть,тут,будет,теперь,день,пусть,любви,быть,б,чем,моей,них,сам,вам,много,будто,моя
anapest_6,anapest,-0.286112443200328,-1.8502319590123935,-0.4518184012568814,1.3186032790905877,1.4170529238779683,-0.49553904279498995,-0.11483250881776969,0.6535436481256482,-0.7119399903997842,-0.2411572216794965,0.4793995567957365,-0.5480316444025768,0.669904176672985,1.3600988846750584,0.1440701027969569,0.8061612354654901,0.13767703849108462,0.965777525562783,0.6180348096014164,0.8114663567485672,-0.3133475841000409,-0.9008356342511612,1.9488679602510948,-0.12150221896155407,-0.41432658164243186,1.0073879081231096,-0.6905264424962269,1.0208144753181514,-0.25494279049626284,-0.21281711197674494,2.9431270741064113,0.6619612785632948,1.7967368118408855,-1.4112763786091835,-0.9374985527864765,1.7460056457572277,1.1497757522963494,-0.508817216115306,0.7072677371440979,-1.123729868765973,0.03832406520007385,-1.2526246522178301,-0.7879949798443494,-0.7394164900824125,0.4595711749580554,-1.4714155917158729,0.5457016584346405,-0.5780625092253978,0.6575436065085188,-0.6539591996280014,-0.6524476692699085,-0.35612332751141423,-0.9104028862131059,2.0763465693320864,0.11402105693179437,-1.704797474851752,-1.766339727769822,-0.2501211660361492,-1.5485731014545874,-0.6105352497238131,-0.6198030286355485,0.5039696943229495,1.288890114753149,-1.6093919591204522,-0.4861634248722605,2.3336203136171147,1.2129062414902354,-0.452267565490944,-1.0297584760120881,-0.9668718168358211,-0.43303369002275616,0.8012407942384467,-0.9976394243282822,0.2211222928974553,1.9295537602460195,0.886807220218686,-1.4500699733294744,0.28460292973854057,0.9402959973961899,1.6177201043197063,-1.3850342009923597,-1.3609702643285788,-0.866849815141142,1.437169530625306,-0.8422578204601634,-0.20537191475019032,1.0568088643941498,-0.7828086871424735,0.4518089021455477,1.800686245739139,-0.777892456734729,-0.1507133462183907,-0.7581370813233705,0.543828523694846,-1.5168998028715617,-0.7945570570168665,-0.7003341193502644,-0.07846295674115746,-1.2659806042095068,1.0909682317484377
anapest_7,anapest,-0.9614029028177735,0.20794405450102194,1.2971330062649749,1.8164264809170425,0.8274465214134368,-1.219056558601063,-1.0495047744297221,2.278643844695907,-0.8979271498439249,-0.430905536274591,-0.7452766233020626,-0.5320875077861139,0.16507374619624968,-0.8828904106492674,0.7162573490842109,-0.22870066423293506,2.0370698171957216,0.992026677851423,0.956939537579714,1.463709770460164,-0.6528446422839881,-1.2093407102498999,-0.5877455840529069,-0.10348742156396665,1.7849673299326207,-0.4079744739104096,-1.3606440595028488,-0.015887733503941265,-1.1732089947598452,1.1131988559962511,-1.1820809413777418,2.1357405961366256,-0.4244716488860646,-0.667039831312227,0.4346344275366256,-1.0344413108823975,1.1699824846765277,-0.8743415398463293,-1.401027594764263,0.01483950346181209,0.8295366282694286,0.8651414918259802,0.48554249401125127,-0.7309660597163117,0.08635813460051558,1.2975063225484413,0.5643271730999169,-0.22537021573152524,0.2257609240062441,-1.1105340122680942,0.6733999799235415,-0.6989974953902524,1.4479653032744177,0.06071504421031315,-0.32934250058025283,-1.2248889045356597,-0.7466572061858227,0.27800143770688646,-0.6624746730526022,0.3565809185249803,-1.1278710066193036,-1.0507756031984685,0.0013607715879252545,-1.0772753359850908,0.04110617191963898,-0.9026491016349072,-0.5471004701692729,0.13119989052627537,1.3520751355116478,-0.9628939427081473,-0.42435203765522966,0.21623104011251132,0.243070699398483,0.23374658848393967,0.8053915233912387,-0.39201062066964615,-0.88888251294982,-1.5000872737615245,-0.8874724527761885,-0.3139992812174438,-0.2565032780024749,-1.3609702643285788,-1.473471605877864,-0.8264111233198196,-0.23662107657069092,-0.8180974127081142,1.0747561751776882,-0.1765794135314302,-0.1661152575319136,0.5179868478943364,-1.4071459058242408,1.184538162429018,-0.7535341838474484,3.111080956357667,0.6254795793549036,-0.09522633374757618,-0.0715504694810143,2.3757872366875894,1.1506121806866256,1.107714129491891
anapest_8,anapest,-0.4986531061617595,-0.44376379593995596,-0.197434893262026,1.02559354028809,0.20766092035016354,-0.6866856839120405,-0.6825046139104232,-0.12786836786577832,-0.6650875291488902,2.0584522777074477,-1.1274508823511795,-0.457155685058956,-1.0278805413715664,-0.5101211600736133,1.2945620329867926,0.3864698216546211,-1.001962360949851,1.6006600460105815,-1.0267271190181084,1.844361622032471,0.9280922383599456,-0.3669014910706964,-0.35532735621235195,-1.2558372875115362,0.6843804476864146,-0.5213634376825895,0.202060641403635,-0.14587249717914838,0.2491888775527634,0.008846375136526488,0.4067435029124321,1.2187428734744905,-0.878307990679662,-0.04437588248054271,-0.3372452804657896,1.1840104077671065,-0.7585277778330854,0.8493257221264249,-1.0421165551145803,0.9894984308790316,1.791612387427924,-0.890684852427295,-1.244637415039967,-1.1651322132521742,1.0926749098763855,0.7572650748156085,0.017715040743913432,-0.624966795511326,0.5349563357533857,0.6090573880364977,-0.2962710727379187,-0.40372624179333844,0.8296246349752068,-0.046545720767038765,-0.8336774782462288,-0.7953242207293512,-0.8001411240796242,1.1493038967466178,-0.28914129871447974,-0.19908400213533967,0.3103568920153953,-0.5824164759832617,0.7580068122865611,1.920052050889122,1.9295178426520128,-0.043712688051624426,1.078469187851654,1.1307850021084744,-1.619890775110545,-0.9920000068783658,1.2334748170500787,-0.4492293394845755,-1.025630685467907,0.14137474723140853,0.6848716178875922,0.15462137114583482,1.2086915977964823,-0.3645603255824637,0.24600428695711013,1.4701668814099595,1.2883101462271223,-0.30770335220319417,-0.31556410565748455,-0.31530025823047414,-0.29970204226234837,0.3273607355713569,-0.2427288963857085,-0.2397220950080277,-1.4291250784111205,-0.2035735997721865,-0.806592728072905,0.41735791255518334,-1.3956383817385762,1.0620018442625836,-0.163560945684034,1.1478006334434188,-1.3201671122818737,1.0247752761816946,-0.12106121752268462,-0.1215770190830267
anapest_9,anapest,-0.2171740863598194,-0.09830475856214169,2.0733994482724714,0.6174105160032058,-0.07678946435761264,-0.5296182815654943,-0.30170496892968324,-0.1142858574624024,0.7447558150339741,0.6297246627535437,1.264224802628157,-0.44926390400384036,-1.5273375845479487,1.660005345104629,0.005724138343960198,0.9023252359650654,-0.48596721533674736,1.8831336482697734,1.0701572710629645,-0.5268536999091138,-0.07866205239761397,-1.272310356226725,-1.7437405781368012,0.4555646259200584,0.10073086440197938,-0.17176109769676756,-0.7622250203986146,-0.8110303628436546,-0.6285187743493826,2.1992016727478827,-0.24385008015042126,-0.4962739754641748,1.266624375445241,-0.7397501243806374,-0.9805209555181899,1.95890187887085,-0.4576767444961707,-0.21428381681853637,0.5819519261316973,1.3584611559751312,0.6956910263863888,0.31812617871325627,-1.6426497301782779,-0.41535118735861454,-0.7511761458336567,-0.7365956012547312,-0.38698057822495036,1.019803915854887,-1.6011917274210852,-1.6001001927287748,-1.542207110876049,-0.06713714588355649,0.39161742573361263,-0.5259796500849874,1.7732603240696887,1.0329875727409668,-0.7968246528999096,-0.31531120055093154,0.13643329214278008,-1.563884639776894,0.31706290788369573,-0.5790127846187251,0.351090918032214,-0.09158104209933592,-0.035617393257877515,0.4040449171628988,-1.7346261595356642,1.1401393961935569,0.07555796978216124,-0.4625829686135822,-1.6354425429251633,-0.44531156649362835,0.1518350054154614,-0.4110458085191033,-0.9461737794558033,-0.4558424394220378,-0.3829148713260584,-0.3606626358289887,0.8368778633049566,1.480764883204192,0.7609822681257049,-1.3609702643285788,0.2693514107581876,-0.8545043790637953,-1.4392734007355508,-0.2576275721545652,0.9515788940162994,-0.23580669592034598,0.9726167091189043,0.4215979946734867,-0.2019167596276243,1.0540869922111546,-1.3956383817385762,-0.14363932324357123,0.5200764747373542,-1.4839328945456687,-0.7265741888450807,-0.7111479370872305,-0.11713128827776421,-0.11777806626848397
anapest_10,anapest,0.09118711525301405,-1.6297083007811302,-0.4935587998831172,0.8201162072651589,2.6567629044307846,-1.642014100568007,-0.23493017537683653,1.1357370763431358,0.193328475364594,-2.1547195754240853,0.04089576696728019,-0.9187993060062208,-0.07056699606434519,-0.09795071894745273,1.5844723484064152,1.1368609027087258,-0.9017691013108218,-0.9632603844896503,-0.9095448398421283,0.23615197515655592,-0.2710908283676242,-0.22764750597769165,0.17533968680988873,-0.8040569693097244,-0.06738186264485126,-1.4783602417928179,-0.3172266935380655,-0.7067347340077406,-0.22347444771367878,0.15158360123017695,1.9802606921692174,2.178110905186387,0.35131660530406084,-1.025735245969965,-0.5756955599014295,1.4085664927766959,2.1461297053386685,-0.48339490950724506,-1.3927469887955322,0.7959768911943201,0.0711428739167125,0.04098402886963659,0.9357133725144001,-0.32274250530531395,0.4990900677593042,0.530241848741099,1.026836270105488,0.13667788535595587,-0.663458982948828,-1.1014626261411071,-0.18714573573021756,-0.3383691178651972,0.055277439524381335,0.5968000013783737,-0.3160316345599749,-0.25107686027335807,-1.2515425373467945,0.8201334586036351,-1.1012172120244237,0.8600322480555141,-0.08192330759369411,-0.5173534473722142,1.7726643677672984,0.5397643656692692,0.05626487003829706,0.5139048109525082,0.6635119883707054,-0.4328377727870573,0.7807932314284994,-1.5178073835186168,0.1988518857734664,2.66633004452443,-0.36305151568451566,0.2508653173715659,1.4077451276515025,-0.3793990160264882,-0.31678496828574965,0.9199786643989524,0.3607370516975971,0.35669763109416636,-1.3850342009923597,0.3225930684793719,-0.23958961597109285,-0.8208605837690587,-0.2249306530065126,-0.8120547602771319,1.7310896576394084,1.6584186624674973,-0.15383812683077933,0.537030925481162,-0.767188266835272,-0.797640256980864,-0.7472925877561617,-0.7129993545291267,2.088440955796305,-0.7828301290394629,-1.3201671122818737,0.5595020423871351,-0.6559597645227857,-0.0489583973595923
anapest_11,anapest,0.013726260689711329,-0.6271872083818529,0.9795171496693412,0.3987591627511437,-0.44558981270196735,-0.4445212738430229,-1.0841956301047824,2.0701316347590524,-0.5024216419211371,-0.2521429843964187,0.964535888283844,-0.10121300280996363,0.4501966225206174,0.6503551368880917,-0.5512004510944079,-0.8912360924578182,0.49403416377165105,1.028904936432319,-1.0448687698386185,0.32768827310452087,-0.45072973408562367,-1.2887924106569026,-0.035608015250649855,-1.6063824965232476,1.825850935326227,-0.2042396343148937,-0.1442043628374179,0.16232441556945698,-0.9397775473571046,0.9096011758841686,2.332089298387377,0.8430919882888616,-1.5964398906660013,0.6273553024488506,-0.03364750556044878,-0.3563705117695812,-0.47381010708572635,-0.5914684059398199,0.144063617229384,0.606142995326413,1.7542048378661008,-0.11063108986595098,-0.462098783338239,0.6700647450047077,-0.03468738632605862,-1.1224872781609103,1.2153582833357424,0.33656577941269783,-0.7606413410486967,-0.7308213772377549,-0.724729547689061,-0.08518698891641051,-0.520923587477743,1.3722756817969128,0.8700025843687484,0.09567215012645434,0.1464281626055808,1.1194462505566372,-0.3019346240244809,-0.2129476654973871,-1.1598689673094769,-1.0832572389782928,0.32866219763745363,-1.1103074062700173,-0.5432479532425629,-0.057172863603923256,0.49298974986269034,-1.0549490647897328,0.05259478136374995,-0.9973411653318223,1.7722872873659705,1.2338521280382635,0.12795442532205265,-0.4261649530425099,0.6627554049800012,-1.689429448334536,0.1289823277162122,-0.9380911487315944,0.8051918240513309,1.438803494610323,-0.3265588093393189,-1.3609702643285788,-0.9003988758026538,-0.8618576770395139,-0.8752756121458226,-0.2736380603178727,-0.2547779743142206,-0.2513092015632215,0.347784336629434,0.39636859564156096,-0.2182404049485718,-0.22350789939782598,0.4110949877225766,-0.7588333731180067,-1.5168998028715617,-0.18143272296190488,-0.14906053195736577,1.0012369691312488,1.5672425959156144,0.4149400254547848
anapest_12,anapest,0.09500768873493262,-0.5719708799886366,-0.36498101949056794,1.5341107660815103,-0.5408492587451703,-1.0833100556760051,0.09110264065978112,0.6679581809008857,0.1994294092356944,-0.32944678284208617,1.7973533402035484,-0.154079671099244,-0.8506093904828159,0.8118225848519245,-0.09813460260960168,1.0206688214551658,0.9276452372718436,1.2141873788947426,0.3637678333274863,-0.8845680436060038,1.4739593091103822,-0.43028978185141725,-1.1032946297371842,-1.2964780928405506,0.02190707256054509,0.41106473637862195,0.7520623208602907,-0.21600687921504275,-1.2484395972628073,0.5468574298331469,-0.30952012914416893,0.11422954070524109,-0.5759351227646893,0.2325209084752885,-0.07187978364068813,-0.02493510414463417,1.2302673931160644,-1.6573592045498098,-0.29520201693741127,-0.48488477968516874,0.6098510681916935,0.6264060159565367,-0.49358494530156494,-0.4649457639657635,1.0043798301722386,1.0422288057305642,1.1506600230384487,1.2500359401640864,-1.200673975976475,0.9587549041509263,1.2675323831727965,-0.7555902388923781,-0.5472742008159077,0.8354886140487036,-0.4399209739807346,0.9421318742589078,-0.8289988257385129,-0.36425050235271883,-1.5485731014545874,-0.23984685303835074,-1.6433290642828227,-0.6120331090291092,0.2961355909587694,-0.631097901984423,0.3930176963302804,0.7737128321593845,0.9944497471664131,1.0493893562309737,-1.073496157471819,0.01250147482264457,-0.5221502753595496,0.6239688740016438,0.0933223008724299,0.09153473659791862,-1.4923466750152374,-0.4967800613992225,-0.41832931055183553,-0.9492813370618364,0.7592400569478986,0.7788832965296308,-0.3476346467837378,-0.8500659048518298,-0.9118096160032664,-0.34762029227593283,0.21902983164442463,-1.439735281545426,0.8725809103943243,-0.27379126450327634,0.31240339694942293,0.35978038531981893,0.34070299977726826,-0.24826685592214798,-0.21513265508475513,-0.1839251547020298,1.10893687357415,-0.8456501777186693,-1.3201671122818737,-1.2924402845621625,-0.15525681867372915,-0.15463295142726713
anapest_13,anapest,-0.050043165407960395,0.5228079594152862,0.6387227436348688,1.255215846961785,0.43622694050136984,-0.9208572872935743,2.156515974803381,0.6912047395384073,-1.627266148262874,1.097886600627953,-0.8536655992421511,0.7402571077341624,-0.9963214213635969,-1.4477568334882285,-0.22522781796839456,0.9417042608674858,-0.2066764856842554,0.306892290129413,-0.39837739097591635,-0.5051266908629509,2.009926054540191,-1.2596487086326753,-0.6743601345012702,-1.2369603251390615,-0.1745479394293048,-2.5697597180017517,-0.745349363865614,-0.4534075904221713,0.2818458117850539,1.2993686602809362,-0.8897430599053952,-0.12934734814160923,-0.4981969055672494,0.6946590670614027,-0.31481967781743503,1.6170309674698788,3.7672250466728316,0.1658532241124821,1.020639210649226,0.6663485044976218,1.0959693908724895,-0.06254660326888425,0.3861388244002893,-0.39980199755993373,1.1336864716246444,-1.4841150629794382,-0.3698446662014467,0.05204099680241376,-0.7298201153391815,-0.6989467400820008,-0.6947543541778319,-0.7265441667701136,-0.48879513252516,0.47147808244335293,-1.698697842416355,-0.7827072507299653,-0.7867372128145579,0.6933979024824397,-1.122938538447622,-0.6413951143729301,-0.6529345072460959,-0.568660054005897,-0.4682877142853414,-0.07578878978350918,-0.5195750794625744,-0.025330082210643035,0.5470705985301652,0.6159811538151426,1.8062877290194557,0.6145998734224243,-0.47195559508780505,-0.4333951956968862,-1.017505129777549,1.2924360703840223,0.16322018296954421,0.18020357904614048,-1.4500699733294744,-1.5000872737615245,0.2702624925785413,-0.9913074540824038,-1.3850342009923597,0.7747871505476348,-0.8864861274424463,-0.3002881525004319,0.2937972606187819,-0.2453281855828683,0.37503669277550455,-0.8021529540921669,-0.21575957419074945,0.44097942317835936,-0.7982613545087247,0.443498707401535,-0.7787729615680246,2.322145420831595,0.5412704475679674,-1.4839328945456687,-0.12062904272405384,-0.11775933267062337,-0.10517794279408127,-0.10622310111812323
anapest_14,anapest,0.02062564199984132,-1.2358841618753071,1.4813175357279134,0.35625543936154214,-1.118875182824757,0.4974748198761109,-0.09762561314297293,0.47380933600406633,-1.239854792631584,0.2354430469209786,-0.15054633230569864,-0.43865686647842017,0.009618811325503688,0.47440647639452677,-0.5038866953004653,2.694069192608657,-0.9896759972039922,1.6350195066852602,-1.3124098498295511,0.6814946415442176,-0.7489817272573007,-1.5723453177489413,-0.3357274021491035,-0.90197334907206,1.602991534153599,0.527556726549809,-1.4065259484447634,0.21117774754368332,-0.32511099424274903,1.279449445671222,0.7592259509623549,0.8994818169904065,0.9247080255861744,-0.3803822705282877,0.9793760281242383,0.061567756878532574,-0.15303589831877254,1.2317231973837368,-1.0323746601136834,0.2909644008685487,-0.7772944657721188,-1.2844347305540875,-1.2382105590176484,1.0928407891936225,-1.4910706666224083,0.023470137409433756,2.5160081498921576,-0.2872801950903771,0.9865583301339447,1.0760942880404856,0.13624376274202524,0.6083937898305118,-0.0473439479823706,-0.030955119320930504,-1.698697842416355,-0.7880066198341136,0.6685918108402455,-0.30853095092199423,0.5673688353329114,1.1876789446176879,0.3260762043074498,-1.0742316208105072,-0.8889960402768889,-1.1011288397808139,-0.02880025530946621,-0.4782981500214933,1.1011032883478735,1.1527122752933538,-1.0521428045985812,-0.9877693728134442,0.09975781893572437,-0.44004583942380365,0.7503713991257284,0.7155158272964286,1.2510735015304257,1.4087172349686923,0.15802237003429379,0.21690778408853809,-0.9150474961137169,2.117487958357187,-0.8460633981161562,-0.8300995275849223,-0.8898596072035694,0.2388211530592516,-0.2905330773091157,-0.8459639378628903,0.36466927684503675,0.34438794199326905,-1.4291250784111205,0.4301624573333666,-1.4071459058242408,-0.20063985679451843,-0.7823181651322232,0.47170591478535295,-0.15267201235034134,0.505748402046081,-0.7238450259787047,-0.7084753285930928,-0.6889149133334476,-0.6705053232597792
anapest_15,anapest,0.5602123220198679,-0.08853555015326257,0.40611767587810743,0.7914547734009788,1.177084394745779,-0.8993167171593953,-1.032674988317735,2.3094228059699673,0.8061048887366321,-0.19407917685631493,1.2832468664950876,-0.3181509159704587,0.449894086145677,0.14234085066962054,0.18358589512086262,1.3840776698187796,-0.099968379230853735,-0.12240621836620948,-1.2344034819488894,0.22236134562517232,-0.6424717450121955,0.08293503951605918,1.6371468131692137,-2.255806040818556,0.235719387890849,-1.121598865248906,0.7012456087509485,-1.071118839112335,-1.1687029594340976,0.46993492875071285,-0.131387805194905,0.3318531871149654,0.3384922013391007,-1.0311484675679523,-0.5823609137658385,-1.835133142932654,-0.07526045247390903,2.1561977182089014,-1.3969073174291566,0.023974159327290048,0.4521738351422913,-0.3937140727152579,-0.3492850029757536,-0.33041872581550524,0.4876624245481641,-0.2754710199865997,0.14175658629712012,1.5159955161230363,-0.6700694947836474,-0.6371539558498405,-1.9594220423182558,-0.6956077990045095,-1.371710061570467,0.07060597432809203,1.5119188538595845,1.1885811606936367,0.7951964736700314,-1.2705106366372798,-0.21299669153551315,-1.0814460427548693,-1.125377860028428,-0.5224643145039164,0.8827288850435627,0.5293694136751231,-0.9960136441944216,0.0364009458281062,0.05527803852383611,-0.43845626872526877,-0.42535453727400707,0.15498488726796159,0.7984539743162269,0.8301627772906711,-1.611347824814557,0.2422645533415675,0.23929217886243628,-1.689429448334536,0.8055371830211556,1.510363553182358,-0.8844971899846776,1.001994065026573,0.31594983226869394,-0.24402336960794732,-0.8595146060633099,0.32389792863910033,-0.23080413667146557,-0.19044611829559252,-0.7999538275762266,-0.7755825725667761,-1.4291250784111205,-0.7849608122744535,-0.13342127006143212,-1.466957715952669,-0.7504284803509981,-0.7161170636302762,-0.7993192842781749,-0.08850949427575965,-1.3201671122818737,0.5505446429823018,1.1623006584853974,-1.228338605719816
anapest_16,anapest,0.8206792303280283,-0.7804995411797221,0.9186390352421364,-1.0328839218322816,1.0018436994869269,-0.4550961949639515,-0.2660095448174114,0.10124843006041366,-2.575040607427421,0.4515686652497864,-1.241204973510128,0.08134387184558037,-1.6983637958097428,0.13499135356749856,0.7255218684363808,0.8417568720140471,-0.913546274438208,0.15380139362554604,-1.5531032717040953,1.7880585016874087,0.06891944282232243,1.3597120305516284,-1.6868755020261723,0.26245076217446534,1.1687219316171276,-1.1250926188140515,1.7197902676681858,1.0547337996689086,-0.23709102684982705,0.13480561606945715,-0.4841455999960865,-0.03842421958699264,-0.04391006617423615,-0.29311327393739645,-0.9276914703393687,0.5776018540856337,-0.07905682456048191,-0.494395325135858,-1.8259336800359554,1.155283658050359,2.3944159211804887,2.1423573238737514,1.759167440230252,0.8474499716936682,-1.8635751661439341,-0.27930278723211094,-0.297580313446117,-0.568138490148737,1.5880349654287922,1.2303931216629442,-0.19997282600709113,0.005203750951976691,-0.42993079803336903,-0.44682225582684704,-0.32603886887497885,0.7005343824020039,0.7890166517123961,-0.7535124363704576,-1.5485731014545874,-0.12006056352641979,-1.6433290642828227,-1.0495132398120917,1.7503901050009667,-0.5425912020022732,-0.9972737919696759,0.0330108538178517,0.05095981367930169,-1.017853496196626,0.16759077258092103,-0.9615551889305587,0.7925820888705298,-0.3831423219871031,-0.37208622962273064,-0.3504506846602151,-0.9165262760780296,0.26139391557895636,-0.8875286228162141,-0.29881208250333846,-0.2693687857958833,0.9956746962135378,0.8774729087895321,-0.2467180545168029,-0.2485200043178246,0.3197451643248821,-0.836496512085974,-0.19346008491380684,-1.4288936791258846,-0.17367512173644548,0.46996025539579295,0.5227134087670617,0.4988316703684784,0.526461833144299,1.8226281348327573,0.562177515105091,1.3464974896578994,-1.4839328945456687,0.5572763681177296,-0.6795940702158529,-0.6603748731333047,0.5279278203606379
anapest_17,anapest,-0.24285935113700383,-2.5174021835668747,-0.4036251241698889,-0.21868042206116378,-0.05309777968500623,-1.0864958373679683,-0.09762561314297293,0.47380933600406633,-0.8385244661392891,1.0678153470119498,0.0889017645053374,-0.2455203915363967,-1.0095768563477872,0.7157230602912732,0.5441129955353653,1.173203975930283,0.8061808369823739,1.6350195066852602,-0.7123050476220415,0.9811814889988746,-0.06616191860069677,-0.044195222350241294,-1.037325757800898,-0.5590576871809873,1.304723513853073,0.527556726549809,0.8746274530519603,0.54933440480278,-0.32511099424274903,0.6528996043111275,1.4218778415085125,-0.1413804377922761,-0.15023762109304964,-0.027474962363171204,0.3275685837926241,0.4448941606282519,1.043620728912895,0.1533869086356253,-1.4392147513416138,-0.06982143206383841,0.33636411566952096,-0.07420584112465901,-0.43301731165001744,-0.40848015329687315,-1.1185661671008824,1.5332370819377976,2.929639083764729,3.3404064800331126,0.12463243443916722,-0.706675510886598,-0.282889398270031,-0.7304135521515647,0.40189755158176216,-1.0075949384807177,0.04526275385307155,-0.7880066198341136,-1.2793534200478085,0.6791254116932028,0.5673688353329114,1.6462728753501181,-0.16627511284011826,-0.5744380147693783,-0.8889960402768889,-0.08460260110153761,-1.0218300164613696,1.7479369559806968,-0.6003343803822491,-1.045026991351157,0.08335313642534618,0.07230664859690077,0.6781579395560203,0.13523484295454832,2.5216608170809423,-0.4059134092670963,0.7023894662212931,-1.0698001116738904,1.230083932276806,0.21690778408853809,0.8476341203082945,-1.6173843079764882,0.7708490105124546,0.23164194590239068,-0.3062476085292747,-0.3065935244952821,0.2838370844041018,0.3415787495021815,0.36466927684503675,0.34438794199326905,0.3804631304692603,-0.193615906394546,-1.4071459058242408,-0.20063985679451843,-0.7823181651322232,-0.13805796054036107,-0.15267201235034134,-0.15747869681783558,-0.7238450259787047,-0.1245103726240231,0.46521646841867076,-1.228338605719816
anapest_18,anapest,0.16666647096033207,0.4899371784857752,0.28730607607933967,0.3003316439671837,-0.40749085084117903,-0.9808322657553472,-1.0567621011390858,0.8031363543825962,0.12165491567333447,-1.4569999489124552,-0.18486995027861186,-0.4623869453108872,-0.024296402871815607,-1.709796870001964,0.24723936297777518,1.1316786457820678,0.7720324135141787,0.792067265195302,-0.4368303175984578,-0.5387320103786697,-1.783698433890516,1.1407730427507303,0.3335447494026936,-0.5801241783551828,-0.5032082405965319,1.8583339475118563,0.5187185849491073,0.5181732111304399,-0.04975032375390122,-0.6162380436315895,0.40076067911400687,1.5543132469048815,0.5370427582399695,-1.4463309658393053,-0.01835652744821546,0.7968218145827722,-0.16835146948641333,1.1986002397088802,0.1631520243479142,-0.44538347658390015,-0.7886971133636714,-0.09485821125144107,-0.847980384525486,-0.05236477615322315,1.4546389763515695,-0.36942996334240163,0.013046901577929173,0.0256260710232841,-1.6036319468600877,-1.1614947684627055,0.11478643367997456,-0.4059926604084676,1.7128241117433098,0.9156855245063035,-0.40411958409348714,-0.34369159794843207,-0.8023395281835838,2.1201598656795397,-0.2920069000859021,-1.109986210041724,0.7932218226249377,0.8993560999730628,-0.8932544044151555,-0.6032738389259465,-0.04405156563432476,-0.04672765848250215,-0.61194828938382,0.03696580459925498,-1.057955923750581,-0.46858538280530604,0.6544691974145747,1.2563449782379579,0.14180552401483573,0.13757789309474858,-0.9492805649823077,-0.46285943037148325,-0.9195275619807908,0.19932762991259892,-0.3395189137324686,-1.0012790990818548,-0.3181295400087486,-0.3100998639486445,-0.8958351566780502,-0.31776242574213265,0.2661943149316822,-0.852043507934725,1.529771037777228,0.3267279115712972,2.152994925515913,1.0283935843215695,-1.4071459058242408,-0.8402816423078504,-0.788597894312493,-0.7540651519956899,1.1836193729042328,3.767558127175445,0.450482085956205,1.0195028858273283,-0.12366626732174461,0.9801481098216269
anapest_19,anapest,0.8558542049696704,0.2487702685847907,0.32455956608179987,2.0570501893220294,0.7768495741408343,0.24694008150966829,-0.6951822130394157,-0.9297093508190731,-0.7159223616261297,-0.6778819291334938,0.22605580563815053,0.25137965616647046,-1.7155948576417552,0.35288428259449445,0.14017039393635206,-0.777181648004115,0.9335378848892146,-0.43516435722752694,0.6139408875668702,-1.3705377339865967,-0.6707589329481908,0.3664723211864975,-1.6987370954678644,0.2315306884437771,-1.0358618101281432,-0.06874445052376116,-0.6925474886513804,-0.03658858605665715,0.35874353908083795,-0.5403862510715823,0.8730945335860382,-1.1424961625593908,-0.44013943034066855,-0.31300140023423206,-0.26201380618752335,0.14939433148467365,0.2146718361826051,-0.5106005913572452,-0.1410161786166903,-0.3754991664098942,1.1922067486628576,0.4216317706940807,1.3003581277905631,-0.35115047530200927,0.070069908937972325,0.4873901710801424,0.5426233365001051,0.1054765093762363,0.2069165294935612,0.26980579902692386,-0.6540073045599423,-1.399817223142603,-0.9115173337787691,-0.9703008165080288,-0.7934199672645643,-0.7529978998334399,-1.2607572841920753,0.7734124152841524,-0.6698764499008288,-1.563884639776894,-0.1098720979878908,-0.017388816628072463,-0.441332545986558,-1.6093919591204522,-0.4873951450061089,0.01795568983675155,1.2093888997229012,0.6872006764515871,-1.619890775110545,-0.9675292578461823,3.168453446952235,1.3956350014827752,0.22758032986448387,-0.3630903357945034,0.21656183591177475,-1.689429448334536,1.3324287114885016,-0.905900439899331,-0.2826135987339816,0.32136203552607606,0.29362187956478997,0.29245768662720106,-0.8675737074928564,3.6987548354935007,0.9459392039923694,-0.20684490206140166,-0.8082096012839189,-0.1866352639409153,1.075794160611841,-0.14597650868740225,0.47836174413251853,-0.1522840435569756,-0.1221572637253849,-0.7245372964741623,-0.8087385989613817,-0.10682650788312109,1.1562062294067041,-0.6861759507995244,-1.2659806042095068,0.509065770438533
