sample_id,class_label,a,se,na,jak,je,to,že,do,jen,jsem,tak,i,co,když,za,po,tu,mi,ve,já,si,tam,by,ty,však,již,jako,srdce,o,kde,má,ten,jež,své,nad,mu,nám,mne,zas,až,pak,mé,ó,ti,byl,už,teď,pro,kdo,jeho,můj,ta,duše,svou,jenž,tě,jsi,pod,jsou,vše,jest,nás,jí,u,bez,ji,od,před,ať,dnes,li,duši,mně,ještě,ze,ní,kdy,jsme,než,vždy,bych,den,snad,ale,tvé,té,svět,lásky,tom,život,slunce,bude,on,jej,není,ach,sám,vám,svůj,zde
amphibrach_1,amphibrach,1.7889389065388743,-0.9893223507122012,-0.9584045991110389,2.5815262975035838,-0.5556475403143526,0.3409193146855078,-0.23609499074968954,-0.4183635440447583,1.5335516990508833,-0.675862335028325,0.6070364383189096,2.113988962136883,-0.6843891695957864,-0.9371898445168337,-0.7526569822264411,-0.5750427389488044,0.4770009409440839,-0.5863018427824024,-1.562747929585988,0.33222794324918686,-0.9255458228873671,0.11027032747049449,0.1277350222409881,-0.29964370651772876,-0.5758506405928405,-0.2138711814191266,-0.9940221824963139,-1.6725775421007034,-0.26863962460286284,-0.42734314706468335,-0.6611456259138794,0.5881850566560858,0.7348584879183367,-0.33142844961406676,0.037204235354926625,-0.4069848968828431,0.28692092549900095,0.8247284439435018,1.7158839708723033,-0.23855651100530115,0.305490359889664,-0.12529036399934412,1.410738371885421,0.8565054628314557,1.4543355954586232,1.6734487044180293,2.6469291074549393,-1.9985724149864958,-0.22821490032347524,-0.4717593910454896,-0.5256652253120432,-0.48610212724891955,-0.8556655392093767,0.6518312357517644,1.6790619473770405,-2.0167451118121202,-1.1977718757909748,-1.16286972285388,-0.0542754360552637,-1.0513621492710687,1.1010537119629409,0.044536257263728264,0.4415004938213415,-0.3334591257736384,-0.6916033937831355,-1.56308353720143,-0.6032360974235876,-0.5806146715427584,-0.1309706585129988,-0.5128745548746262,-1.1534828331946834,-1.3399085170553027,0.3272402084100205,-0.13250758300984947,-1.0119018409386262,-0.9282649835099938,-0.4261305976414416,-0.027416585418927993,-0.01007736266972295,-0.40041780093071583,0.4976852584846303,-0.323464352959857,-0.7612103079072605,-0.9510750397505788,0.5834352411502642,-0.20520688369213752,-0.2339901109702683,-0.23215947728979236,0.25765399226630875,0.27194266666616174,0.7131490549941137,-0.6174845274376356,0.8214513226743669,-0.6457848185499807,-0.6022080395941022,0.3780609388501158,-1.0354820643921956,-1.5044295368471101,0.9629532167152738,-1.0039315994296114
amphibrach_2,amphibrach,1.5470494483557808,-0.6795015290252001,-0.5144423989288042,0.14291421206550337,-1.1565563834930641,-0.6745039636592026,-1.0685286073688576,-0.3593880583491893,1.7237856068305342,0.7791875194820602,0.8190514540812193,-0.41065401205929214,0.20687871550831424,-1.0071206686231227,-0.4410676899430608,-1.110485801432132,-0.3518428580254864,0.1614944429419267,-1.1101699539492438,-0.00528243615494476,-0.07330607000617548,1.2708374330348895,-0.46543381994260047,0.1126311075687214,2.7822008669137643,0.4371666264103345,-0.858715242977851,-1.446898997211525,-0.09705264506643378,-0.4978393557850458,-0.7224184494750719,-0.13066849708951747,-0.7260504523513511,0.17936898233271278,-0.8980998312487741,-0.7397581220381991,0.49654496682159394,-0.9717595314619192,2.5117763414795093,-0.9298056386422655,-0.2958735887814933,-0.47980108549572137,0.639191277121715,-1.1313770483501815,-0.11363896304623194,0.21396919177117737,2.8207756112784015,-0.08488504974303271,1.5505729533016552,-1.387087671000753,-0.5825286201556353,1.6697946709013647,-1.593440965791222,0.9154854482513596,0.5632448932197188,-0.935770413941007,0.8476514840673158,0.21987745928831753,-1.620650349981531,-0.3828825824897748,-0.40002322134776286,1.320488097471129,1.7642477116746238,-0.723846156896506,-0.3889627124154327,0.7639080468202673,-0.30416691806858304,1.411694752493192,2.3027093749533765,0.20894864580751413,-1.165578291219048,-0.9620032175977167,0.655769958323235,-1.2715961240335572,-0.18121943799745696,2.715424762206868,-0.4733997720531529,0.30953520826080066,1.1729599205672365,0.8908850020722399,-0.4119612190344771,1.2268691318593192,0.050658043088430894,-0.7347198071471542,-0.3533694174126181,-0.7125201205128083,-1.1709724880406869,-0.27778827268731776,-0.25294098889704064,-1.1799902587688162,-1.6365734397535188,-1.0402011431086646,-0.2090326576296099,1.3317942963971088,-1.5070794551439686,0.30461848435180144,-0.6045744698854281,-1.060065465981779,-1.4950708109604145,-1.0222535012010525
amphibrach_3,amphibrach,1.5328138971092846,-0.7969543713324423,-1.0204780449888675,1.2625705756493761,-0.014427027523185372,1.6806128098689035,-0.6259921228727179,-0.44634475836170534,0.8413522822962651,0.45860783674742434,2.8236062871449743,0.7169862704530198,-2.1853916448229227,-0.48793316844200907,-0.8912553541116075,0.13139131978120944,0.4688683178983989,-0.9166507166229275,-0.9246695124076316,1.246463948153668,-0.5976513365975255,0.6473089034696594,-0.7731236791126797,0.26507794624093794,1.064994449970995,0.3411937514924016,-0.8848021376689429,0.0037032713333188913,-1.1358815337697228,-0.8060467920013848,-0.2675105529883618,-0.20893864734442497,0.5559271317800424,0.09274115948413073,-0.12451060101991286,1.3030022093180837,-0.7725694524715606,-1.0083450365489328,1.7499601814097092,-0.37144692929967144,-0.8498312596795102,0.3070712277374589,0.574057443657031,0.04925728247202746,-0.5288611919567852,-0.4985978346656559,0.6100362826197371,-0.7642898463988459,-1.8202426269656555,-0.5548064806171779,-0.27774347293224577,1.1928444975056314,0.4180350020941618,-0.583140633321498,0.16990348568136154,-1.3195422923239573,0.08942330448253989,-0.19005021993504714,-0.18792270382966933,-0.42814961117899253,0.22818802942785385,0.24894205402835184,0.6304533765317089,-1.083458486480751,-0.43357655190167776,-1.2133587012349576,-1.3314669088031719,-1.0629937667794622,0.15267886629596467,0.1465822224018014,0.02286823200945553,-0.987593603426145,0.9710402333164887,-1.283338422994557,0.18068841493299256,-0.5916286175597751,-0.5127792439214037,-1.3007978053765363,-1.3366257546309195,-0.4966197441143927,-0.8532908711960274,-0.022930140803300615,1.6304325817714906,-0.9510750397505788,0.017830803856198667,-0.30273621942936324,-1.1853717313157572,-0.6925759697153951,-0.29604530319840194,0.1402098158942231,-0.32387679627632465,0.4643770159602362,-0.25485071987951075,1.7211939720079137,-0.24329014318700215,0.243434317146734,-0.19992331889277665,1.07500821805155,-0.5796038716576605,1.2318493327691595
amphibrach_4,amphibrach,1.255513999192978,-1.5850693212686624,-1.0635944519271368,0.32266615570222706,-0.2704349542731131,0.09667402813511237,-1.1113299790684006,-0.4086891799582268,0.7191618752467857,-0.05853902013101759,0.42290515067902246,0.1556465578711645,0.14519844112193553,0.13156004587099063,-1.4340625335818562,-0.7038357723731036,-0.8580204543835367,-0.4911917263762884,-1.6348466728739623,-0.051913659173612195,-0.11971012042592191,0.4481498361551036,-1.4645225332141345,1.780217500034647,0.6013494550914451,0.865310610312143,-1.030905136051086,-0.963934106619875,-1.6082095893562054,-0.02491498123434932,2.07191113567533,0.12011531118814231,0.5911415754536994,1.0013933058853177,-0.9241428748451681,0.8231305923525268,0.14667387217440897,-1.2684330323964934,0.5730895203356087,2.6914060318304345,-0.06939720108563086,-1.3520264796623704,2.130579992563448,0.38733033807202366,0.898447178684121,0.1714242445380288,-0.04340588178318045,-1.0593792468985632,1.1876078157971433,-1.1077790428174978,1.1770429573049954,0.877508910758807,-0.5737329598277455,0.14962356361805457,1.4898278182354527,-0.9557107239017363,0.11862196627667528,-0.5112806144246207,-0.5280996935765996,0.2742681280437259,2.9908939693703807,-0.051881418691583164,-0.024472852191110978,0.9145341781629852,-1.0872196215247896,-1.2023585525739646,-1.3266940318858602,0.9509853357879389,0.590790844406398,0.5498874682656322,-0.5633026663496936,-0.2044927217330089,0.6105850497442401,-0.5697624022821959,-0.21311150088759434,-0.9752317235004485,-0.09972209368255322,0.6646720308065296,-0.5140955530327153,-0.9173519030397688,-0.028169690733101164,-0.39234119312006493,1.263407099014455,-0.7387108260010038,1.7173423939955395,1.0536527543120058,-0.31033399367849285,-1.0638637662949335,-1.1443030063822281,-0.7369389486561597,-0.3047598548664625,-0.6625758125474016,1.1472447852812162,0.2861057171880159,0.20251255908907978,0.26992940268827725,-0.6211181357379729,0.6764057818172098,-0.10187233779821361,0.3505419054613728
amphibrach_5,amphibrach,1.412628145632314,0.15927274400323319,-1.2141715147433776,1.3984955743072258,-1.3329660232918699,0.3145593780623872,0.1563097045303045,0.24676651349062725,0.21277814750848797,0.36540231303307596,0.7947144228336281,0.8251684959108384,-1.964819790717052,0.3636770217050933,-0.8415784573123932,-1.122807105486493,0.5588144896777372,-0.06037710197707179,-0.37509303722088727,-0.25089402921968124,1.0449826463961076,1.4950850732287442,-0.7230067402117387,1.3355633495694692,-0.9359561667009325,1.8816191187016202,-0.8642285226110803,-1.200058911117265,-1.3517054314044614,0.7702213126754185,-2.291325221186663,0.15142894455153708,0.39440652700578305,-0.4265444006881448,-0.6273879000463862,-1.2845175088562109,2.597156741336347,-1.2586751609816706,-1.2676853878968413,-0.01656633317912406,-0.3066028352894154,-0.4896756846105381,1.2881396901084299,-0.5161797936845122,0.22629660423729064,0.8525456155250527,2.08536249573627,-1.9985724149864958,-0.29858940690392527,-0.5250404621422567,0.8534499631228867,-0.9202661145140629,-1.249759793864356,-0.18554231804601806,-0.10626321423872348,0.13033822718138743,-0.8864755184751458,0.20533128560707894,-0.5108197249644979,-1.0833137350486919,0.6274653746802864,-0.36553380466815355,-0.004151545266919721,0.2751478643416874,-0.7388391952204432,0.7451179957140749,0.022945533034733463,-0.23161971161231062,-0.2074831785774821,-0.18496598745310358,-0.8601301426217589,-0.18629187461058627,1.044369049294846,0.1596076678971875,-1.0516063006864893,-1.371371642147061,-0.08104998372060165,-0.49737269542896345,-0.49965543422861225,-0.017290919675814635,-1.2435427258008402,-1.1715478873788803,-0.3804882087811473,-0.9510750397505788,0.48543352314799804,0.18320637486879338,0.14454973278240013,-0.6725898796849541,1.0536632084536515,0.6442857598838815,-0.2890606770485405,0.12528688467622134,0.7136495525609188,0.3094427550807863,-1.0746433611704813,0.7585832797905048,-0.6107413518416296,0.702113074375139,0.8542979306195901,-0.0936569495626829
amphibrach_6,amphibrach,1.1056635905510663,-1.7642313192768857,-1.9717433403144864,2.836250409785118,-0.2138220490506285,-0.1763458700831423,-0.5415271697047209,-0.21054630406393043,1.338358061795394,-1.1691952278638658,3.1611324107651204,0.42132849211163786,-0.9796589386771302,-1.0124182933393653,-0.25491459202594674,-0.8924661587601814,0.805546079448459,-0.8681535482611679,0.13479463972495304,0.21636802766556068,0.3752778034846745,0.4992774210698798,0.5017467767448437,2.099288010383654,-0.1370290605045753,1.408782026474323,-1.1808538883405,-1.4499241912816514,-0.35251708177217284,0.5252393431612963,-0.4663493462026181,0.7616662133332508,-0.276323760223212,1.941261204235234,-0.9022767753322816,-0.7437462722985364,-0.4235047233943984,-1.5356560727341104,-0.010052383850401069,1.8426874346973523,0.21808422520154436,-0.7704097862073161,1.5203727960974855,-0.8221020276454692,-0.47604717309214256,-0.7783802981929105,-0.7147740519577216,-0.7265553694499138,0.6240066480210766,-0.5204958658523461,0.5019345487382995,-0.18027019094002292,-0.5521442963984821,0.545119938836101,-0.42793982438484957,-0.579709714642238,-0.19365909739777007,-0.4894380710794299,-0.1327068023136793,-0.3869988411897601,0.2899598165938248,1.6459257899475694,-0.3474961251428738,0.2830844254383014,-1.0766008827600102,-0.41183044627076887,-1.3214473190615699,2.622484770412646,0.21426714583362558,1.7322208600852131,-0.8577034935711615,1.3882728633816435,1.4626064707983628,-0.5529933808394341,1.1064933676035777,-1.3697716793353474,-0.8792335797683604,-0.49267933265482894,-0.9095437287288184,-0.010271625018938718,-0.4156390247930125,-0.37378908668707217,-0.37552338870904634,-0.9510750397505788,-0.7826318184411578,1.548617032323076,-0.28977062529201514,-0.6695384567787065,0.18344080773261784,1.111958820303422,-1.185630641451853,-0.259499605089237,1.1908662300474833,1.8255926466145087,-1.0729374988668385,-0.16968259602345534,-1.054321574037799,-0.17528138405169613,-0.07988892993766615,-0.08814320728240989
amphibrach_7,amphibrach,1.9324156966093677,-1.8325764956287973,-1.25330664245552,1.4640220071680679,-0.5824212906622371,0.09667402813511237,-0.5857568601829206,0.20856696798898255,0.35433623134191117,2.4195703451930175,0.9191925270602134,-0.25818060237436613,-0.8201074010549878,-1.2354362928015863,-0.2938946892674645,-0.923687739955284,2.1239123779489852,-0.08883458175390069,-0.8964037547771311,1.0759372133592289,-0.11971012042592191,2.1928786713718385,-1.4645225332141345,1.0437892052837512,0.8611398141526406,0.865310610312143,-1.5031040019562594,-0.7130206922374711,-1.118301085050623,-0.02491498123434932,-1.0080204103449004,1.300755265407997,0.36811676552053796,-1.0312643243668786,-2.0327541201485064,-1.029249818255942,1.3436947746728993,-1.2684330323964934,0.26447475475908777,-0.6489634926658244,-0.06939720108563086,0.3394438659306261,0.8205939010677118,0.6945358538128901,0.5479096352482226,0.1714242445380288,-0.39002875579386537,0.19287831055201354,-0.3163174055842562,-0.5384624640004197,0.4624710091978664,0.877508910758807,-0.5737329598277455,-0.5626913999185339,0.5207498832103765,0.10532366400864761,0.11862196627667528,-0.5112806144246207,-1.6275376965215755,-0.06713956381103746,0.59927338349114,-0.38105474747936524,1.3546665110639955,-0.4111180977434939,-0.7507383369158477,-0.43601486252478644,0.003347669071704417,-0.2505036245448495,0.590790844406398,0.17358927011589712,-1.1712913400820124,-0.2044927217330089,-0.992290128268525,-1.6324991362172327,-0.637359863807711,-0.5743664777924449,1.4842952347563416,0.6646720308065296,-0.5140955530327153,-0.038021690885732914,-0.028169690733101164,-0.39234119312006493,-0.39515129874166305,-0.9510750397505788,-0.3769849782870209,-0.72927363255558,-0.7447351508428356,-1.4461255864186948,-0.7108412460755786,0.16613539514201753,-0.3047598548664625,-0.6625758125474016,2.068747805968612,1.7709247531155337,-1.5070794551439686,0.26992940268827725,1.1394761986749475,-0.19592834564851802,0.82692664430992,-1.0309074868435828
amphibrach_8,amphibrach,0.9508740828986187,-0.8260639702288533,-1.911364821003772,0.7509785264675781,-0.6156347704695556,-0.4325885191366963,1.345410563532176,-0.6262237003119737,2.014642643058342,0.8614949078628391,-0.14115641837312817,-1.2113193443122299,0.8763372555901477,0.04386891559719825,-0.5916882752446337,-0.8458188795906569,0.6536618655701775,-0.20292374183350795,-1.3305773911152614,2.1557605310778567,0.44407291247396197,1.3528333622145814,-0.17201916222681465,-0.5972593829182953,2.0843303443035364,0.24592371111135994,-1.1697217552240162,0.1384644869431792,-1.0701012069781766,0.06473379340571976,-1.4910402836486112,2.3720877364798487,-0.7031224829979762,-0.06870409438583991,-0.005427450823607028,-0.1624735730728528,0.24088944270405815,0.19809386241304777,0.0408769730396712,-0.5892100702938611,0.5315311946452742,0.721205252372907,0.6795930435908754,0.8033442655435097,-0.4347273936770296,-0.4117500893800042,-1.4026152545435446,-0.6970332785847864,0.368112740574181,-0.4936524810057354,1.303589250839608,2.8733498403089976,-0.5198892865196194,-0.5066262463808406,-0.7332167552159503,-0.5463577326695768,-1.2108092448450898,-0.45680374641699506,-1.2322133691928907,0.35488306234646494,1.4036053464227056,0.6971456816277396,-0.6733363518053321,-0.014492568171070868,-0.3612892617932885,-1.172199719161333,-0.9680122512794936,-0.1874587951429271,0.6873126856267958,1.4209551439018497,0.1045032583300529,-0.9461297961038555,-0.1277726886642637,-1.264312511275057,-0.14632770208281298,0.3062426442119182,-0.03738437843621922,0.757225689121025,0.3829217452067169,-0.42577880764790615,-0.8096021633372342,-1.1607442623787119,-0.7771552889412937,-0.9510750397505788,-0.7628822317469559,0.23235518054303217,-0.7105441414999306,-0.2542093158007109,-0.6767241751331784,1.6451360611202634,-1.1751647641956082,-1.4322919601228796,1.2560397937781134,1.392852768521813,-0.17442574071911504,1.3018029225379724,-0.129004482223968,0.30889872004431246,-0.0470441435970777,0.9016347340095322
amphibrach_9,amphibrach,1.3844476558437182,-0.6569174174181551,-1.8224432140406701,0.8299354230203778,-0.5824212906622371,-0.07009836752350825,-0.4105658205544269,-1.1802593648922388,0.35433623134191117,0.5133323718668361,1.2500507779810075,0.5694737181166943,-0.8201074010549878,0.13156004587099063,-0.8639786114246604,0.3954240655377996,0.059497340180315966,-1.0947274433098695,-0.40410847604591027,1.9782179113855016,0.32923241521392127,1.6943847184527718,-1.4645225332141345,-0.18359128596774196,0.0817687369690546,-0.8236386505981689,-0.40130664817752126,-0.7130206922374711,-0.6283925807450405,-0.7842477647241652,-0.238037523839843,0.41527529974310573,1.037191195320022,0.7110136444207181,-0.36983725219349867,-0.23537249942374106,-0.45183657907483593,-0.1647093545865407,-0.044140010817432865,1.1730562479684985,-0.5799158810421906,-0.22437958260037255,2.130579992563448,-0.22708069340970866,-0.1531654516235736,-0.1519813317981607,0.9964627402488736,-1.0593792468985632,-0.015532361307976113,-1.1077790428174978,-0.2521009389092627,1.2396250515834573,-0.5737329598277455,0.5057810453863486,-0.4483280518147001,-0.9557107239017363,-1.2374936592731642,-0.16521281829925547,0.20485897505338435,-1.774178023084853,0.2576132997941057,0.6064652388839813,0.3203119886226658,-1.0739442356967335,0.25870551691097754,-0.05284301750019741,0.003347669071704417,0.14999269556607986,0.590790844406398,0.5498874682656322,-0.25930832948353444,-0.2044927217330089,-0.5915713337653337,0.49297433165284094,1.0596335878727563,1.0290945050395692,-0.8917307579020006,1.8405781255458258,-0.9224300236598524,1.280973627345321,0.37855277793848274,-0.7842544415170383,0.019488300697366356,-0.7387108260010038,0.4607459706260031,-0.2835420358386834,0.12406716348584966,-0.6816019461711724,-0.2773794857689289,-1.1884761205552483,-0.7486977164954813,0.10714033502807652,-0.6957612560935758,0.7810453958305217,-0.22488544446918218,-0.19152667049360347,-1.501415302944433,-0.19592834564851802,0.82692664430992,0.8110250362296912
amphibrach_10,amphibrach,1.8796851370304104,-1.0653042551123781,-1.5670614190986152,1.8984526104610482,-0.7272149493453949,-0.549034478132881,-0.4276357167233573,-0.2607059752580629,-0.5960813435487353,-0.27848955551480786,0.7749722638383288,-0.301685508964281,-1.0973234377827197,0.29680136153470876,-0.9575308448043024,-1.5088322075201646,-0.49924747061177377,1.1099833722235715,0.2548098201020318,-0.1502391198559624,-0.21755657050127233,1.947466263780914,0.6283253635734533,-0.04511758951885536,-1.4036992135603443,-1.4930317276329517,-1.494225048922145,-0.08380705309390418,-0.5316670555359895,-0.4311904705203534,-1.2067681297675734,1.5172059236816378,0.4939256326623215,1.1979579997998158,0.032389648346046025,-1.5286461487350016,-0.034413905383054826,0.8187367429492506,-0.5743243516796608,0.7198872355543212,0.0313975126493822,1.0622944409703683,1.405049234196579,0.2014316157262688,-0.03452197538373119,-0.3841699507061943,0.44008858863172323,-0.014225823949427993,-0.5492330039725548,-0.7749478121244368,0.22611259559320065,0.6583822204136343,-1.2192339963627181,1.0226660061064885,-0.0341921821458639,-0.8958575020196121,-0.841090630266288,-0.7987830912056935,-0.8325594482382852,0.3898215006714918,-1.0704807691410334,2.8228989860550477,1.1654768804636155,0.013770452226531536,-0.6937953502897192,0.4600177596865605,0.4484000843921204,1.5322184567694417,-0.1345211882190111,-0.5153258926505403,-1.1541429415921263,-0.9329621824584865,-0.100433939476807,-0.5098131506243221,-1.0137443088599174,0.7639067271096592,0.8263188060201855,-0.4449008996141396,0.41774464916767423,0.990118249478986,-1.2253937780022766,-1.5680809383109848,1.4271365818698667,-0.7267313062510277,-0.748593835112542,0.2627648955220255,-1.1546316273466255,-1.4461255864186948,-1.577764766688878,0.7450292052690544,-1.1675929295197862,-0.619155927299554,1.7899340715042205,0.9206437667296903,-1.0555718206157532,0.37405282432931714,1.7534270434958632,-1.5044295368471101,1.9391038869881214,1.4273639958734408
