sample_id,class_label,N,V,P,A,D,J,R,X,T,C,I
dactyl_2_17,dactyl_2,2.315748085380398,0.7300773043564442,-0.1054904078945194,-0.7614490784583274,-0.7682648461520446,-1.9662674194579406,0.6940752863048446,0.5443555279266393,-0.8520462972583226,-1.5076505211197773,1.3957557082148295
dactyl_2_18,dactyl_2,-0.2226463380751927,1.3402497530333468,0.15030821260267832,-2.347272077660147,0.7223534241718843,-0.8623244260869838,0.15273810736528814,1.6670591655982898,-0.4219350331598191,0.23706593811526694,0.6374739474695224
dactyl_2_19,dactyl_2,3.5436614782805074,0.4740019695330867,-0.8956717165827613,-0.5555720875847644,-0.3622174556620557,-1.359859863384386,0.8322400084363927,-1.2332522509473247,-2.440182189654872,-2.249329122748956,1.009613969179297
dactyl_2_20,dactyl_2,0.9940439419329943,0.8571523661080511,-0.6516063483324424,-1.1274417120314926,0.6170302872717398,-0.9244241855002602,2.2783622434483224,-0.8613157957702852,0.0775506816266826,-2.6199454687224577,-0.3991596032701399
dactyl_3_1,dactyl_3,0.38837488505546003,-1.0633241643678686,0.6625770826604351,0.2166656839514495,0.8268481471427647,-0.4322191918856739,1.6017811707020582,-1.0311534377392628,-1.0717850531526856,1.7132645612729744,-2.006968419342556
dactyl_3_2,dactyl_3,0.7170701987679934,1.2267533570971136,-0.07120607933460008,-1.1146640480557881,0.4365356033959302,-1.0666382933290917,1.3660123661179981,-1.4544999089042232,-0.15764107299735333,1.3166069203723039,-0.3912974749741975
dactyl_3_3,dactyl_3,1.8523736827507222,0.057580876301785384,-1.5275789181437414,0.26258348531252246,-1.203634741197404,-0.3646563303607595,1.7540040348124533,-0.17007291458063292,-1.4093064758065943,-0.1671197661075628,-0.8751849537229306
dactyl_3_4,dactyl_3,0.14180035842998193,0.95264296306382,-0.800595201719349,0.042604654537163104,1.3508054463811097,-0.8038618565050702,0.7643957147294488,-1.4218205743671148,-0.8922622365355047,0.31476743222056003,0.26523217865880233
dactyl_3_5,dactyl_3,0.9197480887529024,0.324699123608412,0.27928807481789364,-0.33966615693133445,1.1605490631046755,-0.9886583349658095,1.4494235960924498,-1.2953394266698741,-1.9098345116818567,-1.5737473344825386,-0.6471853992823225
dactyl_3_6,dactyl_3,0.26118085891742865,0.22010074846257247,0.07288974569716702,0.1816406196812791,-0.07192963610469129,-0.7812194037362297,1.7536592450530113,-1.3848334085173828,0.23012127660192408,0.04124879180897431,0.9121368519253816
dactyl_3_7,dactyl_3,0.24679053279624616,-0.10487617095223248,-0.3149731879937232,-0.08928566172801677,1.3153450535184947,-0.645923133267707,1.117346991870563,-0.7840408215608494,-1.8646377311806055,1.3121181581983388,0.29578368484418416
dactyl_3_8,dactyl_3,1.1903776122724898,0.9211570744029194,-1.2716836731322376,0.38145093571115607,-0.8460645251212922,-0.36057159343667683,0.40471167907876177,-1.3211094739166434,0.35101834874412363,0.3614616398164838,0.06727148532011777
dactyl_3_9,dactyl_3,1.031547056611317,1.2891005019561728,-2.082355701515352,-0.539209260489496,0.4949245302608323,-0.7225697291454594,1.5044808061603108,-0.82965637291224,-0.8152266835554347,-0.09402536884916272,0.31319363160000524
dactyl_3_10,dactyl_3,1.9935033766677934,0.838690157950714,-2.4575651928045903,-0.013722074811232478,-0.6057269629673173,-0.3776859021130738,0.6527386283300761,-0.6938952113698027,0.4932108103844386,-0.26883736915929907,-0.8110357378521027
dactyl_3_11,dactyl_3,0.3924115055941139,0.9137466295037617,0.038785855305903325,-0.6385168591327574,1.7856577471419854,-0.9698213240906831,0.5468868992245115,-1.979938743139805,-0.12763941599482162,0.8665200930333216,-1.0727582762003178
dactyl_3_12,dactyl_3,-0.3124192591334087,0.8198118575440723,-0.19811383366763102,-0.0707528054602945,0.886090210409034,-0.15283003312083399,-0.1791630017138468,-0.965106012743933,-0.8152266835554347,1.8229546496841875,-1.0733842707386196
dactyl_3_13,dactyl_3,0.1748108591875604,0.2890238079343503,-1.3151473125412583,1.0472151338799334,1.271888947349968,-0.44067651138138586,-0.07745778280459734,-1.2139924674368945,-0.20537261438233675,1.0337666218231085,-0.6383189944305022
dactyl_3_14,dactyl_3,0.5456055050620403,1.4461417003306345,-1.4086374188006017,-1.0294934356455059,1.5822970225929287,-0.6148501271192983,1.3467200192473718,-1.6612880325240313,-1.1873340061779838,1.5455422186867533,-1.3127636099117754
dactyl_3_15,dactyl_3,0.5765641519750181,1.4110590730686343,-0.42119532330710735,-0.01609489667433972,-0.5435188853741052,-0.27054905797028755,0.056194310554787075,-1.1961457830114088,-0.6852833977581984,0.11130410988014743,-0.3986987797974639
dactyl_3_16,dactyl_3,-0.46563902630977516,-0.3337499703500049,0.9022823766408412,0.24650757985155938,-0.47325189772719767,-0.13835942352932085,1.5278571384531732,-0.7282388407649114,1.3028569730082207,-0.059637629336747745,-1.060118605158159
dactyl_3_17,dactyl_3,1.4094589652056053,-0.5180828218008792,-1.5941325366578187,-0.47070921185795117,0.4075763684065336,-0.265936369372813,1.5756823518571683,-0.7903068580282794,0.8482481029052406,1.0654729525667679,-0.6260877286830979
dactyl_3_18,dactyl_3,0.7980839998585345,0.8448579464493706,0.3263288732530424,-0.5451899533125302,-0.06368293500338454,-0.8895535808079726,1.3660123661179981,-1.2524197460673532,-0.3280350993066035,-1.3050439398032427,0.0684057912709242
dactyl_3_19,dactyl_3,0.3419098360682464,0.9945677216212576,-0.800595201719349,0.19605617033091152,-0.13188223018697162,0.2809174716021254,0.6068218712810641,-1.5549276261928495,-1.3973237318131226,0.31476743222056003,-1.0973649972092212
dactyl_3_20,dactyl_3,1.3525175727697265,0.3714255492965823,-0.7116848263999335,1.0213606892319944,-1.0642216202802615,-0.5542257101875434,0.2636234476278293,-0.7854557134790459,-0.7582255021092995,-0.5334063008850288,0.11462824034493126
dactyl_3_21,dactyl_3,0.5020331201374066,1.0213270122080949,0.771180971975113,0.26249250901532956,-0.404053662142973,-0.7418829391801923,-0.3653286205021918,-1.405226720225593,-1.3748715481842189,0.8116664619409583,0.7378666138803454
dactyl_3_22,dactyl_3,0.6360563976774573,0.759992299638759,0.15595675071548284,0.43844711942582415,-0.06368293500338454,-0.181214730723498,-0.5477884434481143,-1.656580071741093,-0.8392171782343547,-0.35171635428486203,-0.1614458418516364
dactyl_3_23,dactyl_3,1.5714448292595395,0.20733248103279436,-0.6084426528372816,-0.9475504781387767,0.014483131422005606,-0.6024552845984351,0.43180957680917503,-0.3639170734909593,0.9486000911688557,-0.3975047752803221,-0.419685525280171
dactyl_3_24,dactyl_3,0.3616148610694964,1.2616306957593877,0.30385772999269384,-0.47405224755977515,-0.7133472597550138,-0.24274848334774285,-0.21232830454110488,-0.7745995049230988,-0.1484471507144802,0.37056646118207653,-0.38757685501358036
dactyl_3_25,dactyl_3,-0.19838575355507163,1.1631984171522805,0.5890805466776357,-0.08606728315063279,-1.0448029304672866,-0.4779614863188874,1.6555633404542036,-1.5488638604985658,-0.8825351262560841,2.2116755978867837,-0.18392022375695355
dactyl_3_26,dactyl_3,0.1816967372601939,0.8107900165469036,0.17865267862819012,0.4691567846848699,-0.30403087071775114,-0.650203598400396,0.2323369014907599,-1.4595700205166176,0.6836412611997514,1.5455422186867533,-0.8538841846455876
dactyl_3_27,dactyl_3,-0.05256091159210463,0.9297235932599797,-0.29836890938467947,0.5937582361739857,0.6032751161957024,-0.49996721326151133,-0.22882164185376258,-1.7239401260200498,-0.15764107299735333,1.7932707131314947,-0.3912974749741975
dactyl_3_28,dactyl_3,-0.4520988543197338,1.240821892478702,0.7799196245991382,-0.8647062489757488,2.086966604254717,-0.9862745482893873,-0.04418099778045856,-1.1360650963066028,-1.2037280939534738,-0.37107217987213836,0.2822570429712987
dactyl_3_29,dactyl_3,-0.5700483518615567,0.9207583772137387,-1.0277507267299073,0.3037607257313586,1.0173125635269173,-0.018683623045207008,0.7804070229043744,-1.3277399858116832,-0.17137022462477738,0.5900893669501722,-1.0845563397816345
dactyl_3_30,dactyl_3,1.2433738906717007,0.6095112012781999,-0.5529997956720615,-1.7429452646745631,-1.2744207741946671,-0.6173464004665956,3.3808099453857645,-0.5084865075919908,0.9293916032279438,0.9983402308556861,-1.3299766510184066
dactyl_3_31,dactyl_3,-0.4628821439360929,-0.3232882879357452,0.12236650985994248,0.05766361767677975,0.8165121485506511,-0.30715561685752274,0.30458376436485635,-0.48501763568506445,0.7993498882634807,1.9706438296200386,0.041460484368457354
dactyl_3_32,dactyl_3,1.066565046868813,0.4796992918437901,-0.7364686530526958,0.13805802330134875,-0.44385301914374453,-0.6373391277185948,1.7747512706767978,-1.2496962937380154,0.01749887857298135,-1.064356561967964,-0.15938068791522522
dactyl_3_33,dactyl_3,0.6686388041422572,-9.259821521553221e-5,-0.41284310409114156,-0.7345926514371439,-0.28799248046124387,-0.15083967610415405,1.850382258058765,-0.8757329097807502,0.36708323858903674,0.7173427023139157,-0.22367641501145658
dactyl_3_34,dactyl_3,-0.38783285482788493,1.6803998483221174,0.006256547169747826,-0.4432908776077295,-0.003585218688326925,-0.27745263969879747,1.3924742166745632,-1.9376029690254768,-0.5218687683596005,0.3433739911187806,-0.17273824008454497
dactyl_3_35,dactyl_3,-0.8833140415249736,0.9118411891106016,0.6192066648533278,0.16979586628882598,0.04707974135646278,0.3895672444561803,0.43588238932589596,-1.2686583305810297,-1.540875436572089,-1.0807566016031596,0.2834812479784634
dactyl_3_36,dactyl_3,-0.580287337938659,-0.3518799808246974,-1.058529604596812,0.5553628376015004,1.9544964776060598,-0.04516318856027851,0.6513917557308299,-1.0079732595592634,0.48006521165757854,-0.613509876098707,0.73359334601358706
dactyl_3_37,dactyl_3,-0.03429598189169238,0.9578835578835,1.2600713605907177,-0.1466522149417944,0.010895101630694603,-0.975326976109111,0.13016099484969923,-1.691362354314227,1.4604825622994002,0.17348047919162754,0.10058501990808288
dactyl_3_38,dactyl_3,-0.009107726000480534,1.4517552493439845,-0.17992189157409622,-0.45294582283872276,0.9265607846986064,-1.2327549745704551,0.3522146034869538,-0.7342492972878191,-1.2037280939534738,2.235370531627691,0.053738774967253565
dactyl_3_39,dactyl_3,1.433218251498318,1.539779545525646,-0.0075449056209736555,0.39298677442387137,-0.9196930210292196,-1.5614965878477813,1.0659422157735154,-1.3595793068165227,-1.3131086750563652,-0.5605672322178646,-0.371613760130444
dactyl_3_40,dactyl_3,1.8238162146988224,1.0232015598636741,-1.9377256328466836,-1.2654885541869165,-0.5039041992265809,0.21090028247099732,1.2910687743199536,-1.3184489326371607,0.8674775459929194,-1.3039737471836665,-0.8502782619055077
dactyl_3_41,dactyl_3,1.0885856562947152,0.43027958777867603,-1.6737855171689122,0.3913747291016165,-0.43718838812795224,-0.2728523092726467,1.243280727998937,-1.197525969156071,-0.8570411398599084,2.0085897844695197,-0.1706933371493705
dactyl_3_42,dactyl_3,-0.5158458645621082,0.7948457562320633,0.3204915460761069,0.9630567115847576,0.28921983466374246,-0.4843539882653602,-0.14660281234274644,-0.718493614594453,-1.8008653285424765,0.19288672734635526,0.11345209122961718
dactyl_3_43,dactyl_3,1.1235309422140953,1.2388002888776437,-0.8508716334667051,-1.041268077271847,-0.10127219225902905,-0.5713775042058326,1.5241979815560642,-0.959105079333668,-1.6653046728728718,0.15253015342603526,0.08669416714324386
dactyl_3_44,dactyl_3,-1.344536778539504,0.558304492476069,0.3471084216501641,0.5186314260003637,0.3766120484702584,-0.5524320978947664,1.4090700515907697,-0.01852233971054888,-0.5492749451894846,0.08430825188029432,-0.413343635167125
dactyl_3_45,dactyl_3,-0.7909117937062151,0.8359127509838471,1.306025647559026,-0.4948069068045299,0.494175792278031,-0.6298820630994704,1.9479237742522224,-0.9321661606276506,-1.3696532494158973,-0.8424309779159178,-0.8589054199823547
dactyl_3_46,dactyl_3,0.8917391551829984,0.2166158928706937,0.3917389158078778,-0.1778225565199557,0.2745629289354422,-1.1709807090319262,1.2910687743199536,-1.2510586313648147,-1.8600510799038728,2.0341710717980725,0.529450804813124
dactyl_3_47,dactyl_3,-0.8276620623612282,1.193608565646369,2.071402555555247,-0.368585814968416,-0.07216952980019588,-1.1048685851937567,0.9502716562729325,-0.9720996614024975,0.7618550230792187,-0.4076707094807775,-1.1039795466066387
dactyl_3_48,dactyl_3,0.30186990453540136,-0.10055836231956851,-1.3066790917092752,1.1096655104194553,0.7034891451444623,-0.9422879557669432,2.2103256833171083,-0.9695925150096512,-0.30799326024995,0.14041377154267512,-0.38290721707292324
dactyl_3_49,dactyl_3,0.06155843917899579,0.4707157879629921,-0.5330970182033077,1.1967828871904738,0.019811888537815507,-0.7352619500965032,1.554995171833103,-1.5819444040386668,0.36872463203716244,0.3742198629505562,-1.3076007000865482
dactyl_3_50,dactyl_3,0.777283159037988,0.6578477013153591,-1.5995412278156875,0.6884373854228646,0.41961129248712514,-0.6599496904832933,0.8446022206288523,-1.5795104600885932,1.2288443735117895,-0.3396924027558016,-0.3838428274134655
dactyl_4_1,dactyl_4,-0.3545265397399444,0.6775933359880437,-1.1242512122691801,0.5521628021383193,0.10905689244385323,-0.1259201824262456,0.8673094273622605,0.13044254471828778,-0.4090459616418664,-0.381074885465186,-1.2195586885860827
dactyl_4_2,dactyl_4,-0.10167885390554979,1.1482386997557397,0.3007112191556213,0.30069104421815723,-1.057491928852838,-0.13141309847075558,-0.8628687674219337,0.3333705120650028,-0.5453125148112093,-1.1186952534532102,0.19528897761614736
dactyl_4_3,dactyl_4,-0.18258025891148896,1.7364377049213235,-0.9074119505819989,0.4545856943126739,-0.4133784246031861,-1.3323708065980853,1.615460046068887,0.5525229903230033,-1.280272118488421,-0.3405301987279916,-0.8456066748728351
dactyl_4_4,dactyl_4,-0.5024562404686245,0.05999073145135173,-1.3203649344710582,1.5187737689564533,0.1490030916858688,-0.7908929768191312,1.0916665715893368,0.3036934356065378,0.2688470664901279,0.9226432194794615,0.20820093180500013
dactyl_4_5,dactyl_4,-0.4264750194942624,0.9819530657848143,0.8068775649641791,0.24126706774373274,-0.8724758723181252,-0.41026364577130525,0.976781361303579,-0.8494557055105885,-0.47212512975117443,-0.786704624179861,0.5133508242417834
dactyl_4_6,dactyl_4,-0.44483236879094434,1.4750286428840471,-1.7986408113383203,-0.21762110988873867,-0.7150601883132438,0.05951764307638391,1.5936055981232315,0.1258652221465572,-0.2828597732854504,1.267424707396632,-0.5127779959020907
dactyl_4_7,dactyl_4,-0.6660645845564349,0.5377845591451531,0.7255341407675251,0.6120301322620043,-0.5035732183047444,-1.5548365400049606,0.9895287918271853,1.6543458455137887,-0.08533100300897381,0.03014875700121204,-1.0254819529173973
dactyl_4_8,dactyl_4,-0.4673715560248426,1.138151761120637,-0.5630809225451296,0.11867328877955843,0.30214625986038257,-0.7192028193282533,1.5565565114691975,-0.5303818089881213,-0.5873912688482273,-0.05010689034987593,-0.17924182303892608
dactyl_4_9,dactyl_4,0.11607199701934892,0.11714241752633615,-0.9569036640943235,0.9560065342618583,-0.16326186355349231,-0.996322705040218,1.1245644997543287,0.997875474893557,-1.4333995529043817,0.38204693366290887,0.3950033382652808
dactyl_4_10,dactyl_4,-0.5902334853356419,0.4042116452287403,-1.3281946130851887,0.6622977848239329,-0.3182163745977995,-0.637265835994977,1.9880635768772092,1.0430679203224278,0.2249528192945402,-0.2117723324272365,-0.34234905689365214
dactyl_4_11,dactyl_4,-0.2169174526135628,1.0859786171617878,0.500743592355492,-0.8009235443623771,0.7573845769193798,-0.9400730251466466,0.9372847435095725,-0.22606644811810223,-0.33235034843284705,-0.9624724254999234,-0.7073631361263019
dactyl_4_12,dactyl_4,0.7135417231107425,1.1053688692373382,-1.1332516729276276,0.9560065342618583,-1.1124957728907303,-1.0788059258409959,1.3721805394589333,0.2657866898520176,-1.830233584908224,0.012009675729990395,-0.4971733840292584
dactyl_4_13,dactyl_4,-1.331196902590391,0.9462612123680105,0.14099109963728526,0.21678950620272033,0.8178086641022055,-0.22434382298245528,-1.1442475145293691,0.08758754730723271,0.9174247046458919,1.2828900640190182,-0.5067014849469671
dactyl_4_14,dactyl_4,0.4183812403540029,-0.133819320849829,-0.06209738845044184,0.2808254700249707,0.016547374502781074,-0.3329098917143916,0.512431402995037,-0.04501191120940066,-0.9012434555937885,0.1997377825265024,-0.8529241858479597
dactyl_4_15,dactyl_4,0.5557699304364898,0.34474844076226235,-1.6415005181372846,0.8064887022539955,-1.6657487235017463,-0.4093702829882757,2.870531188555446,0.17311996617322004,0.23633627512652097,-0.204569451409615,-1.398961954989402
dactyl_4_16,dactyl_4,0.39449334844034817,1.2227858807342262,-1.5281038751875977,0.68572847342341825,0.1993408706702204,-0.6505353828024083,-0.07435501122417221,-0.16260102986207012,1.064434122993287,-1.2889728977811221,-1.7479573922679774
dactyl_4_17,dactyl_4,0.9473889129292133,0.9732043229128595,-0.811914931614422,1.175477149397099,-0.8701222134314994,-1.4706131787346601,1.415244198537996,-0.5251420261114935,-0.5157352319401323,-0.5485163271562216,-0.5005869297493418
dactyl_4_18,dactyl_4,1.1821197655900002,0.26425093372218694,0.7181118707266859,-0.059288287444973345,-1.3259409533367252,-1.0436535207222921,1.015486327563955,0.14116001025188857,0.26116297501768265,-1.4781507698479432,-0.8612854656982681
dactyl_4_19,dactyl_4,-0.034520839406816266,0.9438242574268665,-0.2596523941568934,-0.7901725336074196,1.3202911985870471,-0.9084329102141299,0.46098914155313936,0.5493174783033576,-1.6278514007208131,0.1318059103125901,-1.0564419576690487
dactyl_4_20,dactyl_4,-0.9413964488754641,-0.35121269551042417,-0.5060863507790805,0.10193078310273286,1.4272466872559608,-0.28555013971286086,-0.09666961959485529,0.42086154715290425,1.5308034880814945,0.5186917633232909,1.0681772592139402
dactyl_4_21,dactyl_4,0.9040654774839743,0.29960284919506436,-2.071423697169696,1.5768154517502888,-0.11692830270061749,-0.6447465172541014,0.36403571137214125,-0.3964024234540936,0.17861427188593446,-0.15701329297930539,-0.4882422484823128
dactyl_4_22,dactyl_4,0.9472911890340969,-0.1791659979786157,-0.43010134957110935,-0.20998082216888583,-0.06589382442711016,-0.9192984221778293,0.925212603381978,0.6480378213014135,-0.2794100312660873,-1.116917551861964,1.0828219057678992
dactyl_4_23,dactyl_4,0.34273730461809643,0.8928763448170537,-0.4125765486138557,0.06610004513595295,0.10849581758907445,-0.8004132127683965,0.09020011611577805,0.00875916130440261,0.6174110108352121,-0.9436861368844904,-0.8717523359395501
dactyl_4_24,dactyl_4,0.5078593509379296,-0.52057389035873,-0.5862553214287574,1.2792495917198874,-0.22672738934776052,-0.23154407007160527,0.443791869818538,-0.17829744009279816,0.12013423027963792,-0.5626499855681879,-1.2186996834029171
dactyl_4_25,dactyl_4,0.8141376203941858,2.161616697067618,-1.8477551241392565,0.35691642551171504,-0.06605748172960595,-0.2975407495911391,-0.08083278974203756,-0.7388782971723126,-1.4453914114609407,-1.6595202094445858,-1.9263295521007957
dactyl_4_26,dactyl_4,0.2952382757522016,0.43731600304513496,-1.6194219618138688,0.6021105941323499,0.26090561089751196,-0.34690802898887213,1.4795489667199093,-0.8246474853023651,0.6072856704961854,-0.5830794817644693,-0.6983197974423444
