sample_id,class_label,a,se,na,jak,je,to,že,do,jen,i,co,tak,jsem,když,za,po,tu,jako,ve,mi,si,by,však,ty,tam,již,já,srdce,o,kde,ten,nad,má,své,jež,mu,až,mne,jeho,byl,zas,nám,ti,pak,mé,už,pro,ó,jenž,jsi,vše,teď,kdo,pod,u,duše,svou,ta,tě,jest,bez,jsou,ji,můj,od,ale,ještě,li,nás,mně,jí,ať,ní,před,duši,ze,než,dnes,vždy,snad,kdy,jsme,té,není,den,bych,tvé,tom,život,bude,on,zde,její,sám,slunce,svět,jej,lásky,svůj,bylo
amphibrach_3_1,amphibrach_3,1.0282381031432062,-1.7280409165280768,-1.066546862091887,1.5953191603137182,-0.00762883068616959,-0.6241400520276695,0.3411775377408076,-1.0560882920517716,1.452228627781899,0.2176241798468788,-0.6460152213870377,0.7742340627694917,1.8630491210540463,-0.7512690552042481,-0.5080540472381948,-0.055610455838966746,0.6350009369483711,-1.295831393226841,0.8955155102725776,-0.1833044614975098,-0.16833221016094424,-0.30277955320879907,1.36113124838265,-0.15052094525393084,1.6888715802442158,-0.6269709342721813,0.6531738645214509,0.2543874827801042,0.3408284373550845,0.19837090437031574,0.2020714817252435,0.07534987819036437,0.8236927616499162,-0.16177663034492723,-0.22163470327864707,-0.7189777387182859,1.5055940588522954,-0.5895200857380907,-0.8579784369247684,-1.0471235819528315,1.2784536384487477,1.1375529266309132,0.8380482860674905,-0.6387763003930357,1.6141887982733951,1.243588970169504,-0.6162205174915816,1.3962050908530022,-1.014802563306944,-0.8649260524009397,-0.018570571454154944,1.50383494773704,-0.7810532057366939,0.27784803287592325,-0.433104164264821,-0.7582340416963474,0.034253824126240257,0.03159299693326879,-1.4616033550372263,-0.29066234776676003,-1.7590787858937458,-0.6989765149396694,-0.3081044446013822,0.07006752387788376,-0.9680017413850065,-1.0216021076101796,-0.2183178653951871,-0.23225728576055002,0.19286376890779552,-0.19731460421690636,-1.0075624373237395,-0.9563367049353495,-0.5426456626924865,-0.8412784179126712,-0.9152613982307294,-0.9034772161561745,-0.006473282641624678,0.07403170019161842,2.6829487657789173,0.11022360635326825,1.468671789803921,-0.7285899777423057,1.4839871836088108,0.8892228625768364,-1.086303075833659,-0.3067841267329119,0.7237437916167718,-0.6795780774833718,-0.6373404767739687,-1.0950804681191482,0.8334048084226033,-0.5660419337863726,-0.9869813581122139,-0.11924183185354906,-0.5797522062753865,-0.14653153447173628,0.4417522562365576,-0.5504886950483501,1.490969673324538,0.0020988132028337985
amphibrach_3_2,amphibrach_3,1.2026815709071157,-0.8771492920116554,-1.748389756239938,0.39364892865267614,0.11047561940574412,0.659614493673916,0.23831672716007346,-0.0728868069531029,1.197570509586175,-0.4436689377156761,-0.8900133097575077,2.7265110334373697,0.8903286414070712,-1.3318362692767456,-1.5208337549182338,0.42992464331841934,1.176469823465225,-1.2568353985184857,-0.7617902192009905,-0.012433434807622847,2.496883796086751,-1.5785160296914043,1.3898286222604757,-0.24528299138700452,0.89110334144925,-0.4768431604116192,1.9123613212107522,0.18143256782958628,-0.9393530447806628,-0.7738139863791893,-0.5260568204099323,-1.024782411515782,-1.3690909710579542,0.015351448927986556,-0.11280211060084296,0.28597385199698344,0.6819751618964108,-1.7484652614740936,-0.21974955659913742,-0.9695310374641104,2.2595806190346077,1.3851232790694357,0.38351833248308553,0.4738171239620192,1.5471455132935807,0.17081652720679144,-0.8737282499443618,0.5457700803374417,-0.3060075069551567,-1.1866629385824499,0.12154756555223306,-0.6915250161957347,-1.4078058709742765,0.07328149052389453,-0.7051439030007257,-1.5181173739578395,-0.2366837034975714,1.8137217024319257,-0.2882290125687985,-1.3126630205309024,-0.976482879488096,-0.18767217140353826,-0.9724866008456857,0.5859759677433564,-0.5161070009741657,-1.0216021076101796,0.29514488760465435,-0.7934222492062676,2.3851304612413835,-0.0725051336323149,2.2478315545737475,-0.8931722330955709,-0.8715707357042477,0.9583128667586327,0.9844214726416122,-0.8379586621436121,1.502368977977866,1.531597911833982,-0.21484705868672047,0.24789337726522054,-0.13934582504221593,2.1630751319060644,-0.6562608785779614,-0.6499588085869155,-0.1514973879959717,-1.1175698836828842,-1.0921498202546251,-0.6053319858880768,-0.0434920004018787,-1.5553879778030861,-0.00437342431599012,-0.9935233976681035,-0.9531025590318588,-0.01744482529572261,-1.0113066895706533,-0.9950598666132128,0.0909537384969637,-0.968131120667147,0.14550825308032703,-0.41380988727485524
amphibrach_3_3,amphibrach_3,0.9941959616233584,-1.6630281817945614,-2.1057392635619983,2.371134262342454,0.34869409107654314,1.9380995524479465,0.41160671063255144,-0.6491572391585264,2.0608293364109147,0.32777678014744416,-0.519946538528878,1.9919466774590349,0.5054581369976225,-0.1282544003536149,-1.8836323828311223,1.022004793388675,-0.9059912345433982,-1.4692190069451656,-1.2063832100281844,2.0555969129457963,-0.6816852045193958,-1.6964966818229024,0.743095315741088,-0.7215782504421189,0.2969571891438687,0.8937372939908318,2.4266321941564097,0.4281009151593851,-0.8198527798547611,-1.181841769183231,-0.15321617243932978,-0.864074017646555,1.5566733795968395,-0.5362568842690162,-0.26136855753626903,-0.49051107792085596,0.3804095813479008,-0.9193540661411295,-0.8811119962155102,0.8245728398896588,-0.10885833803323465,0.7440517563123928,1.0615478841468813,-0.06724496481638984,1.1963180097995896,0.26866793187637783,-0.9834793427723767,-0.12077476534259694,0.15557140789982532,-1.6407828238063158,-0.7559469136948674,2.8844255451413456,0.14120419678224938,-1.0977675235425413,-0.12781097994689053,-0.7926011137340773,2.288826047194117,-1.1245016742730605,-0.44141220086654903,0.00859498769061079,0.3532017887895487,0.021152122147309733,-0.3498938555267411,0.3589007626452165,-0.6346712324249688,-0.8184882055742221,-1.3319578542255917,-0.5634826075376597,-0.22939343962750203,0.5211773955267285,-0.6221996266154304,-0.592717121642959,0.18262667903153262,-0.47413866088787876,0.7087148092557882,-0.1252142430623903,-1.70410376015725,0.026546401579770795,0.47822188332504884,-0.7828255460374492,-0.2781737728117648,2.2088038096951816,-0.751983944034395,-1.1258023550557614,-0.6927833108466553,0.06645619422818629,-0.692548151192576,-0.2521648165057355,-0.1993008246764755,-1.5553879778030861,-0.6204834207938407,-0.5929303719980675,-0.9993502196082116,-0.5718611375728715,0.30341771143432644,-0.6138988206172524,2.176416266336803,-0.1362739301737611,0.9333245893731186,1.3991725698678703
amphibrach_3_4,amphibrach_3,1.3391888009194437,-0.8566325475653771,-1.8111778780017322,1.387127044023173,-0.9241309714120153,1.0015551149227573,1.4798375265104966,0.07831033684570102,2.2847127732296006,-0.17693992381676105,0.6141113831293036,3.177863927039944,0.8662253746116415,-1.2016120441420395,0.6576189029763613,0.22367740263866132,0.9303024457329618,-1.2894664918814505,-0.8812525075199523,-0.3736500247877641,-0.13855440765625032,-0.8229584549970125,0.09444750758805467,0.40490488416011045,-0.3777160318577248,0.21928389745745042,0.44822173883613625,-0.745425107651838,-1.0316313773777959,-1.4099093171826818,2.281081426408253,-1.1040823972966927,0.005448704964102397,0.513495465876119,0.02779565370277492,-0.9811650500030095,-0.5609327158226961,-0.570387576069859,-1.3871537037673651,0.28688153543310624,-0.36198812108644446,0.8617664512888863,-0.08129086281641493,-0.6225717373521341,0.01914443086529271,1.2829944139606855,-1.6255645516059436,1.6814273248626619,1.1619855366800445,-0.8500758698460076,-0.35361596617577584,0.7763553464888336,-0.10729946184600848,-1.4127435919358777,-0.7762162715928456,0.8601378086215978,0.05993846438347465,0.056063340401218256,-0.3821280122883653,0.08190362537441141,-1.0246036633771165,-0.6839022243255811,-0.6548993194381874,-0.6154854350559559,-1.328316619907141,-1.0216021076101796,-0.5717043124436219,-0.5251747451352373,0.6006831449261625,0.6200846934276437,0.7133058728398982,-0.1392957739896831,-0.13146750826309395,0.7982133952798792,-0.9042729613015633,-1.7295807232710914,-0.4143990527242628,-1.1506150840292861,-0.7342513357645561,-0.3068826750821641,-0.6574074031972703,-0.27580972446541024,-0.2671410126538706,-1.109013461891301,0.18845526013241432,0.5648036135939892,-0.653735142897908,-0.6674596778420969,-0.6249207882722584,-0.6228556119061763,0.3825722101427009,0.38661120548486594,-0.11605739694985516,0.3307543159854424,-1.5172113834710972,-0.5768769361126901,-0.4669776678820288,-0.5387445108679495,0.04852439714548449,0.5220122704157123
amphibrach_3_5,amphibrach_3,1.4924876520741663,-0.062377070219651685,-1.5993834608306818,1.97254257785129,0.7055749273179593,0.8787733265433022,-1.6056655266972675,0.2535460155081135,0.7592831152218751,0.7235039057038253,-0.18948852229710164,2.0242330627949476,-0.1779247206922358,0.25989970454429207,-1.374606350395036,-0.4896485682264918,-0.05669973928580076,-1.4536837079380183,-0.6094701025224479,0.5146754000962882,-0.1259182197712598,-0.8124827759847514,0.9033291550028997,0.42057038155733995,0.16685857492257136,0.7849433485842633,0.9494388602830001,-1.2562290401531813,-1.0239933146842328,1.06744359469668,-0.04384433028460067,-0.7932855726732848,-1.4206801149046804,0.20433563762852666,0.03658994543321332,-0.975089473949163,1.5762113200696979,-0.8633162596161258,-1.3856908039450544,-0.03270516103172357,0.3241809985822399,-0.0765294666300376,-0.07092220182374918,-1.2531370693156203,0.6898591985968904,-0.5604025039731066,-0.591299028283737,2.2005506118194513,-0.38048553309644945,-1.2332170223587227,-0.705708435258848,2.3431138195186283,-0.430670012947406,-0.720388515750478,-0.04321907821812836,-0.7363499273010795,0.4749821935206566,0.8365226512892141,-0.7345976705860823,-0.26485497701979704,-0.6513915214041873,-0.2821854591049166,-0.648953374313189,-0.2537153060320108,0.16077260898653392,-1.0216021076101796,-0.565645352019086,-0.5201525511353537,1.3839647675998865,0.2323763994473665,0.2974115888215003,-0.9416521417848209,-1.317308598904843,-0.8264516946149739,0.3971521604299695,-0.8882453727495003,-0.8396379150449007,0.10426918174879846,0.14333334112878704,0.1422292637424941,-0.217401424989037,1.5069339262847299,1.0908193912553747,-1.106812423430071,-0.6531896777874066,-1.5731819876781112,-0.176950276539115,-1.139020846963359,-1.5967614135311061,-0.14900375353014353,1.8456729028635552,0.39681329094549206,-1.4141488247775613,-0.9670381785562614,-1.0398392753437804,-1.0219521644707599,-0.4619203714443288,-0.5337608752274051,-0.43955053944634837,-0.47399026856441523
amphibrach_3_6,amphibrach_3,1.0851108296696663,-0.7205249363904062,-1.2871473070513013,1.5502240434893937,-0.510117791295167,0.20436398728082258,0.48899554080879426,0.0179175563925725,0.2782368380790603,0.18830176550207653,-1.0674336726423077,1.706652812762348,2.4444490681727933,-0.7713296717849758,-0.08491587481894734,-0.07984442704379274,1.3413430002034843,-0.9749617283064312,-0.15481943433585948,0.8666254708766247,1.4088670227815,0.21676999104069514,0.554557388398478,-1.4555546707798732,-0.4225057507344473,0.16143447314328233,1.1028737253853924,0.23285399049817376,-1.061377074541325,-0.6246827309513424,0.7521980201760851,-1.4258460671627413,-0.3230122315425618,-0.18064340156356562,0.44709538445992825,-0.7306569238132298,0.43753235757607706,-0.6020057150675174,-0.8647276153330191,-1.3787470136802562,0.26162453449085016,1.1111830070837219,0.8141300580976363,1.2124902192700948,-0.022448464960515415,0.9160379804130878,-1.2977417443503685,2.5972019558268498,0.7997984978596766,-0.4954552353762382,0.31686122230127817,1.097084102158069,0.828476069939071,0.2606655542544708,0.6167120927891446,-0.7682605792315668,-0.37598304012171113,0.765369966831584,-0.41239612757617095,-1.3433711140871258,-1.3995970337433152,0.06095397192609093,-1.3935728097335482,0.7485246258654051,0.11170040757482841,-1.0216021076101796,-1.3244178592836175,-0.846911235850491,0.5521096640643613,-0.2106086665536337,-1.433150035576986,1.011169458328827,-0.9401862357705179,-0.44940219930654013,-1.7641181510088173,0.3182312967418625,-0.8624590830784897,-0.7528645320561204,-0.7525864684423066,0.09555973102542581,-0.675695138185048,0.1283898962815439,1.4578455303072517,-1.5148849541421296,0.15271147725094741,-0.3174823135201996,-0.21430743973558777,-0.2233673585698084,-1.12110340951054,-0.1861311089755748,-1.5438524077632292,-0.11350321131872247,-1.4141488247775613,-0.9785411122227682,-0.5876716079834813,-1.033829905482896,0.4261974905577362,-1.0079398606654806,0.01726188592322656,-1.480854340139746
amphibrach_3_7,amphibrach_3,1.513416238969345,-1.1696612693733777,-1.7860892485325257,1.2974142209457828,0.23799326005509275,0.16561869706796178,-0.6794521525675156,-0.21450254607241445,0.5810252751562579,0.7408325354376938,-2.038080132096732,1.0525879146061061,1.117497992511707,-1.9114454781378252,-0.45172291861030744,-1.2126200641099127,1.4730223369906412,-0.4463562674259051,-0.3373054671644849,-0.3543939933366167,0.35488129620094,1.7039631220480187,1.9824094641057135,0.4332256461213765,1.7846613371278865,-0.03046397748240672,2.1854696570202505,-0.20876908413939724,-1.3022763941384283,-0.022048161143456736,1.1466566545637353,-1.7033333218381956,-0.2610699391979377,0.8683605286140972,-0.19024365992315645,-0.12169142692688435,-0.18750235311441144,-1.1604285470293962,-0.29489532780971617,0.30955159323430215,-0.005488646709539083,0.25107659076799643,-0.38433361680925204,-1.2503595454551102,1.032818351561183,-0.5549991093817073,-0.5853010074286387,1.2058062864286923,-0.6879320606913978,0.33473575399749134,-0.7010044305483536,-0.7560300249340464,-0.7586589382950018,-0.7158754902246041,-0.765581087438194,-0.7310829316796116,0.07964261242395092,0.8482667196432667,-1.0917001747718813,0.8151229639572346,-0.275727067869965,-0.6723378788299694,0.09397109474281475,0.825171744791179,0.5422631100945585,-1.0216021076101796,-1.688976614728067,-0.5160954061785848,1.3973993468655947,-0.16131528263595707,0.7384520811069952,0.2838426842632602,-0.9156952606598594,-0.822883248331099,-0.027568061992205895,-0.8845794235097547,-0.4017548889259002,1.3696368704079451,0.589280103170009,-0.7378401785128444,-0.6489179497495126,2.4121218670742026,0.6504031467633073,-1.1050343296143321,1.059578556901695,-0.7096034899093804,-0.17078430990781904,-1.1369437070818402,-1.1060771762680601,-1.5553879778030861,0.4014587260045241,0.4050549756705469,-0.10333101040252472,-0.08988009225247087,-1.0377592225850556,-0.5681023865254566,0.9547275234306608,-0.9937309011804627,-0.9334913577365564,-0.4696030612808625
amphibrach_3_8,amphibrach_3,1.4717398737050802,-0.49795915722949396,-0.6260433749560093,1.8090573898257896,-0.5995977449262622,0.13657164842017486,-0.15502569985275277,-0.39571592309915943,1.5165252511246339,0.9263106278861155,0.6180921225896864,0.23302188364661758,0.23420676785813246,-1.1995339312923567,-0.47348366314659707,-0.500165450425126,0.6836033889991178,-1.1227315087434193,-0.3577574655181294,1.1577659365386797,-0.13603808687224167,-1.3733870252860012,-0.9575917683980278,0.4080244497325177,1.4822722710198177,-0.8746093587237693,1.420445167042721,-0.22678956432906483,0.6618653657708902,0.23245921272247172,0.5310350173002477,-0.7998564799244634,-0.8514767517445079,1.4872255988787966,-0.6662039380879696,-0.13879561567336712,0.8532320264684988,-1.1682650732547057,-1.3868623876472417,-0.7026969148496439,1.6621751711835313,0.5483034052761575,-0.39823373199763024,0.3308298977429866,-0.3073204992249175,0.3602825423273506,-0.9398951264203105,1.9350068032706729,-0.3858681450538281,-0.46106042348935117,-0.35206989538728584,0.0065710367966967075,-1.7600026110449465,-0.03735233713258071,-1.1370315474055173,-1.9451254224279417,-1.5474859286567282,1.5916289234359497,-0.7392660317116972,1.148307594357645,-1.3914446397960591,-0.6826283979318961,-1.0195873783618445,-0.6143382777085536,-1.3279173048309185,-0.3852809091152412,-1.688976614728067,-0.5241746451637702,-0.9317918169566433,-0.17522183944538275,-0.13981861843345014,0.266247859289984,0.2666668919202864,-1.237699714376762,-1.333731276895089,0.36467195810284725,0.4477253683351527,0.5127949985933239,-0.7333137887534421,0.1345927976547078,-0.6564722798153357,1.9354845469479967,1.0791504909650138,-0.702265357346194,-0.6568649399105928,-1.1451230994752521,-0.18306297348029157,1.7067864060879174,-1.5967614135311061,-0.6218485575153588,-0.5795999127314811,-0.5530052723871434,-0.5478199884951397,-0.9689203864495112,-0.09128130671066698,0.7680454683849184,8.156988733268041e-4,1.3021975781988488,-1.4317555092284295,0.02291780995602342
amphibrach_3_9,amphibrach_3,1.693829136537789,-0.8509174502872284,-1.452106384461885,0.09377732191018717,-0.47994636864851103,0.523126685895773,1.424338047649139,-0.5832384899313505,0.3109161081744452,-0.8645319964691084,0.36849806088022596,0.9721875883717227,0.612180960577628,-0.5110167057512931,-0.9536288602884733,-1.4884294706923356,0.6386917578930151,-1.2953072049230765,-0.3877813479626586,0.034668168776541504,0.5249564607707646,-1.6637811887439926,-0.45714032638834506,0.11149761815783087,0.9073648089647502,-1.1663624559384886,1.134704583922347,0.0019305295494543991,-1.0481484843795275,1.011201221715425,-0.08393438339566381,-1.4173200108648465,-0.02139756762032651,0.4793857776762252,0.9245782171481286,-0.9943033212904527,-0.2330642192112527,-0.2920319972421158,-1.3903171856432446,-0.3931580510181813,-0.3817303035397973,-0.7340394624167036,-0.10371281586281537,0.6156952829919154,1.6179888707518175,0.3326395047363918,-0.2765132381456074,1.3991001903059141,0.8230791250364398,-0.8637030496265596,0.3370309969788551,0.36326597557442597,0.19998351173639517,-1.7561278739385342,-0.07422608848932971,0.8272402654003345,0.4336198595459741,0.41207814129504666,-0.04483818990325911,-0.9897514262658159,0.05557590113428006,0.07941855074404036,-0.30656582290001083,-0.627942732220817,-0.23636442714445904,-0.8122085646797201,-1.3209199607772208,-0.23095770150367037,-0.5627798873484458,0.5920442635829731,-0.5841902187584277,0.24041835610426882,1.4153662302987209,-0.03543215253901548,1.2100478596576922,-0.07561229431393379,-0.8543836011022542,0.8966235562675182,0.11355503478874726,0.5464958814447166,0.6160920692766318,-0.29134210009094436,-0.725440377535529,-0.7126613436591485,-1.0858577562350753,-0.7280166774950677,0.7262126438662796,-0.6785800536323181,-0.15609575316604443,0.28780499274368443,-0.11597744443796482,-0.10025123767349607,-0.9865259556957264,0.3104251477123948,0.8289351180927946,-0.1451185819562365,-0.01709933946186148,-0.5495214901145166,-0.4564751444746142,0.0036797867138600366
amphibrach_3_10,amphibrach_3,0.9545681671506976,-1.4507138828801074,-1.2808402350614958,0.17388676140229267,-0.6297236067848068,2.4075225949369616,0.7466103785969458,-0.2880151603672957,0.714973612384913,2.7244325665990408,0.35616306044366275,1.6000380057406838,-0.06543290924904202,-0.6092173612421565,-1.0725081068456301,0.6227099544514286,-0.20621463858160824,-1.2664188680198816,-1.614481980606498,-0.5110937526625441,-0.03072750597940639,-0.15610868648486326,0.4919809953087919,0.8133445535863099,0.5525246600185489,0.05944743981189549,0.3181676168479608,-0.4035837462801363,-1.2611815410844347,1.2014159741288912,0.6630963586646235,-0.41488289511800075,-0.786811766477117,0.9862292853442218,0.10283895302422807,-0.34323093581100866,0.6276847955767235,-1.7542267277699835,-0.5279447553987321,0.7395077717127722,2.1818372604750733,1.9859351452729246,0.34059661180864614,-0.8955653562054866,-0.23314629212506152,0.13521746463512477,-0.1772477280192801,2.0819325368710855,0.3184976611046616,-1.6068359769575427,-0.287365262388188,1.708956807297772,-0.03081997074312316,-0.3190297727355429,-1.1043465131860235,-0.6872348958963762,1.4146408971112272,0.14467166933016684,-0.3158063355231492,0.5347640113154162,-1.3748471614169313,1.8389785215511596,0.16061859615069546,0.17462113010734512,-0.5374519288209324,-1.0216021076101796,-0.9096602684393683,0.48662842780386284,0.306050170677276,-0.10317771331077388,0.8319982463985885,-1.3307267692776632,-1.3011312034683675,0.059058653487747935,-0.8644832854798958,0.021460344857366535,0.09507797617138644,0.17213187107019765,-0.23990480693718222,-0.24585792521713806,-0.6173364163817826,-1.1383713425964688,-0.6734937480567023,-1.5148849541421296,-1.061315921743384,-1.1257976417685769,-0.1194522897357671,-0.1275053015005917,-0.5799484794284516,-0.5797023082924367,0.47171827033925073,0.9657476710048732,-0.508708077150561,-0.49589774972871403,-0.02690523101042184,-0.5354602697765618,0.5518974656307036,-0.9769725798512041,-0.9154953612944121,-0.43307931306022585
