sample_id,class_label,a na,se na,jak by,jak se,a já,se a,a když,když se,je to,a jak,se mi,že se,ke mně,zdá se,by se,se mu,na mne,a co,a tak,co se,a pak,za to,se mnou,jsem se,na to,a ty,za ním,se do,a za,já jsem,a že,mé srdce,a přec,kde se,se to,to je,srdce mé,co je,a již,a to,a zas,a jako,že je,tam kde,až se,a do,a po,tak se,jen se,vše co,a srdce,na ni,se jak,že jsem,a ten,při tom,jež se,a tam,a ve,na ně,ty jsi,se ti,jak to,se za,nad hlavou,u nás,na zemi,na věky,a se,duše má,ať se,jak na,jako by,se jí,již se,na zem,a přece,je mi,a nad,chtěl bych,a teď,se po,má duše,se že,se dívá,na nebi,ze všech,když jsem,se tu,až do,ve mně,vše se,celý svět,jak je,se nad,na něm,jenž se,pro mne,se ve,tak jako
amphibrach_3_1,amphibrach_3,2.2973427075628168,0.01959014343714092,-0.995746784540897,0.11037802683777075,-0.9241300494028629,-0.8603892243332559,0.2414131388634588,-0.8261842285186387,-0.7746598716141614,-0.784588038741576,-0.8151499155107643,-0.8190549981310384,-0.7789821619081397,0.43379990735556434,-0.7586387244606991,-0.7462391247760797,0.6010671074257747,-0.717462832130157,-0.6912124290388151,-0.6813620364498287,-0.7078478351956129,-0.7396236437866467,-0.6487040354281121,0.7645210542396197,-0.622201218534803,-0.6755544105019855,0.8359007298643177,0.8094777208061773,2.0878218606019683,-0.6069599280885746,-0.6111612446007297,2.3809762924672944,-0.6629352494792996,-0.5927443853896239,-0.6111277315206834,-0.5732097820740295,0.8234390165807334,-0.5822137408632532,-0.5473887581018749,-0.5626429967109712,-0.5828227413322983,-0.5135553687457138,-0.5798680563951109,-0.5995575781568084,-0.577540525350677,-0.5398438730276434,-0.5821392319216513,-0.5794532788020853,-0.5390451847058251,-0.5956274089576418,2.718056251380697,-0.5769996890094787,-0.5599026379900413,-0.5554956747367589,-0.5329005240592019,-0.5755467998326644,-0.5295281362610288,1.063471484400668,-0.5487344629778973,-0.5613621937153631,-0.5660415995690036,-0.5355079305333645,1.2151945106867983,-0.5540425132503185,-0.514273908381254,-0.4897696967193574,-0.5126330688305994,-0.4766136161285623,-0.5128044981032814,3.111044805732625,-0.5378971861819739,1.3059140807621772,-0.5216576097398954,-0.48980831229438376,-0.5182219277491746,-0.5074973776682866,3.0029789569849803,-0.500588887015039,3.107232892142196,1.1055254331812052,-0.508539792407265,1.6519810825409766,-0.47883172911485805,1.622759263795155,-0.4920318716970679,-0.4912396628161944,-0.48009049265096526,3.326961700583891,-0.4847822529764799,5.3989947648121905,3.303834334642011,-0.49534760367285485,-0.46641020884089324,1.5012791057898294,-0.5016722816944547,-0.47651336764898283,-0.4403141156434113,-0.4909781225141051,1.6010499127791489,-0.45767122137233107
amphibrach_3_2,amphibrach_3,2.2973427075628168,0.01959014343714092,-0.995746784540897,0.11037802683777075,3.0955574916572184,-0.8603892243332559,-0.8859230219585594,-0.8261842285186387,-0.7746598716141614,-0.784588038741576,0.27885496994175035,0.4517084701414198,0.33580974067958663,0.43379990735556434,-0.7586387244606991,-0.7462391247760797,-0.720603526444809,-0.717462832130157,-0.6912124290388151,-0.6813620364498287,-0.7078478351956129,-0.7396236437866467,0.6473222352551817,0.7645210542396197,-0.622201218534803,-0.6755544105019855,-0.6830294192332005,-0.6341818154100689,0.7506464096724487,0.8185131826867191,-0.6111612446007297,0.8816652525475037,0.9509394360474924,-0.5927443853896239,1.001337432878039,-0.5732097820740295,0.8234390165807334,-0.5822137408632532,-0.5473887581018749,-0.5626429967109712,-0.5828227413322983,-0.5135553687457138,-0.5798680563951109,-0.5995575781568084,-0.577540525350677,1.0045484149335042,1.157537984836563,-0.5794532788020853,-0.5390451847058251,-0.5956274089576418,1.0787999373329036,-0.5769996890094787,-0.5599026379900413,-0.5554956747367589,-0.5329005240592019,-0.5755467998326644,-0.5295281362610288,-0.5088119194669659,-0.5487344629778973,-0.5613621937153631,-0.5660415995690036,-0.5355079305333645,-0.514793265204459,1.3234506464659366,-0.514273908381254,-0.4897696967193574,-0.5126330688305994,-0.4766136161285623,-0.5128044981032814,-0.5281513067208853,-0.5378971861819739,-0.5097957361049862,-0.5216576097398954,8.19314474169082,-0.5182219277491746,-0.5074973776682866,1.2558827928073433,-0.500588887015039,-0.4866452869829752,-0.4715476209996019,-0.508539792407265,1.6519810825409766,-0.47883172911485805,-0.49937510973830473,1.3458099349078607,1.3274459762119508,-0.48009049265096526,1.4223528933700118,-0.4847822529764799,1.4721497308219593,-0.48165613331570134,-0.49534760367285485,-0.46641020884089324,-0.4592354303626969,1.6105023010132595,-0.47651336764898283,-0.4403141156434113,-0.4909781225141051,1.6010499127791489,1.4339919785215147
amphibrach_3_3,amphibrach_3,-0.189876634336082,-0.12058062037402477,-0.995746784540897,-0.03131069992092546,0.8235601858406505,0.05248910059769482,-0.8859230219585594,-0.8261842285186387,-0.7746598716141614,0.20272112440644338,-0.8151499155107643,0.2859567134102295,2.129170627451146,0.2717849347177651,-0.7586387244606991,-0.7462391247760797,-0.720603526444809,-0.717462832130157,0.5247090871845511,-0.6813620364498287,0.5837742486110203,-0.7396236437866467,0.47827533038344766,1.829301500502207,-0.622201218534803,0.6435587351135386,0.6377794060689892,0.6211743030388407,0.5762322204207722,-0.6069599280885746,-0.6111612446007297,1.9898516733577836,-0.6629352494792996,-0.5927443853896239,0.7910158896955968,-0.5732097820740295,0.6448880429844067,0.7299183365702558,-0.5473887581018749,-0.5626429967109712,0.9726999414031258,-0.5135553687457138,-0.5798680563951109,-0.5995575781568084,-0.577540525350677,-0.5398438730276434,2.44338636244046,-0.5794532788020853,0.9138285183488094,-0.5956274089576418,0.8649838963701478,-0.5769996890094787,1.073788113653809,1.026867602038865,-0.5329005240592019,-0.5755467998326644,-0.5295281362610288,-0.5088119194669659,1.0752612424460337,-0.5613621937153631,-0.5660415995690036,-0.5355079305333645,-0.514793265204459,-0.5540425132503185,-0.514273908381254,0.9859239355476824,-0.5126330688305994,-0.4766136161285623,1.1095179975074532,1.054107872606728,-0.5378971861819739,1.0690823655186341,-0.5216576097398954,-0.48980831229438376,-0.5182219277491746,-0.5074973776682866,-0.4912133713702939,1.012205137060265,-0.4866452869829752,-0.4715476209996019,1.2058178734424825,1.3675374919958299,-0.47883172911485805,3.1912933659720597,1.1060914383941742,-0.4912396628161944,-0.48009049265096526,-0.4822559138438673,-0.4847822529764799,-0.4912727861731564,-0.48165613331570134,-0.49534760367285485,1.1500212368762137,-0.4592354303626969,-0.5016722816944547,-0.47651336764898283,-0.4403141156434113,-0.4909781225141051,-0.4874678013296792,1.1872533002744914
amphibrach_3_4,amphibrach_3,0.5974214777636986,0.9442825465635124,-0.995746784540897,0.034591033455212285,-0.9241300494028629,-0.8603892243332559,-0.8859230219585594,-0.8261842285186387,-0.7746598716141614,0.2716031590446773,0.20252904770087718,0.363050553750318,0.2580335614292801,0.34714073594464845,0.502847990189971,-0.7462391247760797,-0.720603526444809,0.5571344894813248,-0.6912124290388151,-0.6813620364498287,-0.7078478351956129,0.6559634300817647,-0.6487040354281121,-0.6760642554097637,-0.622201218534803,-0.6755544105019855,-0.6830294192332005,-0.6341818154100689,3.1451233799415883,-0.6069599280885746,-0.6111612446007297,-0.6176457873722868,-0.6629352494792996,-0.5927443853896239,-0.6111277315206834,-0.5732097820740295,0.7279350074478145,2.225138610854952,-0.5473887581018749,0.9064322483887032,-0.5828227413322983,-0.5135553687457138,1.0383591648205746,1.1383829559576093,-0.577540525350677,0.8968001157734241,-0.5821392319216513,-0.5794532788020853,-0.5390451847058251,-0.5956274089576418,-0.5604563767148895,-0.5769996890094787,-0.5599026379900413,-0.5554956747367589,1.1883338715706144,-0.5755467998326644,-0.5295281362610288,-0.5088119194669659,1.188563268405843,-0.5613621937153631,1.154009356544337,-0.5355079305333645,-0.514793265204459,1.1924627516020117,1.0809549572356318,-0.4897696967193574,1.0384512944396067,1.0087117819938158,-0.5128044981032814,1.1644980479086544,-0.5378971861819739,1.1792366516784216,-0.5216576097398954,-0.48980831229438376,-0.5182219277491746,-0.5074973776682866,-0.4912133713702939,2.736086699378635,-0.4866452869829752,0.9954970805639396,-0.508539792407265,3.528426784509346,-0.47883172911485805,1.4747033772695646,-0.4920318716970679,-0.4912396628161944,-0.48009049265096526,-0.4822559138438673,-0.4847822529764799,1.3351667645199745,1.2790371075948623,-0.49534760367285485,1.2627955237867095,-0.4592354303626969,-0.5016722816944547,-0.47651336764898283,-0.4403141156434113,-0.4909781225141051,3.3981465505006985,-0.45767122137233107
amphibrach_3_5,amphibrach_3,3.091871108447187,0.01959014343714092,-0.995746784540897,1.1966582653211078,-0.9241300494028629,-0.8603892243332559,-0.8859230219585594,-0.8261842285186387,-0.7746598716141614,2.6216285741190912,3.5608696262992945,-0.8190549981310384,-0.7789821619081397,1.6759146975786914,-0.7586387244606991,-0.7462391247760797,-0.720603526444809,0.652729288602186,0.7070973146180562,-0.6813620364498287,-0.7078478351956129,-0.7396236437866467,-0.6487040354281121,0.7645210542396197,-0.622201218534803,-0.6755544105019855,-0.6830294192332005,0.8094777208061773,0.7506464096724487,-0.6069599280885746,-0.6111612446007297,-0.6176457873722868,-0.6629352494792996,-0.5927443853896239,1.001337432878039,-0.5732097820740295,-0.545451780991103,-0.5822137408632532,-0.5473887581018749,-0.5626429967109712,-0.5828227413322983,-0.5135553687457138,-0.5798680563951109,-0.5995575781568084,-0.577540525350677,4.0933329908557985,2.8972152015947774,-0.5794532788020853,1.1317595738070045,-0.5956274089576418,-0.5604563767148895,-0.5769996890094787,1.3188417264003864,-0.5554956747367589,-0.5329005240592019,-0.5755467998326644,-0.5295281362610288,-0.5088119194669659,-0.5487344629778973,-0.5613621937153631,-0.5660415995690036,-0.5355079305333645,-0.514793265204459,-0.5540425132503185,-0.514273908381254,1.2072779803877385,-0.5126330688305994,-0.4766136161285623,-0.5128044981032814,-0.5281513067208853,-0.5378971861819739,1.3059140807621772,-0.5216576097398954,1.2467822985026566,-0.5182219277491746,-0.5074973776682866,1.2558827928073433,-0.500588887015039,-0.4866452869829752,-0.4715476209996019,-0.508539792407265,1.6519810825409766,-0.47883172911485805,-0.49937510973830473,1.3458099349078607,1.3274459762119508,-0.48009049265096526,-0.4822559138438673,1.5285580607332905,1.4721497308219593,1.4110891006631547,-0.49534760367285485,-0.46641020884089324,-0.4592354303626969,-0.5016722816944547,-0.47651336764898283,-0.4403141156434113,-0.4909781225141051,-0.4874678013296792,-0.45767122137233107
amphibrach_3_6,amphibrach_3,2.1751075689652213,0.5982438094268246,-0.17960918845100005,-0.9759022116455662,-0.15111321458361654,-0.8603892243332559,1.7156219645537902,-0.8261842285186387,-0.7746598716141614,-0.784588038741576,0.8679345236469506,-0.8190549981310384,2.651146769131018,-0.8083148828675628,0.28451375111581656,-0.7462391247760797,0.2960661919171784,-0.717462832130157,-0.6912124290388151,1.3727987488759863,-0.7078478351956129,-0.7396236437866467,-0.6487040354281121,0.43207829047437735,-0.622201218534803,-0.6755544105019855,1.6537861947629815,0.4763255201408897,1.4706639601729592,-0.6069599280885746,-0.6111612446007297,-0.6176457873722868,-0.6629352494792996,-0.5927443853896239,-0.6111277315206834,-0.5732097820740295,0.5075411402180019,-0.5822137408632532,-0.5473887581018749,-0.5626429967109712,-0.5828227413322983,-0.5135553687457138,-0.5798680563951109,-0.5995575781568084,-0.577540525350677,0.6481501946347779,-0.5821392319216513,-0.5794532788020853,0.7461892449194286,0.857405305726728,-0.5604563767148895,0.788663500904825,-0.5599026379900413,-0.5554956747367589,-0.5329005240592019,0.8693714126309657,-0.5295281362610288,-0.5088119194669659,2.3244887081567502,-0.5613621937153631,-0.5660415995690036,-0.5355079305333645,-0.514793265204459,2.3344085016977663,0.804857653571171,-0.4897696967193574,0.7699943854120711,0.751636232318789,-0.5128044981032814,-0.5281513067208853,0.9692745943594413,0.886904123023601,-0.5216576097398954,-0.48980831229438376,-0.5182219277491746,-0.5074973776682866,0.8527067549201963,0.8376519804361915,-0.4866452869829752,0.7415854976010191,-0.508539792407265,-0.5287531116384798,-0.47883172911485805,-0.49937510973830473,0.921692594922108,-0.4912396628161944,0.970109914721882,0.9828277840129629,1.0639410652618049,-0.4912727861731564,-0.48165613331570134,-0.49534760367285485,-0.46641020884089324,-0.4592354303626969,-0.5016722816944547,-0.47651336764898283,-0.4403141156434113,-0.4909781225141051,1.1190842864463424,0.9974543170075504
amphibrach_3_7,amphibrach_3,2.814710038371244,1.943950009402833,-0.995746784540897,1.0450842785559908,-0.9241300494028629,-0.8603892243332559,0.16276177880610862,-0.8261842285186387,-0.7746598716141614,0.2716031590446773,0.20252904770087718,-0.8190549981310384,0.2580335614292801,0.34714073594464845,1.764334704840641,0.49838668212300796,-0.720603526444809,0.5571344894813248,-0.6912124290388151,-0.6813620364498287,-0.7078478351956129,-0.7396236437866467,-0.6487040354281121,-0.6760642554097637,-0.622201218534803,-0.6755544105019855,-0.6830294192332005,-0.6341818154100689,0.6573550991424821,-0.6069599280885746,0.9196513750073793,0.7770621567391461,2.3396223049891502,-0.5927443853896239,-0.6111277315206834,-0.5732097820740295,-0.545451780991103,-0.5822137408632532,-0.5473887581018749,-0.5626429967109712,-0.5828227413322983,2.2640085086374624,-0.5798680563951109,-0.5995575781568084,-0.577540525350677,2.3334441045744914,-0.5821392319216513,-0.5794532788020853,-0.5390451847058251,-0.5956274089576418,0.9644332177481737,-0.5769996890094787,-0.5599026379900413,-0.5554956747367589,1.1883338715706144,-0.5755467998326644,-0.5295281362610288,-0.5088119194669659,1.188563268405843,-0.5613621937153631,-0.5660415995690036,-0.5355079305333645,-0.514793265204459,2.938968016454342,1.0809549572356318,-0.4897696967193574,-0.5126330688305994,1.0087117819938158,-0.5128044981032814,-0.5281513067208853,-0.5378971861819739,1.1792366516784216,1.2679642546857077,-0.48980831229438376,-0.5182219277491746,-0.5074973776682866,1.1339923627484383,-0.500588887015039,-0.4866452869829752,-0.4715476209996019,-0.508539792407265,-0.5287531116384798,1.2393490381005607,-0.49937510973830473,-0.4920318716970679,-0.4912396628161944,-0.48009049265096526,1.2894732091457877,1.3880924574512132,-0.4912727861731564,-0.48165613331570134,-0.49534760367285485,-0.46641020884089324,-0.4592354303626969,-0.5016722816944547,-0.47651336764898283,-0.4403141156434113,-0.4909781225141051,3.3981465505006985,-0.45767122137233107
amphibrach_3_8,amphibrach_3,5.11566986541681,2.1891514625521005,-0.995746784540897,-0.15606806939399123,-0.9241300494028629,-0.8603892243332559,-0.03510327794194198,-0.8261842285186387,-0.7746598716141614,0.9292316406851746,1.6618422779666273,-0.8190549981310384,0.062370217403351774,2.004020491222536,-0.7586387244606991,-0.7462391247760797,0.27688374440091446,0.3166444287999131,-0.6912124290388151,-0.6813620364498287,-0.7078478351956129,0.39264511425753607,-0.6487040354281121,-0.6760642554097637,-0.622201218534803,-0.6755544105019855,-0.6830294192332005,1.544926918501246,-0.5865290412570708,-0.6069599280885746,-0.6111612446007297,-0.6176457873722868,-0.6629352494792996,-0.5927443853896239,-0.6111277315206834,-0.5732097820740295,-0.545451780991103,-0.5822137408632532,-0.5473887581018749,-0.5626429967109712,-0.5828227413322983,-0.5135553687457138,-0.5798680563951109,-0.5995575781568084,-0.577540525350677,0.6257352122260528,-0.5821392319216513,-0.5794532788020853,0.7219395387000841,-0.5956274089576418,1.913892776564798,-0.5769996890094787,2.2759379120332457,-0.5554956747367589,-0.5329005240592019,-0.5755467998326644,-0.5295281362610288,-0.5088119194669659,2.270276950210813,-0.5613621937153631,0.8294714402965369,0.8129195407809248,-0.514793265204459,0.862933456346855,2.074210666015957,-0.4897696967193574,0.7457938674074922,-0.4766136161285623,0.8952489886532052,-0.5281513067208853,-0.5378971861819739,0.8605512954928729,0.9302997519638959,-0.48980831229438376,-0.5182219277491746,-0.5074973776682866,4.7830391997320065,-0.500588887015039,-0.4866452869829752,-0.4715476209996019,-0.508539792407265,-0.5287531116384798,-0.47883172911485805,-0.49937510973830473,-0.4920318716970679,-0.4912396628161944,-0.48009049265096526,-0.4822559138438673,-0.4847822529764799,-0.4912727861731564,-0.48165613331570134,-0.49534760367285485,-0.46641020884089324,-0.4592354303626969,-0.5016722816944547,1.1212609442704773,-0.4403141156434113,-0.4909781225141051,1.0887719829033984,-0.45767122137233107
amphibrach_3_9,amphibrach_3,1.2861247428008906,1.875790864209243,-0.995746784540897,-0.9759022116455662,-0.010564699161935405,-0.8603892243332559,0.13892803333418438,-0.8261842285186387,-0.7746598716141614,1.2797856660224647,0.1793999803551581,0.3361845184802872,-0.7789821619081397,0.3208803809716437,0.47417783758427395,-0.7462391247760797,1.6824339896835248,1.7737955692013758,-0.6912124290388151,-0.6813620364498287,0.6424843433295038,0.6242455420393008,2.885913066435416,-0.6760642554097637,-0.622201218534803,-0.6755544105019855,-0.6830294192332005,0.6782359447865185,0.6290850050424923,1.9848093642301412,-0.6111612446007297,0.7453642489184319,0.8042235555450568,-0.5927443853896239,-0.6111277315206834,-0.5732097820740295,4.432332937451939,-0.5822137408632532,-0.5473887581018749,-0.5626429967109712,-0.5828227413322983,0.8436633440665201,1.001581273429309,-0.5995575781568084,-0.577540525350677,0.8641491160279453,0.9993855105858163,-0.5794532788020853,-0.5390451847058251,-0.5956274089576418,-0.5604563767148895,-0.5769996890094787,-0.5599026379900413,1.098793205528666,-0.5329005240592019,-0.5755467998326644,-0.5295281362610288,-0.5088119194669659,1.1490792290562124,-0.5613621937153631,-0.5660415995690036,-0.5355079305333645,-0.514793265204459,-0.5540425132503185,-0.514273908381254,-0.4897696967193574,-0.5126330688305994,-0.4766136161285623,-0.5128044981032814,1.1260287443943469,-0.5378971861819739,1.1408495519560715,-0.5216576097398954,-0.48980831229438376,-0.5182219277491746,-0.5074973776682866,-0.4912133713702939,-0.500588887015039,-0.4866452869829752,-0.4715476209996019,-0.508539792407265,-0.5287531116384798,-0.47883172911485805,-0.49937510973830473,-0.4920318716970679,1.162110918118483,-0.48009049265096526,1.24920663816875,-0.4847822529764799,-0.4912727861731564,-0.48165613331570134,-0.49534760367285485,-0.46641020884089324,-0.4592354303626969,-0.5016722816944547,-0.47651336764898283,-0.4403141156434113,-0.4909781225141051,-0.4874678013296792,1.2620225967129834
amphibrach_3_10,amphibrach_3,0.2963082164466245,-1.0550523791151287,-0.995746784540897,0.6334018453667847,-0.9241300494028629,0.694884958882438,-0.8859230219585594,-0.8261842285186387,-0.7746598716141614,0.8974942392143088,-0.8151499155107643,-0.8190549981310384,-0.7789821619081397,-0.8083148828675628,-0.7586387244606991,1.2359427158409857,-0.720603526444809,-0.717462832130157,-0.6912124290388151,-0.6813620364498287,-0.7078478351956129,1.4829779923741566,1.2713348841026932,-0.6760642554097637,-0.622201218534803,1.5718235412874257,-0.6830294192332005,-0.6341818154100689,1.3944716267866615,-0.6069599280885746,-0.6111612446007297,-0.6176457873722868,-0.6629352494792996,-0.5927443853896239,-0.6111277315206834,-0.5732097820740295,-0.545451780991103,-0.5822137408632532,-0.5473887581018749,-0.5626429967109712,-0.5828227413322983,-0.5135553687457138,-0.5798680563951109,-0.5995575781568084,-0.577540525350677,4.036133276486868,-0.5821392319216513,-0.5794532788020853,-0.5390451847058251,-0.5956274089576418,1.8680714959485072,-0.5769996890094787,-0.5599026379900413,-0.5554956747367589,2.208324624536431,4.990064092619836,2.185029761087192,-0.5088119194669659,-0.5487344629778973,-0.5613621937153631,-0.5660415995690036,-0.5355079305333645,-0.514793265204459,-0.5540425132503185,-0.514273908381254,-0.4897696967193574,1.9576123985997285,6.619941063789467,-0.5128044981032814,-0.5281513067208853,-0.5378971861819739,-0.5097957361049862,-0.5216576097398954,-0.48980831229438376,-0.5182219277491746,-0.5074973776682866,2.0970772422262054,-0.500588887015039,-0.4866452869829752,-0.4715476209996019,-0.508539792407265,-0.5287531116384798,2.257530233487475,-0.49937510973830473,4.9534253330582745,-0.4912396628161944,-0.48009049265096526,-0.4822559138438673,-0.4847822529764799,2.4175013130788665,-0.48165613331570134,-0.49534760367285485,-0.46641020884089324,-0.4592354303626969,2.627475248242899,-0.47651336764898283,-0.4403141156434113,-0.4909781225141051,-0.4874678013296792,2.3447927784704032
