sample_id,class_label,N V,N N,A N,P N,P V,V N,N P,R N,N A,V P,J N,D V,V V,D N,V D,P P,J V,N D,N J,P A,R P,V A,P D,D P,N R,J P,V R,D D,A V,V J,D A,J D,J A,N X,P R,X N,A P,R A,A A,D R,P X,J R,P J,T N,X V,D J,A J,A D,V X,C N,X P,T V,N T,V T,D X,A X,J J,X A,J X,A R,T P,P T,X X,T D,R X,X D,I N,D T,T A,N C,X J,X R,T R,I V,P C,C V,I P,V C,R C,T J,J T,I D,J C,A T,C A,D C,C P,R D,N I,I A,T X,T T,C D,V I,P I,X T,D I,I I,I X,C X,C J,T C,A C,C R,C C,I T,A I,J I,I J,I R,X C,C T,R V,X I,R R,I C,T I,C I,R T,R J,R I
dactyl_23,dactyl,-1.3045130438779062,0.44696693678891486,1.148888479646816,-1.1959805980506,1.5163608367794765,-0.11756295044841836,-0.16015200750625752,0.6488204825317954,0.6417690109466834,0.024131944582004593,-0.4768536668479393,0.19130916998980313,0.8048164497031864,-0.14191662001150127,1.1319365367157046,-0.37830311313364817,-0.17140527841143688,2.1801367563010308,-0.33955530155383773,-0.82289741006695,-1.7858964033219205,-0.6678446904799533,-0.6915497678062776,2.4924128313702902,1.1849487097258538,0.6000627280861165,0.033953949037609364,-0.31109354654211163,0.21477021491238782,0.8885280933930683,0.0035345807320574844,-1.8790137848579185,-0.009137685332262457,0.8736222259590876,-0.856353906598533,-0.988676557411581,-0.5615129569976889,-0.18211269498466562,1.1772787434000043,-0.10379309339943164,-0.729869108643562,-1.2942427216644967,0.5537627248039905,-0.8974634652166735,0.3349492787621309,-0.5744322675478355,0.5902969652488097,1.2178719788467118,-0.036480939710328966,-0.9655717180532931,1.1485481134269273,-0.8236486928972786,-0.6649894162649678,-0.057849871139893386,-1.2686700938536528,-1.7530501378950167,-0.6780321464765091,0.659357955312111,-0.07859705100321435,-0.10147342300820524,-0.9468365969035873,-0.7873145204318291,-1.410182157674263,1.600633388990911,-0.5652145515015183,-1.2628426602048244,1.1024280256871237,2.8133283411548207,0.3016121535212843,-0.36828170915350633,0.34878232959037025,-0.2315828615895689,-0.14692604251510677,-0.624716686372645,-1.5177304866569101,0.03317576901209861,-1.2483940908814095,-1.426714682895049,0.19533718582416443,-0.4965534553669717,-0.5125196419520324,-0.435944785350656,0.5679873124034878,-1.1898293418746981,1.4869335216425839,-0.22618065905682544,-0.21576739958303368,0.690968118148535,-1.1108755724094657,0.07046047034832534,-1.0620860254462758,-0.8810096992224782,0.3707436019472,0.39117307188698447,-0.7350167209036366,0.8896480117752352,-0.6812134181593051,0.7514323038997041,-0.6884779144723486,-0.718718793466135,-0.6283062291960038,-0.674266333725464,-0.6704240702644867,-0.6749678291565948,-0.6066990421256147,-0.5820284525952278,2.8139826280021403,-0.5432495202421245,1.3690261227661127,-0.6002494266160607,-0.5619794347703324,1.9985267593589193,-0.4550508798055424,-0.38895496613456043,-0.36902472058668445,-0.34202058511104017,-0.24431766129022625,-0.2355794126714011,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
dactyl_24,dactyl,-0.025487343240048747,-0.10746645822205345,1.1204627624853898,-1.5738978948556126,0.1850437230551298,0.15657557531702235,0.7212969540613926,0.9506630051589726,0.08544638388674698,0.06313047103000922,0.25694452917057675,0.9311737219629912,0.7005066655052593,-1.0539362346479848,0.6398831313796343,-0.8336695448753916,-0.15421351099322092,0.940873498969908,0.6509028111923684,-0.8028439754732999,0.37461512739634745,0.48056060897609015,0.576436787287496,-0.4115112073607143,0.6132949201505965,-0.38069469709189907,-1.1157455869577524,-1.7930626958902989,-0.6998509941736303,0.9142573188754067,-0.16647816888607736,-1.6501921412844809,-1.5155335498173457,-1.1550130232439162,1.0478389755166775,0.30603009776146445,-0.8253238381850674,1.2005167976000037,0.9433536163044385,1.0809970511579923,-1.60451064507206,0.8061857102057528,-0.3681551109083215,0.33765303576958056,-0.6461029891161073,-0.9264383606793137,0.6052256842709893,2.051592189234188,0.37845459582623897,-0.27750103776427376,-0.8946682111645876,0.7214036425312073,0.24841478490672744,-1.7656119969406683,-1.71601851340824,1.4921124813340392,0.933404622158735,-0.19702322557333224,-1.4089674831826207,-0.08985215874227592,-0.08600138053553474,2.00041874848073,2.9321474639432696,-1.1876547590323079,0.3444526100532717,-0.6285404325852079,-0.901143815596477,0.22165076802288924,-0.32820575200899305,-0.36193839629113034,-0.9653896304175783,0.48811014191419594,-1.4831034727144876,-0.6214203387080959,-0.7317130943298265,-0.6569380065056701,-0.5593997414042653,0.9753651774848549,0.2031714228196685,-0.4923596573678981,-0.5080136208102513,1.2894277357270485,-1.1128648684596187,0.6294022121330407,-1.1237047616641578,-1.105690106480282,-1.1674343803415657,1.6097430400593251,-0.02724272915930174,0.07570516541063085,1.2783849722731009,0.32791910447737094,-0.8865959721554237,0.39809563847000906,-0.7350167209036366,0.8982884476110184,2.56567917497699,-0.560452460512199,-0.6884779144723486,-0.718718793466135,-0.6283062291960038,-0.674266333725464,-0.6704240702644867,-0.6749678291565948,-0.6066990421256147,-0.5820284525952278,1.1330652695055212,-0.5432495202421245,-0.6291437066187144,-0.6002494266160607,-0.5619794347703324,-0.47910395470743505,-0.4550508798055424,-0.38895496613456043,2.341036995351327,-0.34202058511104017,-0.24431766129022625,-0.2355794126714011,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
dactyl_25,dactyl,-0.44967154494721645,-0.0960315381020986,-0.6244874866620609,-0.7972598907434035,0.4636126571991483,-0.5797353959028713,0.28713097233369833,0.6330816994310532,-0.043881607534327474,1.1168747165595072,-0.1701715994114535,2.5387041384330162,1.3509038257158363,-1.3463745265523233,1.4675026739801207,0.202677861393908,-0.9243653888862124,1.7994286318326806,-0.21026904394302526,-1.4525254252666853,0.20037245265230386,-1.9801457518803307,1.1503626734471148,-0.2657408055294958,-2.0116513368408633,-0.3983774723264748,1.891153570975932,0.9590513372523892,-0.2615277126683006,1.0863875886122145,-0.5599402053035181,-1.229281167665485,-1.3554669376258484,-0.7619359075953608,0.743885990237543,-0.9941044558481945,0.8228177580322045,2.2498912344316824,0.14663368824005818,-0.1099856044218661,0.43784161864095933,-0.37080398941910725,-0.3844817160343597,-1.5096056894458745,0.6584727560139934,0.5037597509347359,-1.2668208424829575,2.697029340906215e-4,0.35459976227522977,0.3830029574647261,0.11817757698079212,-0.826904604518078,-0.22030791395225194,-0.4890060760510411,1.8710373982775212,-0.8344551809219428,-0.6805823839380682,-0.6419119819175265,-1.4122970273948532,-0.10608727531740485,-0.5237092539267236,0.13139982646003132,1.3325188251346036,1.0364315467070178,-0.11808478526595985,0.6145166169335513,1.097086538349035,0.2070239683042834,-0.3377487782181024,-0.37080011920152944,1.0020223863520343,-0.9413849049109975,1.183559471048707,0.6002355938679499,-0.7375726489052147,0.7225783837243561,-1.2483940908814095,2.5469069533741564,0.1922268519030527,0.28184046419697956,-1.3524419827800458,-0.4377675744077184,-0.27422882294911244,1.5186751442837885,1.4813730567154129,-0.22805394861470285,0.7318456217260476,-0.21517980013028065,2.1157883570127476,-0.9071506892654335,-1.0620860254462758,-0.8810096992224782,-0.8865959721554237,-0.8991933391888142,2.4726222607491857,-0.7209292280147764,-0.6812134181593051,-0.560452460512199,-0.6884779144723486,0.9879998350677228,2.4376986177821034,-0.674266333725464,1.1078956263684945,2.8513220824553667,-0.6066990421256147,-0.5820284525952278,-0.5659849623297881,-0.5432495202421245,-0.6291437066187144,-0.6002494266160607,-0.5619794347703324,-0.47910395470743505,-0.4550508798055424,-0.38895496613456043,-0.36902472058668445,-0.34202058511104017,-0.24431766129022625,-0.2355794126714011,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
dactyl_26,dactyl,-1.1932358907209537,-1.2940966796687705,-0.6700266096480325,-1.6988927407301495,2.0722436390913384,2.3153729211110488,0.017327667486145427,-0.36820904628823653,-0.32437756553111996,1.3240221662679612,-0.30705194846340417,0.8696175389532914,-0.5236241476715988,-1.4574048912369004,1.2212476342256728,0.4061603159488828,0.6420181978313816,0.6652993801061432,0.5866610088131775,0.09588153801665489,-0.6248063962997634,1.3390311974420404,0.141616866594788,2.100740579897068,0.21706788822940273,0.48099864996065533,-0.36616795898300103,-0.035717481297859295,1.8517808108959335,0.9193283178282442,-0.8262283159560164,-0.8883740509974013,-0.09861649735179932,-1.2300070097274731,-0.1847795136681699,-0.0960157782747751,2.01825754290451,0.22601452686541945,1.0227965584979917,-1.3286950393757484,-0.23642617551755596,-0.8719408349870286,-0.15705167963013938,-0.951636519954562,-0.08952720198544797,1.7905423874382442,0.19326662852970702,1.4639711074206472,-0.902845147723617,-1.013667309688417,-0.291304682688689,-1.2465255055356572,0.13817758785843445,-0.13375944410780577,-0.8668246896309413,0.008213739437826068,0.04932563439899222,0.9845966173913591,-0.998652138922164,-1.2230384673336117,-0.9770821356791782,0.514739880303378,2.755593660490987,-1.2104745598299185,0.270873337188767,-1.8904113185291156,0.5296157756293264,-1.7404299370872265,0.23378594519207807,-0.9804731032102085,-0.3568654816196854,-0.96502927610451406,-1.4831034727144876,-0.6465367095956843,1.4985050651653937,-0.016103375579635988,0.0735672754854426,0.10956147416384313,-1.2649645901378133,-0.524314110202219,-0.5423470436592547,-0.46633601689881116,1.3188775301024978,-0.31719742816640545,-1.1237047616641578,-1.105690106480282,-0.24956308752556514,-0.2453646917315498,-0.07130191321321978,0.03574345026940135,-1.0620860254462758,0.2787655401478352,0.32609283992296895,4.078977848368668,-0.7350167209036366,-0.7209292280147764,-0.6812134181593051,-0.560452460512199,-0.6884779144723486,-0.718718793466135,0.8534120164614551,-0.674266333725464,-0.6704240702644867,-0.6749678291565948,-0.6066990421256147,1.1131223084188435,-0.5659849623297881,-0.5432495202421245,-0.6291437066187144,-0.6002494266160607,-0.5619794347703324,-0.47910395470743505,-0.4550508798055424,-0.38895496613456043,-0.36902472058668445,-0.34202058511104017,3.5028630232549487,3.538685278133503,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
dactyl_27,dactyl,-0.39320096574158675,0.40532546247690643,0.09632495539227762,-0.491556866445147,0.6062081980629741,-0.7189874431739945,0.7234782214898933,1.8202096363345206,-0.7322193614940078,0.18640132635660756,-1.5950388727412188,0.4292495083552772,0.3490552895927007,-0.2982615927255528,1.2693527153974613,-0.16242822545813534,-0.0821633369182821,0.8689230954449149,-0.4971011083847494,-1.3075029200810806,-0.9467502615992885,-0.13390127468291324,-1.7410005798601789,-0.2772130852721478,-0.4319772292011342,-0.6529108640345594,0.7060195699371211,1.1551434462312542,-0.27489425894577313,-0.381398834179227,-0.5682144849574139,-0.8026644051115319,0.31166125189183136,0.042001234340129576,0.19558632253698316,-0.24174155205611714,1.0859298645564979,-0.19941029536976962,-0.3730013178915946,0.16997012756704766,0.427576509192133,-0.6064522424025058,0.5372445969124705,0.6118242770450606,0.6479676549908304,1.5727804280486029,-0.03957171606565409,0.39300230147821025,0.7402330075669697,-0.2991827220448651,0.11057498742009329,-0.07149422419777283,-0.6745322649018749,-1.3449299769418857,-1.2734446299691142,0.9944474877726465,0.10960003029897776,-0.6460385376590948,1.2376505528091066,-0.11297131928829697,-0.10418112633853929,1.0432830366671786,0.9332174991569707,2.138147987689564,-1.017608312943781,1.2307767539223757,1.089116835107332,0.20082188580303675,-0.34179522973170123,-0.9626164549692738,0.33829103515833026,0.465432011704717,0.5105243172486013,-0.627978040962199,0.815289289294816,-0.6643430847282331,-0.5667139064730248,0.9498653912812467,-0.538689237655662,-0.5007027332174353,2.8248787887478124,0.41076975695829215,-0.2768996383806746,0.6100897752539777,0.6074828331401004,0.6439921700288024,-0.22081871052124252,0.6813691585642306,-0.03874626252713789,-0.9071506892654335,0.09572659125991274,0.315085465372277,1.6147356221846152,-0.8991933391888142,-0.7350167209036366,-0.7209292280147764,0.9249988412902844,-0.560452460512199,-0.6884779144723486,-0.718718793466135,0.8998140209698361,-0.674266333725464,-0.6704240702644867,-0.6749678291565948,1.0142880331960344,-0.5820284525952278,2.796042248010994,1.1348872153164677,3.3459839582084254,-0.6002494266160607,-0.5619794347703324,-0.47910395470743505,-0.4550508798055424,-0.38895496613456043,-0.36902472058668445,-0.34202058511104017,-0.24431766129022625,-0.2355794126714011,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
dactyl_28,dactyl,0.9014069819442486,0.19541733811400844,1.1655048909229169,-1.7665519488715729,0.06606320963614136,-0.7671079570662762,0.4103533130083497,1.8796910482291331,-0.9483476937206193,-0.36871122010807766,-0.9446667861953175,-0.7735426844657243,0.25300675704573605,-0.4011733743547808,0.4395184512136011,-0.8452050613807378,-0.05927758809560352,0.5505228903336709,0.08068725320891007,-1.1289000317832885,-0.7833339572606978,1.3945225182462826,0.55472326186046,0.09209586598227758,-0.40440554092538106,-0.6383211132445552,0.9791575081521219,2.688999488429932,-0.47986940072974776,-0.14804669539165372,0.19487853960638576,-0.345787963421946,-0.34159246782988834,-0.14104066418405606,1.2984281597634537,0.8021487263210161,1.118682572006204,-0.17688735894101987,3.234655645228441,-0.09913133403272978,1.0381377975655868,-1.0610331195207514,-1.623151020671646,-1.2006030373532168,1.6640967120878358,-0.20866389418781567,1.214131066273027,-0.3936839126911897,0.3664825548297673,0.05398653653825474,-0.8998101520183548,-0.8211976231389165,0.23827104455902323,-0.05442244799308375,-0.8167453221253053,-2.213819723684395,-1.0758644198591456,1.097050808388482,0.36921580855361036,0.44441916133081194,1.1871851977693555,-0.7858351329241083,-1.0169018304455044,-1.7489063153583566,2.140589022351143,0.6238883409037479,0.10170936577970453,0.2143100064324186,0.9423443197957677,-0.36638583499389094,1.011861295755725,0.48011764642508303,-0.8139435303858827,1.2225417456315255,-1.5177304866569101,-1.3544963750710954,-1.2483940908814095,-0.6290170417498254,0.9290002907970447,-0.49530002306281257,0.33009619649488414,-0.43457257883709527,-1.1128648684596187,0.622595894186459,-0.2520966834676794,-1.105690106480282,0.7389514261164659,-1.1174758675343723,1.0482816908917694,0.0720279922504317,0.10377125401628919,1.5278019417144737,-0.8865959721554237,0.39324207201163813,-0.7350167209036366,-0.7209292280147764,0.9361590547445038,0.7535358069960352,-0.6884779144723486,-0.718718793466135,-0.6283062291960038,-0.674266333725464,-0.6704240702644867,-0.6749678291565948,-0.6066990421256147,-0.5820284525952278,-0.5659849623297881,-0.5432495202421245,1.372230029494148,1.4141475172004616,-0.5619794347703324,-0.47910395470743505,-0.4550508798055424,-0.38895496613456043,-0.36902472058668445,-0.34202058511104017,-0.24431766129022625,-0.2355794126714011,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
dactyl_29,dactyl,0.9248872656028306,0.14551297365035312,1.1038564270027411,-1.418406645310195,1.1219067504734634,0.5849365485142622,0.8008877775257964,1.1128235015600265,-0.7686540383625344,-0.6580027167244558,0.4079826005639082,-1.3190960945520163,-0.15646697893397168,-0.39203753080568987,-0.95729423162228,0.7005382624102433,-0.26660905672604307,-1.2646672295144394,1.6113121180214032,-1.7468763260339137,0.2246693435046701,-0.08996806938163852,0.774053532507081,-0.762162475617952,2.206972887122845,-0.509148635664325,0.5220417289332228,-1.796856817305332,0.9359296447214425,1.7437112018955354,-0.357958891331184,-1.4342651336536933,0.3375252031519417,-1.3625888856462067,-0.03729149032982472,-1.2349170802849616,-1.6692612383767296,1.7382396609130726,0.679890126448943,-1.2602062175180595,0.7515809909687438,-0.3612674611306891,-1.3087792625379533,-0.891743929749482,1.3415147621437034,0.1598342051739741,2.1524783529980906,0.827639520944456,0.7726644360597322,-0.9604938348971075,-0.553836890542093,-0.05072631601925004,-0.20709522191124183,1.666631802759143,-0.36240227467227665,-0.3638310707239341,-0.6735429362904277,1.1035525787005513,-1.4096851605906748,-0.09335160961014181,1.6210270895719487,-0.32080323290515844,-0.6219363170261566,-0.6282069034764556,-0.1101476980658849,-1.260489697907947,-0.9019540830800591,-1.0874539623817712,-0.33026273455020216,-0.36384852510271465,-0.9664539923527499,-1.6481697238187325,-0.8125098722341342,-0.6224129507364887,0.836532640227424,0.03837861047357806,-0.560506856052595,0.17209869319784177,-0.5320761251799273,-0.49362251394801554,0.33370099173703727,-0.4327361103447452,0.5742893827120263,-0.2816751863657466,-1.1237047616641578,-0.22288308748105465,1.6982709039779127,0.6977485722994616,1.0529076303953608,0.07412585766342773,-1.0620860254462758,-0.8810096992224782,0.3754577835319446,0.3960110819981416,-0.7350167209036366,-0.7209292280147764,-0.6812134181593051,-0.560452460512199,-0.6884779144723486,-0.718718793466135,0.9137283456901464,-0.674266333725464,-0.6704240702644867,2.8720982951108196,-0.6066990421256147,-0.5820284525952278,-0.5659849623297881,-0.5432495202421245,-0.6291437066187144,-0.6002494266160607,-0.5619794347703324,2.0078162157051778,1.9936099666333555,-0.38895496613456043,-0.36902472058668445,-0.34202058511104017,-0.24431766129022625,-0.2355794126714011,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
dactyl_30,dactyl,0.07112894058314066,-0.22213013800854126,0.8662870547814259,-0.5245049226099745,1.2368073167653213,-2.040117586939578,0.876666886609819,1.3582553235028445,-0.06430586473828327,0.9724747964327564,0.22313463542365577,-1.5909191770992333,0.3960012138691242,-1.4036877009129916,0.30695650047880435,1.9822750666847122,-0.7572004342111451,-1.0125868254344088,0.39651962193530627,-0.5898046533162686,-1.128553515235982,1.4444894017193002,-0.5771909762589535,0.8520830734036627,0.8812049158824417,-0.195487971270943,-0.06117115005367088,-1.0136314657320034,0.35343133951138894,2.227040691761317,-0.0576789975527551,-1.0566002317790755,0.10680324176080626,-0.4007730066531694,-1.439762739698379,-0.5382061486510201,0.4725912884076488,-0.24520956194671883,1.8458598053124844,0.6952430329361579,0.09421902093898987,-0.8532285864534976,-1.0323717059121231,-1.2261884323215677,-0.695144967597907,-0.9711571111601002,1.446031034142841,-0.4444855287371732,-1.6510305435720039,-0.6597635407043801,0.07695411647427156,0.27104425185079345,-1.1405648434518885,-0.9377097472015629,-0.40397986683695924,-0.40642630920130723,0.8643243798398702,0.18462136971887108,-1.4199522162855933,0.38765105576287306,-0.12812016994852377,-0.8051783890864597,0.13001144200131498,-0.6540105529389377,-1.023932566830288,-1.8904113185291156,-0.9135457275826678,0.81133593371358,-0.35968981986326726,-0.3911747285931897,-0.9816806988720289,0.43556950680721146,0.48235689164472717,0.5684721616324113,0.7823266864948701,0.6867105307467269,-0.5763451806640381,0.9162873368580337,2.3151054362263235,-1.2782774023942982,0.2948782335587268,1.2259452222690057,-1.1128648684596187,-0.30258506749729747,0.583023353778659,-0.2432093610739201,1.6322892019841624,-0.2307610509017799,-0.053894086371629096,1.010215415513409,-1.0620860254462758,-0.8810096992224782,1.57939498741372,-0.8991933391888142,-0.7350167209036366,-0.7209292280147764,0.9023051045005729,-0.560452460512199,-0.6884779144723486,-0.718718793466135,-0.6283062291960038,-0.674266333725464,-0.6704240702644867,-0.6749678291565948,-0.6066990421256147,-0.5820284525952278,2.748541078634123,-0.5432495202421245,1.3303383762003154,-0.6002494266160607,-0.5619794347703324,-0.47910395470743505,-0.4550508798055424,4.079470891865512,-0.36902472058668445,-0.34202058511104017,-0.24431766129022625,-0.2355794126714011,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
dactyl_31,dactyl,-0.2517058577212757,-0.6605775574951583,0.2304137253200451,-1.2422857588560583,0.32638726727181894,1.564393047185644,1.077404017397759,0.5209500913564624,-0.7957943641500604,0.3944173066790776,-0.8523090722247361,0.47422662158242473,-0.41875027264982634,-0.22019275379182882,-0.3704365738985022,0.37185750549948593,-0.6467377842874529,0.4299431386173357,0.6769829250006423,0.030737446092281472,-0.7025738495136883,0.5412460342739881,0.040368109171174484,0.5241250961348243,-0.28381991533755335,-0.4341801578489952,-0.7407886786823261,0.25184696064576817,0.13389869727351356,-0.42392532403434924,-0.23393395884562124,0.23581741988298252,-0.8780962274705929,0.005318385887102238,-0.6437474592440464,1.7219533031831613,-1.436403039413244,-0.23850631906136696,-0.6582316508600303,-0.43981166554272744,-1.0540056216000768,0.5154356334366172,0.49991033637863314,0.875039214150704,1.2579983756224076,0.0989109134876284,-0.06553680496007205,0.354242013760526,2.652151366704896,0.009172440886847906,-0.9256581405606565,-0.85010148088724,-0.2544107306169997,0.7453920550834784,-1.7262143654993403,0.5029570055320554,0.4778653232559975,1.0397622679827636,0.32721610055541966,-0.1389588560195243,-0.5430956730438202,0.1033980374439463,-1.0243261051074002,-0.6517139703224314,0.7458650943405747,-0.040284943542662495,-0.4196278109549323,4.0130862154957665,2.1454568769634883,-0.38874263525683483,0.9620306727154412,-0.9521330746793899,-0.8265758103669155,-0.6353493522112265,1.555445012656533,0.6909920344820553,-0.5749355342870746,0.9212018665271539,0.1700671498478952,0.25811554645647233,-1.3524419827800458,1.2312261650480523,-1.1128648684596187,-1.1898293418746981,-0.26855074262608164,0.6228895521160028,1.638161721296854,0.6596735971587415,2.0667200539434014,-0.9071506892654335,0.08176241182402273,-0.8810096992224782,1.5845674907374099,0.3688437108143565,-0.7350167209036366,2.4444842458881935,2.492466599463167,0.7287305748878568,0.9595152771780737,-0.718718793466135,-0.6283062291960038,1.007158584897158,-0.6704240702644867,-0.6749678291565948,0.9947375860369374,1.1451230569225175,-0.5659849623297881,-0.5432495202421245,-0.6291437066187144,1.3761200971808525,-0.5619794347703324,-0.47910395470743505,-0.4550508798055424,-0.38895496613456043,-0.36902472058668445,-0.34202058511104017,-0.24431766129022625,-0.2355794126714011,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
dactyl_32,dactyl,0.10454324911825187,-0.06332529207323355,-0.5627051457483981,0.33166745859773106,0.18875391194976412,-0.6447771244740946,1.6592780860835912,0.6608035902105489,-1.527492752834129,0.37377510921963697,0.6206689354961504,-0.45314166413523443,-0.3704985518398875,-0.9326104741508011,0.9034333809299572,-0.37927744325253365,0.6544641521617838,-0.9010638587549521,1.5346929524369874,-0.9444727808052839,0.4883728089435448,-0.08542426363755785,-0.24068042105316598,0.6224128186626402,-0.5405547807077641,-0.8305035052714241,-0.578535737601824,1.6295644266430032,-1.067578067639396,1.9429625872304106,-0.6390776884568854,1.0207483287981627,0.3964552758499395,-0.4356550518571826,1.3840360908742282,-1.0715619956704205,-0.930946461500325,-0.02536625176340643,-0.20204326783444326,0.6454924282198016,-0.7967243586682127,-0.644292674146907,-0.4506936315643101,-0.06155928333854138,-1.6806905503054128,0.7547580509057181,0.7989246361049253,-1.257831334898883,-0.12706238503855685,-0.6820474622653413,-0.615821354051415,1.3450304967737334,0.5810839328248535,1.5270636112161313,-1.2979266369933706,-0.4306866234896708,-1.1031061742102442,-0.6813794943947055,-1.4257998651514912,0.3520090673341439,-0.5625397271811678,1.4142671475330173,0.4892176674290084,-1.20880672785616,-1.0298559545122066,-0.06893945631994379,0.05035715277429767,-0.48167294712843933,-0.9923923526731675,0.16522987284751717,0.284495663677737,0.40759985270484955,-0.8367440240325981,-1.23915589104461,-0.004941204986611656,4.015658706006665,0.07766214807098781,0.1143202025801329,3.679856963055068,0.23432009551918637,-0.5398377149887721,-0.46377925418097127,0.5133183978994219,0.5608405686417838,-1.1237047616641578,-0.25478628383105245,1.5947090196710652,-0.24266326320557308,0.9747120577591515,-0.9071506892654335,1.1901793022506362,-0.8810096992224782,-0.8865959721554237,-0.8991933391888142,0.8199512727835085,-0.7209292280147764,0.8810498223172188,-0.560452460512199,-0.6884779144723486,0.9360140843792882,-0.6283062291960038,0.9811168979799261,-0.6704240702644867,2.7439131486478776,-0.6066990421256147,-0.5820284525952278,-0.5659849623297881,-0.5432495202421245,-0.6291437066187144,-0.6002494266160607,-0.5619794347703324,-0.47910395470743505,-0.4550508798055424,-0.38895496613456043,-0.36902472058668445,-0.34202058511104017,-0.24431766129022625,-0.2355794126714011,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
dactyl_33,dactyl,0.34075697402682154,-0.28442369842080806,0.05205932159699515,0.045600839166696605,1.244704194661142,0.11443948147113331,1.510763347863325,0.23040932809847844,-1.4234564945179562,1.5503617212493122,-0.28065615343588846,-0.1586060562714888,0.5966469413859053,-0.18731800558294598,-1.0250938604397626,-0.4138204183687398,0.6423991666159861,0.2959147291016544,0.7130358798068205,-1.0146003349929353,-1.666276451751765,0.951304123477382,-1.3493752668681127,0.38642942450772927,0.14155690992731854,0.32054998027514253,0.2162495534054399,1.1299005886904756,1.0931608079435415,1.046817167652413,-0.5805275572157468,-2.3287236787463166,-0.6995959964645886,-1.183269599145733,-1.151611662909176,-0.005126737199053186,-0.31632244774055557,0.5917177998345915,0.6269734629360033,-0.7086149579942445,0.4123008550361152,-1.0718225309136291,0.8306055011579121,-0.30870645765344046,0.9595812491127713,-2.02852749545875,0.8684539543563654,1.9769501522837687,-0.4583008119676615,0.361585218522882,-1.2540511114749133,-0.8389917249170048,-0.2380777569435831,0.7671413212938869,-0.8324515251202275,-0.3892403179383936,-1.4802623520776055,0.2048014507441219,-0.5362251230177348,-1.195446322197747,-0.5338108718447254,0.11680902596446484,-0.6327627258253382,-0.6435994997305122,-0.5742479363694541,-0.026602022649999828,0.5807255499340005,0.19159247935506402,-0.3478168113026508,0.7903764921404626,0.9811840351019705,0.4553831920429573,0.5010458966941016,-0.022611707679303577,0.03022135623551884,-0.667624320656963,0.1084843744386082,0.9385662784087762,0.1806801685271345,1.0433559997122148,-1.3524419827800458,-1.29174424764146,-0.28087411649515454,-0.29414851338277387,0.5992521472693989,-1.105690106480282,0.716795859427572,-0.22232953125075686,-0.04384354926191911,0.06064820831311062,0.09022193539601651,-0.8810096992224782,1.6028433959040764,1.6556367235222758,0.8560942161127395,-0.7209292280147764,-0.6812134181593051,2.0369823503783517,-0.6884779144723486,2.667670624797557,-0.6283062291960038,-0.674266333725464,-0.6704240702644867,-0.6749678291565948,-0.6066990421256147,-0.5820284525952278,1.1070365020870194,-0.5432495202421245,-0.6291437066187144,-0.6002494266160607,1.6223793576318757,-0.47910395470743505,1.9599780691122721,-0.38895496613456043,-0.36902472058668445,-0.34202058511104017,-0.24431766129022625,-0.2355794126714011,-0.20530550923500682,-0.18993709501584496,-0.10780211242810202
