sample_id,class_label,1,2,3,4,5,6,7,8
dactyl_1,dactyl,-0.03966933869786866,-0.7671850869040598,1.3721237438511253,-1.084313059448252,-1.2044457371706971,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_2,dactyl,-0.15584231274601457,-0.6557972509735428,1.3889225463892896,-1.2214339779239751,0.4708829814111957,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_3,dactyl,-0.29627082210245637,-0.5939743157442436,1.3331813224825755,-0.9448945516558849,-1.1993687622205094,1.3784625907384584,-0.13324906513258808,-0.07669649888473705
dactyl_4,dactyl,0.4169474486837577,-0.943825428919823,1.1728065718357163,-1.0878909808373636,-1.2106077487805966,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_5,dactyl,0.09149714232509655,-0.5883066246618706,1.0122857910874066,-1.016588786026174,0.43937112918967425,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_6,dactyl,-0.08291742696048854,-0.9305292781395929,1.5649132467956721,-1.1020561011136967,0.5042745128952737,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_7,dactyl,-0.1972529783393433,-0.7335858532926589,1.4801059312081075,-1.1624508977868373,0.48507282175180333,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_8,dactyl,-0.5274286497413424,-0.7322873965558799,1.734433174984736,-1.1821947426403807,2.168189516566642,1.3508411031719758,-0.13324906513258808,-0.07669649888473705
dactyl_9,dactyl,-0.05286098346210744,-0.8955830849825703,1.5481278719244636,-1.163503200719389,-0.6472863784685797,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_10,dactyl,0.1939298419148098,-0.8802542178949655,1.269661828939689,-1.1462318176877633,2.132027656369839,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_11,dactyl,0.042971787086889375,-0.9011536234733843,1.39860068275422,-1.0204826924577688,-0.12929961688398084,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_12,dactyl,-0.06154506914128376,-0.6280180504388853,1.279117218590578,-1.2410741669062673,1.0229439324973202,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_13,dactyl,-0.2199184165349959,-0.5611287419842899,1.2801423902492763,-1.0858363679499043,0.48222049634101,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_14,dactyl,-0.10397391914394301,-0.8523881480488217,1.4647021117143624,-1.0260182389971666,-0.07156672436525326,1.3629289047526998,-0.13324906513258808,-0.07669649888473705
dactyl_15,dactyl,-0.15176715181174763,-0.8624229954484607,1.5504692088546699,-1.0623186821320292,-0.6300334295633782,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_16,dactyl,-0.0364294994690746,-0.8985463729007289,1.467022866234657,-1.0677672443515371,1.035853263207827,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_17,dactyl,0.3305210280896687,-1.0205443577099051,1.284809458189454,-1.0498191869079332,0.4671291308509613,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_18,dactyl,-0.16417404301175154,-0.6747900741448648,1.362351915351619,-1.104288789318922,0.487932380447662,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_19,dactyl,0.06276051049819532,-0.8454791298353542,1.316524530013276,-1.0095851626526808,-0.6458686014173421,-0.5501671587565209,7.690356812254803,-0.07669649888473705
dactyl_20,dactyl,-0.05682463740050377,-0.6693793233866324,1.2656116219095548,-1.0862493667677877,-0.08300991815848974,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_21,dactyl,-0.11936344088168566,-0.7145049868653806,1.3363325849049796,-1.0365449131189348,-0.11779663743457826,1.3108611356015212,-0.13324906513258808,-0.07669649888473705
dactyl_22,dactyl,-0.38035923910322267,-0.41763722107634005,1.2893110960311314,-1.141936078071724,-0.07084636852187604,1.3637402262384968,-0.13324906513258808,-0.07669649888473705
dactyl_23,dactyl,-0.2797217423951379,-0.814755064368964,1.6022863902559379,-1.0861118164734858,0.480322951017177,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_24,dactyl,-0.16625926516528125,-1.008184304846962,1.6847495615046366,-1.0461341658060754,1.0548449320149784,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_25,dactyl,-0.18264764844880438,-0.785589669654581,1.4621967205689528,-1.086661323536509,2.161564865061822,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_26,dactyl,0.2896213800413559,-0.9681489773077423,1.3196484165435898,-1.2073816054800366,0.41676023139763113,3.144465353579338,-0.13324906513258808,-0.07669649888473705
dactyl_27,dactyl,-0.13528665705390405,-0.8857381408590851,1.51174219228544,-1.0300741904070214,1.0311451775261886,1.342867075227645,-0.13324906513258808,-0.07669649888473705
dactyl_28,dactyl,0.07354267929519101,-0.9461016075838732,1.3790840985240773,-0.951012171068511,0.4831704694744515,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_29,dactyl,-0.26147337231972906,-0.8350148653124824,1.5989701591562802,-1.046598880127539,-0.07730765914745384,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_30,dactyl,0.008862969082286253,-0.5750583925590311,1.1461105006970458,-1.1668119099981487,-0.10820179366908703,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_31,dactyl,-0.015304652630845692,-1.0752288676714035,1.7182044298389807,-1.14745000689644,-1.7701658030487755,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_32,dactyl,0.11374717818684574,-0.6617550370881696,1.116352784729204,-1.0758372122227295,-0.67401063231579,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_33,dactyl,-0.18244097043536558,-0.7404928088861331,1.4588669086378911,-1.1268336316504455,0.46245446529747264,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_34,dactyl,-0.032997798966974426,-0.6453690927020899,1.2821754320273473,-1.184121217350494,-1.2122438834421996,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_35,dactyl,-0.21290746528998256,-0.9759766946961945,1.7045897892779545,-1.118470066447111,2.251191413625203,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_36,dactyl,-0.2587613833688394,-0.5813814492811328,1.3589386895878326,-1.1393851923173908,0.5169319290370854,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_37,dactyl,0.07307294382521387,-0.804506788719132,1.3269420137795978,-1.1084056196925267,-1.213174528846047,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_38,dactyl,-0.021423595922745134,-0.7583783703954359,1.277053201793113,-1.0276508921269416,1.6126921341520926,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_39,dactyl,0.03708622537169183,-0.6085517325877816,1.157972478431533,-1.1671176041018474,-0.1102672004744471,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_40,dactyl,-0.20051034961721037,-0.6207404656276264,1.3648900833719102,-1.1099212453145104,-1.2159479293814963,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_41,dactyl,0.10716234606848829,-0.8148207618821065,1.3168234784285096,-1.1450023915136396,-0.6501112323668947,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_42,dactyl,0.049496677963274595,-0.612740701131664,1.104529771311625,-1.0458237004380526,-0.63920468912994155,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_43,dactyl,-0.1786602195187312,-0.6613206062861413,1.2897157909513557,-0.9695052200615621,1.0512644367867605,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_44,dactyl,-0.534912255802472,-0.6656359916035666,1.5978176584052057,-0.9519839336829311,0.5761935742689986,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_45,dactyl,0.2015453956549372,-1.0403415575529995,1.4844414967327333,-1.2193239887486398,1.0620332544960565,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_46,dactyl,-0.5162214825032508,-0.3849944228514047,1.3078493510759575,-1.0250319860610584,1.0680515270365258,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_47,dactyl,0.621003221793504,-0.9440381571089566,0.9843646155604513,-1.1310718221883036,0.42936499240308595,1.3077964533547395,-0.13324906513258808,-0.07669649888473705
dactyl_48,dactyl,-0.35951400850503773,-0.7504787938675894,1.5696307401658056,-0.9984236788384733,-0.03703637977263865,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_49,dactyl,0.005730355959474999,-0.9200591278060599,1.4704227106896313,-1.1234480571277676,1.6184136697752654,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
dactyl_50,dactyl,-0.3122016433443956,-0.9948752526831331,1.8230488190402077,-1.125513076876434,1.5942298532185868,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_1,iamb,0.17785296017950156,0.18729150402270106,-0.6005664304549427,0.47630894477366004,2.111171140033369,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_2,iamb,0.7148028393088922,-0.25466387865772083,-0.582297225962852,0.5664249418480836,-0.8123564982526887,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_3,iamb,0.29614188996692853,0.10538068224698934,-0.5294948336623538,0.326054984817406,0.6312456955814706,1.072628099718219,-0.13324906513258808,-0.07669649888473705
iamb_4,iamb,0.1708989375911061,0.07431064730428649,-0.4233459079417955,0.43146168029394655,-0.29754719716328165,1.1084118981410358,-0.13324906513258808,-0.07669649888473705
iamb_5,iamb,0.3259946153834782,0.10699212213773396,-0.5779488962478817,0.43778914456728546,-0.8026431116049921,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_6,iamb,0.6224350769167615,-0.028151642386037967,-0.6988308716567319,0.4165460457289512,0.5997154523418257,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_7,iamb,0.6456974240969011,0.1446051959972047,-0.870559383381966,0.3132877578308078,1.5359358690753404,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_8,iamb,0.6763833696852687,0.026650265408065154,-0.6133778399878274,0.034175381964530446,-0.3421561000500482,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_9,iamb,0.42084243452133935,0.043314648206203725,-0.6667224950609546,0.5706920321261052,0.14958277839303966,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_10,iamb,0.2829783434804565,0.09457356034406407,-0.6668064471594447,0.6914881041220796,0.63643793665959,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_11,iamb,0.6957165560423471,-0.04420480328738433,-0.7517551809503753,0.4485876809516136,0.14202471311177256,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_12,iamb,0.5478621429564293,-0.08312861026768459,-0.4335952378830635,0.1364462252888137,-0.8050898814171694,1.0802496092414022,-0.13324906513258808,-0.07669649888473705
iamb_13,iamb,0.2974474055856222,0.16158386854659584,-0.5574550682467088,0.31877485783656945,-0.7952277917070654,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_14,iamb,0.6485198976247053,-0.048993896827655425,-0.5949266715799317,0.23846871897790098,-1.2961895519706552,1.0513209937694734,-0.13324906513258808,-0.07669649888473705
iamb_15,iamb,0.2874553605953388,0.18977499012750804,-0.7442886241538305,0.6466217881904267,-0.3230747136250021,1.07966079856318,-0.13324906513258808,-0.07669649888473705
iamb_16,iamb,0.47667327560420236,-0.05025522909839056,-0.6470943628623963,0.5915784112580748,1.6247708450147682,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_17,iamb,0.5996051283885427,0.05495852605754919,-0.6421961695812277,0.19072726598409007,-0.8312096866774975,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_18,iamb,0.8073652384575183,-0.2245263832725263,-0.7251798595694974,0.6357243533578113,-1.2941625687158664,1.0581698383276743,-0.13324906513258808,-0.07669649888473705
iamb_19,iamb,0.5706171268358065,-0.1354615283217534,-0.5856743035598857,0.5148191927580198,0.6416526793241801,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_20,iamb,0.4748088420570764,0.17398994417245248,-0.7569804434519248,0.34741823261236465,0.1210413835539047,1.0473527045419753,-0.13324906513258808,-0.07669649888473705
iamb_21,iamb,0.07630821702584648,0.21988178066028585,-0.5635581455685729,0.5584482926349507,0.1697979958446782,1.088537857154246,-0.13324906513258808,-0.07669649888473705
iamb_22,iamb,0.49930060821354405,-0.0864120132922618,-0.5566317146579685,0.4711293772820499,-0.3436812083124178,2.663071441327674,-0.13324906513258808,-0.07669649888473705
iamb_23,iamb,0.721556788206303,0.17559722848786888,-1.0092473264842474,0.45153046831837573,0.09593978624656897,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_24,iamb,0.48540828223747273,0.06185475166101852,-0.5414669087210163,0.15076804856407347,-0.33960699311859743,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_25,iamb,0.2915817800017992,0.04200914336850459,-0.5572203785171316,0.5743221305843174,0.1854199590861336,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_26,iamb,0.6529425622487952,0.012841312696451754,-0.65328927985260965,0.197519448256275,-0.8272324634524868,1.0428415294955975,-0.13324906513258808,-0.07669649888473705
iamb_27,iamb,0.4877254511343154,-0.09418892061684113,-0.6003499295827921,0.6040279278835345,0.18184746043407848,1.0987161491785362,-0.13324906513258808,-0.07669649888473705
iamb_28,iamb,0.6024644776084288,-0.22647572631683419,-0.4744447642754524,0.47425259204120607,-0.8008878091894556,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_29,iamb,0.4355853059561611,0.14116721657271025,-0.6720861898544325,0.3762326402077686,-1.2939928705931096,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_30,iamb,0.28055821907288653,0.18476366494332117,-0.4976495824593917,0.06880358441910055,2.043296225611161,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_31,iamb,0.16527823004325876,0.170119699915267,-0.44205092041392124,0.2768422843383964,-0.31519295387868507,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_32,iamb,0.5415296800302045,-0.03919213256282775,-0.6120731461366511,0.4186128317339855,-0.3209812726276439,1.082018596693118,-0.13324906513258808,-0.07669649888473705
iamb_33,iamb,0.7386215254689298,-0.041779270290172414,-0.8982871840955705,0.6992512967832277,-0.3431732009781099,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_34,iamb,0.30416768514711157,0.24555060128394776,-0.7161508617821428,0.4416848257802819,-0.8258992243721103,1.0450939277822744,-0.13324906513258808,-0.07669649888473705
iamb_35,iamb,0.5117479922745284,0.25105143563244103,-0.8610463879243733,0.35807478673163345,-0.3431732009781099,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_36,iamb,0.4930087534041201,0.0336273945380817,-0.74008679551372,0.5544339518181788,1.5618568372815882,1.0581698383276743,-0.13324906513258808,-0.07669649888473705
iamb_37,iamb,0.29518462431821835,0.21738173534970162,-0.5236112339391467,0.10353079531528495,-0.33807315593854376,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_38,iamb,0.514202444731548,0.07137105137190337,-0.6497178143145989,0.3111771345478159,-0.34164700568177775,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_39,iamb,0.31881699296589233,0.12915649152506878,-0.583433918494634,0.3616004722226374,0.1719135506962522,-0.5501671587565209,6.623889271716719,-0.07669649888473705
iamb_40,iamb,0.6325587632009085,-0.31929086483655233,-0.5176967375910524,0.6466217881904267,1.1240163757987711,1.07966079856318,-0.13324906513258808,-0.07669649888473705
iamb_41,iamb,0.2129944218622728,0.0030741178784793603,-0.360126757461049,0.349429537018447,0.6407819867312659,1.079072413019021,-0.13324906513258808,-0.07669649888473705
iamb_42,iamb,0.8448463452453426,-0.0635535228711692,-0.6495139665178812,0.04231866859615567,-1.3020041922748031,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_43,iamb,0.5741181346707223,-0.01370656462581125,-0.5807080906102456,0.1659278950557009,2.0419357325577683,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_44,iamb,0.25724138961407245,0.2499183975685915,-0.6282847759320497,0.2943046668913546,0.1338471342828609,1.0581698383276743,-0.13324906513258808,-0.07669649888473705
iamb_45,iamb,0.6059717567663458,0.06529775061731034,-0.705865015255035,0.26134103617528354,0.11503543271430558,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_46,iamb,0.572829328134559,0.0558309650173654,-0.6450497701314283,0.19560978194515968,0.6081552004023336,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_47,iamb,0.3861749433447733,0.19803182233140365,-0.6404319651641158,0.26647641900232716,-1.288150257924942,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_48,iamb,0.2869653309146778,0.2248557175307374,-0.6385296562969823,0.40100084390684543,-1.7701658030487755,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_49,iamb,0.31967003850304576,0.036920314914084,-0.5024118248254617,0.414671299324037,0.17544974762586826,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
iamb_50,iamb,0.7021979086012434,-0.20830143209132648,-0.658216193551955,0.5657155444619587,1.102232208861209,1.0673932763037843,-0.13324906513258808,-0.07669649888473705
trochee_1,trochee,-1.1959158742772658,0.9296052649970092,-0.5488052281782694,1.3240141634473301,-1.7701658030487755,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_2,trochee,-1.4163312312204415,1.5174240449780922,-1.0324524407905367,1.3191937179539117,1.1705322936886593,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_3,trochee,-0.9952302852698411,1.412204921469228,-1.0920216242878327,0.9525530887762824,-0.0672354049975945,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_4,trochee,-0.8396718088852435,0.6970994532477807,-0.762960559473469,1.570216697334253,1.141048398211344,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_5,trochee,-0.8087407693007304,1.3693072011191312,-1.1196316125317545,0.7247241179241526,1.127155402023118,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_6,trochee,-1.5446214795956594,1.5249324789086949,-0.8905987616602266,1.271915651056735,-0.6056801225447276,1.41713607307358,-0.13324906513258808,-0.07669649888473705
trochee_7,trochee,-0.8634394796012906,1.1256876459682568,-0.9785977706212832,1.1855726293718858,-1.7701658030487755,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_8,trochee,-0.8030713916382576,1.1628479857605123,-1.1109873907693613,1.236119525503433,-0.6212065982847816,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_9,trochee,-1.1178790616846457,1.2893353028069265,-0.9139838247001376,1.077735628557886,-0.0340326892643609,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_10,trochee,-1.1098882254115274,1.3886479038963309,-0.9320916046856706,0.8908576291438312,-1.1937026716123738,1.397607383245314,-0.13324906513258808,-0.07669649888473705
trochee_11,trochee,-1.5160898926740056,1.3173019954213643,-0.9044616192362833,1.6917164842198904,4.905056628589573e-4,3.438338023583958,-0.13324906513258808,-0.07669649888473705
trochee_12,trochee,-1.14475796757855,1.3001097092107705,-1.0040928106006546,1.261625912332124,1.0668458272361498,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_13,trochee,-1.3248427223069013,1.1755212937239476,-0.6570856819847415,1.1672160378827847,-0.5990434220420741,1.4283482352891834,-0.13324906513258808,-0.07669649888473705
trochee_14,trochee,-1.2236080344445617,1.4991332869179286,-0.9824672305897834,0.9555726805050703,-1.2017976857985018,1.3702556556342245,-0.13324906513258808,-0.07669649888473705
trochee_15,trochee,-1.6031860511817828,1.5257674847094094,-0.9475389166431814,1.502554465006871,-0.004191705818970113,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_16,trochee,-1.20130583616362,1.1903914922932914,-0.8935474464010545,1.4384670685616825,-1.1863961022016851,1.4222950850451626,-0.13324906513258808,-0.07669649888473705
trochee_17,trochee,-1.3109342053929594,1.4419439479484721,-1.034957480477857,1.3647813965484745,-1.185117587745165,1.4266149760740754,-0.13324906513258808,-0.07669649888473705
trochee_18,trochee,-1.0952322444580576,1.3148705684015842,-0.960036169031947,1.1162145548776747,-1.1961799519365524,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_19,trochee,-1.3212528743440735,1.3122535678558525,-0.8414590694240468,1.2063592885871772,1.091156123982379,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_20,trochee,-0.8090340440896152,1.1759220280467684,-1.0681406218448144,1.1238117982557918,-0.6363244825579921,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_21,trochee,-1.2957702246213156,1.458425127901344,-1.1411906447913205,1.4697446117166038,0.5741344611691146,1.4300845366442039,-0.13324906513258808,-0.07669649888473705
trochee_22,trochee,-1.0911862169509121,1.3171206037923018,-1.0772342293176833,1.3396428804768683,-1.1986360317444782,1.3809383670535995,-0.13324906513258808,-0.07669649888473705
trochee_23,trochee,-0.908579199259654,1.0889955668171396,-0.8785101605998767,1.000560114533978,1.6487721036188256,1.3751714136915387,-0.13324906513258808,-0.07669649888473705
trochee_24,trochee,-1.1331243283501338,1.560063225027201,-1.005640113340809,0.675934753092435,-1.1986360317444782,3.31204389286372,-0.13324906513258808,-0.07669649888473705
trochee_25,trochee,-1.6584983948440286,1.5546780584226885,-0.8804479819523332,1.3526681162955771,1.1423180075446453,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_26,trochee,-1.1649543028214937,1.468115486743332,-1.0718112537292535,1.0931586630596364,-0.03703637977263865,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_27,trochee,-1.069189538654102,1.0670988598194324,-0.8788331840824313,1.386854841544417,1.1783222224217385,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_28,trochee,-1.6478126811131104,1.5802923074486277,-0.9442949151874885,1.4919359808434587,-1.1876690409300912,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_29,trochee,-1.5763942399748214,1.81933999772519,-1.1887621431793018,1.2555184249133267,0.561855280387528,1.4197122012689054,-0.13324906513258808,-0.07669649888473705
trochee_30,trochee,-1.283334302219157,1.6027788906502185,-1.1368610345673036,1.121660309228059,0.5486971753160558,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_31,trochee,-1.3801425515294152,1.5756765228352194,-0.9686706626234928,1.0176259498311662,-0.02038622810797701,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_32,trochee,-1.3823087509890697,1.4717965444842414,-0.8415218968905342,0.9661723291870169,0.5710525589812734,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_33,trochee,-1.2044265469779527,1.1990922355484204,-0.9455754085340368,1.5369605783279379,-0.5871143632452831,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_34,trochee,-1.3064385234845148,1.6222388465902473,-1.0796770328456495,1.0150609532977755,-0.05042536244172454,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_35,trochee,-1.3201899003237512,1.3112300091921625,-0.8084193900291345,1.2126857043806019,-1.1922060126817728,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_36,trochee,-1.3284538002379036,1.4371660234736814,-0.9853606920494418,1.3209267791871593,-1.2025223370317153,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_37,trochee,-1.1478801636350993,1.1634305864080852,-0.6993922056616895,0.9985862609093676,-1.1961799519365524,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_38,trochee,-1.376384445499388,1.4888286941013478,-0.7791295391788072,0.8395664602934859,-1.1917053978785102,-0.5501671587565209,-0.13324906513258808,-0.07669649888473705
trochee_39,trochee,-1.3646853463929076,1.5559200288125696,-1.0451287915082534,1.2019968908393643,-0.6102308698849519,-0.5501671587565209,7.938347793170688,-0.07669649888473705
