sample_id,class_label,2,1,3,4,5,6,7,8,10
amphibrach_3_1,amphibrach_3,-1.673321307987268,2.109247117969508,0.5934930052150825,-1.4883655381489593,0.32454767979030313,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_3_2,amphibrach_3,-1.8421139136991262,1.6564829189200585,1.2161015049893096,-1.4971237625986247,0.8487523699909233,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_3_3,amphibrach_3,-1.7521532668050939,2.2456618672896718,0.544315709143285,-1.4182759315810942,-1.0223735372350236,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_3_4,amphibrach_3,-1.73742598441413,2.1835669878214605,0.5694325157383002,-1.4698768162273963,1.2290844413233957,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_3_5,amphibrach_3,-1.9093797977063618,2.1068451937789576,0.8638209744652645,-1.485332659358338,0.3437797521495237,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_3_6,amphibrach_3,-1.9021574223190016,2.2237692373505458,0.787496710615622,-1.5596048495861503,-0.12719460434511862,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_3_7,amphibrach_3,-1.8573565732651076,1.9816555226530348,0.9157761718875608,-1.5025945207738087,1.2570403803986105,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_3_8,amphibrach_3,-1.8265048103438144,2.0642769296911037,0.8875500858441697,-1.6471007199918204,0.3313692855179791,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_3_9,amphibrach_3,-1.7175175509119815,2.079414308326605,0.5846708179386629,-1.394784156080472,2.168917920876394,0.8323143977941782,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_3_10,amphibrach_3,-1.7698561900352952,1.9426328173321856,0.8708408995590085,-1.4854420952650773,-0.11023984840291051,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_4_1,amphibrach_4,-1.9111576437174465,2.027754641545717,1.0058902785473276,-1.6176283050358158,0.3026635828339072,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_4_2,amphibrach_4,-1.7979613821488938,2.052990137215306,0.8126401909052903,-1.5623999143630514,1.0036730652495225,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_4_3,amphibrach_4,-1.5927621548494981,1.6900905788408809,0.9457476098736753,-1.5884659354988633,0.3144115852856824,0.5199915301142013,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_4_4,amphibrach_4,-1.5359547855523605,1.9976438222938961,0.6403573544236503,-1.633505364345192,-1.1204549101527475,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_4_5,amphibrach_4,-1.7958628532922327,2.0467504028332058,0.8165899106590488,-1.5211972333834067,-0.4125019053063523,0.5061105282135182,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_4_6,amphibrach_4,-1.7455710580546853,1.8998940238024233,0.9197107918034185,-1.5480670626442918,-0.4080776422809659,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_4_7,amphibrach_4,-1.8583365606796118,2.0352363834566396,0.9518446833412606,-1.603949856235279,-0.7623355211488371,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_4_8,amphibrach_4,-1.751310288216728,2.050288223550393,0.7755844629789855,-1.5768553127325695,0.6445837588912688,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_4_9,amphibrach_4,-1.7358292082035196,2.039493446644285,0.7148742465219099,-1.4652326622096037,0.6477335958678141,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
amphibrach_4_10,amphibrach_4,-1.9343478616708243,1.9898575920652073,1.1156479184251604,-1.6736323622344131,-0.761700650058243,-0.6179120647198402,-0.1631789050558107,-0.08068748703513243,-0.04116934847963091
