sample_id,class_label,N2,P1,V2,J1,A2,N3,N1,R1,V1,D1,V3,D2,A3,P2,V4,T1,X2,A4,N4,J2,X3,D3,X1,X4,C2,I1,R2,T2,A1,C1,D4,P3,C3,I2,A5,N5,V5,X5,T3,J3,C4,R3,P4,A6,I3,X6,N6,V6,D5,C5,T4,A7,I4,C6,R4,X7,N7,X8,D6,V7,X10
dactyl_3_47,dactyl_3,-0.45641210260207077,2.0972828365243745,0.9480718623638328,-0.6964238959135268,-1.2491805756582708,0.6973631182848553,-0.36849450954852037,1.2259218626952493,0.0035454277033750373,0.33034311688453727,1.0142636587529057,-1.694874628584346,1.3144920486180947,-0.28000376910084995,-1.470842792695167,1.1222729220180516,-0.7660073714440517,-1.5640975060705973,-1.467787064917589,-0.7299737611656445,0.12961734391530053,2.3581457453277457,-0.15738829258439663,-1.3742140163961925,-1.2736759854564004,-1.0258026402202816,-1.1220454141919511,-1.0366245401184466,0.5577581878044907,1.496511111159209,-1.2013903225253098,-0.8267869132010596,-0.024831165838531753,-0.23216882876969908,0.03788317421022167,0.32559181399537657,-0.7953240722665044,2.17783403542846,0.8548478450273708,-0.6466511585005946,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_3_48,dactyl_3,-0.39809415454697566,-0.22660137410158834,-0.4613178451413081,-0.5696237695485444,-0.43788456292661865,1.6219134703729823,-0.6788329267488283,2.0865426490889187,0.3169088957938727,0.5012455626086432,0.9917236275095075,-0.6241071833537104,1.4474940036212727,-1.3853454083519816,-1.3370487988425217,-0.25052627985001447,-0.9482817299793634,-1.4184678907723476,-1.3813899613583387,-0.7038317613503943,-0.11320720383056809,1.8999689788699392,0.42323170006802474,-1.0776058053068025,0.20348308105371013,-0.28448544191922,-0.39318137585892277,-0.2988497709523401,2.336344154124096,-0.41850991675849214,-1.2013903225253098,0.8966883691149663,0.658787239926015,-0.2191924092993074,0.056244870829372004,-0.8849965817520673,0.6514382404657372,0.7647548330122053,0.8877928468462369,-0.6466511585005946,-0.4956018113802598,5.478376450808343,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,3.942381998526589,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_3_49,dactyl_3,-0.38595519416719154,0.45469475062887105,-0.5077423843999823,-0.4569716417098705,-1.0270437625584963,1.3774746713054689,-0.5467429611930434,1.1876969010217098,0.6648127962694322,-0.884876851210918,1.3783334649960295,0.5863675148615539,1.9515680844422092,-1.3893184125942108,-1.337569133765753,-0.09101005416423812,-1.5176305338455178,-1.2748195579527761,-1.3819285184322574,-0.4957540356247893,0.03264497861813242,1.624283183874615,-0.3620363198564442,-1.2261101414170394,-0.37850037966484484,-1.2411712156092822,1.3876142435951107,0.7819095920415944,0.1772829428297234,0.5717111668107295,-1.2013903225253098,0.8936071065775317,0.6561285964365715,-0.2200370930187831,1.82319553948557,-0.8849965817520673,-0.7953240722665044,-0.7094797308345874,0.8856483333509705,-0.6466511585005946,1.5076692104286977,1.535938716503661,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_3_50,dactyl_3,-0.4026605585556146,-0.9320199784226856,0.05252490658126026,-0.42453969877811404,-0.6643248665420358,1.8273098564003531,-0.3577361757293123,1.0360445135474519,-0.16240643298594543,0.8701000618965038,1.4220214982993233,-0.8547066910699712,1.6050631671189786,-1.036510664657715,-1.2730188780888647,1.5628446985020343,-0.6087983375554039,-1.490600234646033,-1.6207965973091987,-0.5994153008366451,-1.3079728711979535,0.678123228416818,-0.09922600762296134,-1.2259767145026437,-0.08711893766784581,-0.2853461589104699,-0.7506906302346655,-0.6607297564501212,-0.6828487536877805,0.07738233769900808,-1.2013903225253098,3.176820796208316,-0.6542875051573561,-0.8448214841909581,0.05584610137816446,1.5863487378548766,0.6507865457302722,-0.7094797308345874,-0.7005768153144187,2.786064647826848,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,2.3200317849450003,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_1,dactyl_4,-1.8979733417120397,-0.7226416612896277,-0.9366652713004525,-0.06227405342958769,-1.4148676621433363,2.3942925447438963,0.11771517215622465,0.9294634094995311,0.826060877208278,-0.014702351244284801,1.8831686631841338,-1.288067708486754,1.9032309377647207,-0.5084835147082063,-1.4265297213120396,-0.029627557115762957,-0.6119388455296763,-1.3026612850790984,-1.4740045094602936,-0.19001325376908726,1.5100024120603805,2.955842675579626,0.43702728466853225,-0.9187305420658421,-0.6907413130010351,-1.4617050469307067,-0.45062686214683123,-1.189448769765898,0.34179338450648167,0.7612311554060189,-1.2013903225253098,1.2429650599525244,-0.30240325171393917,-0.3644509246115211,-0.14929663432902768,0.06420525380630904,2.537235344985583,2.686360923673406,1.738587392529522,0.6717967809538902,-0.4956018113802598,1.081229627287732,-0.45170614514541985,-0.39203670818763064,3.715009354057921,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_2,dactyl_4,-2.025945252221723,0.7980764477104051,-0.43338748135550315,0.0012257386933236967,-1.7288045550887527,2.205747730104723,0.9623798088243067,-0.5619871695105768,0.08760292218704555,-0.22370519129790103,2.329978150100833,-1.759820954177011,2.070153712938274,-1.1035894142205473,-1.426836579739973,-0.2872189582702047,-1.0495821468929476,-1.3030055735621693,-1.4743221140831564,-0.35297641685154574,3.108844384223739,1.4944868127700632,0.2336265247678153,-1.1467084441848698,-1.136812718647238,0.18635992545190577,-1.5474404588474007,-0.6356322816090807,-0.6529012283075064,-0.7657287400321175,-1.2013903225253098,2.9907323538236854,0.7034843497776886,0.11492336004310548,-0.8290233108513657,-0.8849965817520673,0.31437712785546035,0.42129334112394456,0.5177405992498726,-0.6466511585005946,-0.4956018113802598,1.0796611651166472,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_3,dactyl_4,-1.671485095166017,-0.02482132948710949,-0.8559816060143676,-1.0865321202268747,-1.780708798392388,1.9380415797510835,0.4000857572116003,1.8643572792499763,0.8214953199952253,-0.033262420237999066,2.7741735168819663,-1.3548480140403607,2.024806768110255,-1.2784953286649352,-1.2731313185827087,-1.0048449312269885,-0.407726076999459,-1.2425779536386248,-1.098212086889726,-0.08662908480903445,2.371351164348176,1.746887047093814,0.07365765323438649,-0.5673461805202742,-1.3410826117563843,-0.5245056453486738,-0.9888096002056452,-0.6208743864781491,0.3702071257640044,1.9523229634730415,-1.2013903225253098,1.718635926563638,-0.2900462519997745,-0.8448214841909581,1.2351554231061375,0.07584170362926643,-0.7953240722665044,-0.7094797308345874,0.5339563827011662,0.6879598905444005,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,3.6056520562829353,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_4,dactyl_4,-1.6257839833344492,-0.5976264707039709,-1.1108568547695732,-0.6127394068192307,-0.9493132648638835,2.074209166907003,-0.07503190077570823,1.2155223189971793,0.7616750943002805,0.3734805966588109,1.479424411204819,-0.9784418621056999,2.2124309050628828,-0.9259042905921092,-1.2768768875724947,0.4953251914604967,-1.215655961309207,-1.4124852186754662,-1.3498555210395833,-0.18323445457156418,2.1006147408485902,1.405115974681724,2.0567873655341455,-0.9169902439701026,-0.013864873579597037,0.013847617614754561,-0.44538987769956745,-0.35169654808526596,0.3506489746835521,-0.7601698633801426,-0.8449748936005591,1.253007823613241,3.748765494798934,0.6017963524029004,-0.8290233108513657,-0.8849965817520673,1.4348708370442589,-0.7094797308345874,-0.7005768153144187,0.676834268739232,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,11.369534583662608,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_5,dactyl_4,-1.4221112560611078,1.1981410138558217,-0.49007523702655537,-0.13448321185153078,-1.6401633278833057,1.8201320663827223,0.18685670804169224,0.9223319233503672,0.3265923758610176,-0.3238048336104434,2.0220143091603062,-1.6890664678536822,1.8772345774069306,-0.8235443355759569,-1.333012333058269,-0.33414181122777276,-1.5015263420453504,-1.4162034773567087,-1.5989001410274724,-0.7702297547990075,1.0054126116154036,1.9711734566548433,0.39288371739910394,-1.0370349075809484,-0.4973533924368081,0.5199167590962681,0.07273370212496579,-0.10112116004038126,1.2921430384641426,-1.5323791323459404,-0.8509394960654884,1.2088524658762156,1.1768597194842474,0.10345100022473383,-0.8290233108513657,-0.8849965817520673,0.3011122569523631,-0.7094797308345874,-0.7005768153144187,0.6546857762751777,-0.4956018113802598,1.061599923244468,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_6,dactyl_4,-1.6093930801202125,-1.0424038922025638,-0.3767094043178247,0.023723519646518976,-2.175874870756985,1.9096217869587946,0.14748157666477502,1.7831455221963948,1.184120739409385,-0.5087346812725975,1.8775960672850889,-1.1171643000591986,2.02131722576966,-0.9961084874580151,-1.4761044051137229,-0.16059212558839872,-0.7884059751680329,-1.3030055735621693,-1.351938466073441,0.049831948961236376,2.536343665657005,1.9106593042481512,-0.1661206334185649,-1.2604612302905311,0.19517938982618344,-0.5464514862237232,-1.273592398850455,-0.08124030004579635,0.008626198003027727,-0.7657287400321175,-1.2013903225253098,2.1154858663366545,4.227749361585037,0.11492336004310548,-0.8290233108513657,1.0114384716621792,0.31437712785546035,1.5520664130824764,-0.7005768153144187,0.6704295691259042,-0.4956018113802598,2.5906130565949552,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_7,dactyl_4,-1.8353311005056046,0.9803818466926512,-0.6573710655591999,-0.9963649405477989,-1.607897610474857,1.9822176266084994,0.29040635033287227,1.2979255366416995,-0.29174066732908044,-0.3650508477409353,2.1609895770079213,-0.9420374979232619,1.9244735825345602,-0.5718862371321574,-1.323194739808079,-0.36463158077105606,0.12052855896986481,-1.1307281251730843,-1.5323429332026082,-1.0665508727315138,3.99341412193077,1.640314761245797,0.4775198802089102,-1.0285345939133375,0.007693105650302341,-0.8962432078507544,-1.266496895895352,0.7826677930730402,0.704434457329654,-1.1369034129099593,-0.8421046012807869,0.8309635791161044,1.749552205923387,-0.3587322274736707,1.234432671448589,1.0360071330684562,1.4528310901654593,2.7267875981318337,-0.7005768153144187,0.6874925897569198,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_8,dactyl_4,-1.47264893487806,0.29271673807003457,-1.1143981685574533,-0.39040058737510946,-1.934449595803144,1.9274375702407975,0.028336529270969378,1.870441576036553,1.1622548693816976,-0.18760396680543687,2.3976933989480265,-0.4034549466322142,2.0826681673411938,-1.2920952739536016,-1.4782985871276275,0.054313434228547765,-1.1521497904423348,-1.3059597629669837,-1.5983408981916656,-0.6867043208877335,1.0162257933297272,2.291616103573074,0.9975147222202405,-1.2614744445552613,-0.4905904424282897,0.16514630288027482,-1.2784708158151146,-1.1949623212472693,-0.33686834170591684,0.7347039227897135,-1.2013903225253098,1.6505767608729194,0.1865645513933778,-0.8448214841909581,-0.8290233108513657,0.054775019742865125,-0.7953240722665044,0.4112213644638138,-0.7005768153144187,-0.6466511585005946,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_9,dactyl_4,-1.4778753883511786,0.13783618988404828,-1.205028890112202,-0.6704231706623287,-1.3157887512706712,2.3907966811754098,-0.09422259675518364,0.9365668125640507,0.0010658888766415387,0.4731486394182361,2.255022484671688,-1.6709645621838447,2.102441947921704,-1.5652892767961164,-1.3748049495281836,-1.021610466977054,0.28141530524942293,-1.4675088900352433,-1.4718701768843556,-0.5024786716472863,2.9229711544117234,1.6243775825406197,0.057779560583040304,-1.0302208349986195,-0.005470292483924529,0.574788273887986,0.663095431727247,-0.626746556469042,0.3579449487255415,-0.7565676615038986,-0.8438572145551505,1.7024122191933848,2.242126879322848,-0.36110339457960866,1.2243670325105405,0.07081990074399809,-0.7953240722665044,-0.7094797308345874,-0.7005768153144187,-0.6466511585005946,-0.4956018113802598,1.0917698388114212,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_10,dactyl_4,-2.1512075525389474,-0.5834201019437133,-0.14459685898554064,-0.5043308745112831,-1.7067864072196024,2.3237004562790817,0.44833439536365116,2.1187872690244545,-0.023468942051749743,0.04490781234862888,1.4400335767067727,-1.3054798925226414,1.9602884453709768,-0.845720374736008,-1.427753348372014,0.20554355774483116,-0.1005760572598264,-1.1387161792527025,-1.4752709879908816,-0.27766152391908006,2.9772994224248763,1.7959680740415342,0.42296231695498976,-0.6938139952996837,-0.03508113432411552,-0.0036609523171885305,-0.45629465673000497,0.18993799693183355,1.9808988694154126,-0.3894079690117216,-1.2013903225253098,0.359564070971563,0.19533370393818258,-0.8448214841909581,0.524808594834063,-0.8849965817520673,-0.7953240722665044,-0.7094797308345874,-0.7005768153144187,3.29233699969044,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_11,dactyl_4,-1.4230368624524268,1.341746172805477,-1.0367995140477058,-0.6390370849633692,-1.9042501717808586,1.6284791024535887,0.4086864946360968,0.8205377851567985,0.9283635249400458,0.7344476233926345,2.2124909210638357,-1.0449648980923198,1.474121267555964,-1.2420051320191134,-1.2346549665948665,-0.07543753071511008,-0.46436398980638893,-1.4704836967733355,-1.1138515916342802,-0.6082538062465183,1.4660690505842338,2.18458255689539,-0.19389225323781056,-1.1489663708084594,-2.0314172747318,-0.5628156014228453,-0.7367677281925137,-1.1955264423186127,0.3164107757132162,-0.39980813361293494,-1.2013903225253098,-0.08566020255398492,2.6773760079015267,-0.3697116562701597,0.5155421204624994,-0.8849965817520673,1.4020514047717187,-0.7094797308345874,2.918101090573153,1.9613670105777496,-0.4956018113802598,7.048489941069458,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,2.927694037768417,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_12,dactyl_4,-1.3379119233233439,-0.24867002551724526,-0.8622351405581873,-0.7611354776973026,-1.6971106128496087,1.977490265646568,1.0486348300044102,1.4342355363570656,0.41555535471604366,-0.3067028277514582,2.4070249661566994,-1.3765068966211538,2.4716508957757113,-1.1319201881215426,-1.2258169856192025,-1.1492520791542191,-0.4206359512431936,-1.3560680530005629,-1.5335523883289734,-0.5024786716472863,2.2304647103084934,0.8902391570246997,-0.3451711462577952,-0.8008920474002376,-0.453025829047642,-0.5332379006647637,-0.7171178741458603,-1.4649988226689976,-0.9757127825053821,-0.37246620958886695,-1.2013903225253098,0.8201515612491406,1.734625700668858,0.12261469503174084,-0.14455986306406363,-0.8849965817520673,0.3232702036752531,-0.7094797308345874,0.5275041186000394,0.6809845714727368,-0.4956018113802598,2.614830403984503,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_13,dactyl_4,-1.8800034296898243,0.8035274773810335,-0.6955530665436543,0.036009929147657264,-1.9924415338871353,1.7900087686348345,-0.11970803997934314,-0.9070421429919882,0.10770638251493439,-0.1672301586102253,2.408648293628869,0.1858340182333171,2.2541880203406652,-1.2552515610513817,-1.475335663039583,0.614184951215743,-0.0832423862297516,-1.5792202145384544,-1.4119845347051145,-0.9136398502931787,1.5183484558948963,2.3391697804770626,-0.15738829258439663,-1.0318907048112291,-0.46388882750792626,-0.5413060524212158,-0.997180574075452,-0.07605008385224275,0.01481941593311937,2.2957336821121546,-0.845592812166656,2.565400192862148,1.7198441129410718,-0.3634515406456832,-0.14788250116011847,0.06618001490663858,1.4310043410156343,-0.7094797308345874,2.9657813126340846,1.9957306341647736,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,1.7211981408071695,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_14,dactyl_4,-0.6512013582086857,0.5726422057036912,-1.658003499079469,-0.2823655364182225,-1.8330897856264265,1.4759407207213437,0.052395291828623375,0.8190038556708261,0.420276410928534,-0.13897436861564355,2.106920764217812,-1.02003652882699,2.056011905897293,-1.0212735649758116,-1.2751679499544648,-0.7639239486695968,-0.858010457009645,-1.411633044966948,-1.224754204255813,-0.013875817681957017,1.425277068884886,2.5711952809595373,0.059887043359404125,-0.5710035312407717,-0.45146531462447703,-1.271278115258186,-1.5450533593007048,-0.0667426017831583,0.35957249477132525,0.012974508197556096,-1.2013903225253098,1.2631276238152882,1.2288940519264928,-0.3607660737360861,0.5408582059893294,0.07148643943472056,1.4434245832096768,1.5717800300970952,-0.7005768153144187,0.6819103983416164,1.0564442871063173,1.0928319452027553,-0.45170614514541985,-0.39203670818763064,5.758955567416814,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_15,dactyl_4,-1.043996931895019,-0.7869493307508422,-1.2333977558959657,-0.33994658386243454,-1.114522246355168,2.2451467645612135,-0.17675024156564573,3.1899097479010337,0.6286204968015375,-0.7983618746422099,2.1431830898000497,-1.9971455674066048,1.8220505301108458,-1.1606144294037766,-1.5255763789351542,0.7206799091843211,-0.5296648022817135,-1.2481289825992237,-1.5357674953698022,-0.0327326387274611,1.6160724829664466,1.9069948019923872,1.0289798139494184,-1.0333091715719402,-0.47311637454256034,-1.4632248786618458,-1.274159763615642,-1.1905985642582386,0.6674124885691811,-0.38625990813830186,-1.2013903225253098,2.111859154371929,1.2043430464537426,-0.365446167483578,-0.8290233108513657,1.9567091897572981,0.3132275755072677,-0.7094797308345874,0.516478530104951,0.6690651899191088,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,1.7129020446754921,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_16,dactyl_4,-1.3004521151650417,-0.5502577220602988,-1.191892633286227,-0.5878220005702628,-1.464741285565828,1.9636910382019048,0.6055516472909699,0.16766257993980718,1.180102969050254,-0.19585187006694532,2.2410426944037236,-0.564061658791248,1.8470200237372205,-1.1937359127530436,-0.9793162180812293,1.2625843202809763,-0.6892431533927409,-1.3011610712498993,-1.5341527018223515,0.061032737722106094,1.0675818291116252,2.3488193587101347,0.6533818827382897,-0.9166723963702236,-1.3514037309091187,-1.4583903310800561,-0.9951754452560629,-0.35072837311366323,2.015282384799007,-0.7593713217368551,-1.2013903225253098,0.8147850122348813,0.7146841591404013,-0.8448214841909581,1.2193709489500493,0.0684943131953459,-0.7953240722665044,0.4275819643951773,-0.7005768153144187,2.0021597869449814,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_17,dactyl_4,-0.9946276185395432,0.2688449922870263,-1.0734258984355953,-0.9024494760043948,-1.738649073344136,1.9676268178556868,0.6809949871245173,1.4781602106744487,0.7715757751326902,-0.5201358608715855,2.2146823478462743,-1.5600436398170991,2.365661173470028,-1.4619401702143757,-1.177104399158527,-0.13522271493632185,-1.1257396045031691,-1.4121760918206325,-1.5339814819738056,-1.234615346491028,1.761366866868131,2.3515850117411095,-1.3553510487118203,-0.801889129085448,-0.23352902676769702,-0.3517785416438061,-0.1679129969567005,-1.186553287287795,2.683728061754773,-1.1420051184690698,-1.2013903225253098,0.8163156453450353,0.7160929003789374,-0.3619446434311066,0.5375228422961522,0.0691576112092224,1.4379737169180828,1.5662256585052616,1.7513134666574042,2.0040024380374653,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
dactyl_4_18,dactyl_4,-1.0011978741136192,1.039268427739323,-0.8069359176347003,-0.6398946878663928,-1.7495960265850503,2.111921972350837,0.6998289359132956,1.3871097779125656,-0.44021275622096717,-0.7375096517205503,2.198850634593945,-1.570973561633767,1.9126081878214878,-0.5531364542313716,-1.3269338023778703,-0.01947106648099574,-0.606437237647587,-1.4127934877381259,-1.4118567869772611,-0.7515932283894808,2.209126640317337,1.8185253837882518,-0.1564146670387359,-0.9176246161829728,-0.6858851092576929,-0.7245706664983319,-1.546490586977831,0.20268608246484865,-1.31213407457534,-1.1441330876644353,-1.2013903225253098,-0.06807652050013749,-0.8051686127615157,-0.3632845722296078,0.533730830771636,-0.8849965817520673,0.3182262475228969,-0.7094797308345874,1.7445097475260216,-0.6466511585005946,-0.4956018113802598,-0.43129072636166105,-0.45170614514541985,-0.39203670818763064,-0.28092639230425237,-0.3056786250392091,-0.27514036468162917,-0.23648691187066867,-0.2317826054281856,-0.1692447894178341,-0.12073647005893212,-0.10040865077181796,-0.09955640649115595,-0.08800439257563399,-0.09145126195699226,-0.09186773012753226,-0.0802936599144018,-0.08068748703513243,-0.06963064030308416,-0.041169348479630906,-0.04116934847963091
