sample_id,class_label,1 2,2 2,1 1,2 1,1 3,3 2,3 1,2 3,3 3,2 4,1 4,4 2,4 1,4 3,3 4,4 4,1 5,5 1,2 5,3 5,5 2,5 3,6 2,1 6,2 6,5 4,6 1,3 6,4 5,4 6,6 3,1 7,1 8,3 7,7 2
amphibrach_12,amphibrach,1.0179069250699495,-1.2180449392321064,-1.455521467769174,1.2813911481793703,2.332414683725811,1.2753794673042682,-1.728270198281945,-2.061578787783951,0.4080419091906694,-1.166097161820642,-1.2718412446900984,-1.1033228678008205,-1.292502579738046,-0.9076202407392693,-1.414510004104308,-0.8705408155050423,1.8176133350900519,-0.13274837545831644,-0.8314565469494244,-0.6034715051441931,2.0695029624786625,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
amphibrach_13,amphibrach,1.0093467448413866,-1.3140770466795997,-1.292924810962714,1.2427749757535853,2.5318870066790047,1.1249200129396113,-1.1153387801231738,-2.102449558425947,0.6214894968316982,-1.166448064572909,-1.3744400972879236,-1.1448117849805484,-1.2933326339270683,-1.1359054879602408,-1.0435996711299456,-0.8705408155050423,-0.36460738347340954,-1.07670969308101,0.09049073258182888,-0.6034715051441931,0.6840250409261736,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
amphibrach_14,amphibrach,1.1199322031702243,-1.250932736146722,-1.4223297588648045,1.1856034348714224,2.4251569973123184,1.046246140048126,-1.5101392389197321,-2.0129856815392624,0.5217438696584596,-1.0780182557669555,-1.0124495705266607,-1.0607583698768344,-0.7393435148813549,-0.9051726463360754,0.10753150070470235,-0.8705408155050423,0.38130973976737276,0.8314545869134001,-0.8314565469494244,-0.6034715051441931,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
amphibrach_15,amphibrach,0.867936117770684,-1.2274735519651745,-1.3082796807359414,1.0294809118839459,2.652801055940797,1.1270658920122965,-0.9123115275118249,-1.7441046034811032,0.4045529273850514,-1.194426292945631,-1.1116472472241385,-1.017901136264255,-1.1511680671815616,-0.9035437184674662,-1.407805036350417,-0.8705408155050423,1.1305676926019341,-1.07670969308101,0.11269710393266472,-0.6034715051441931,0.7169926663699212,1.528484026448927,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
amphibrach_16,amphibrach,1.5247618182776486,-1.327002291689316,-1.177737929305861,1.3762742305016527,2.1572051837888746,0.8856400143192065,-1.5091587043759043,-1.917918510970407,0.38234877618521934,-1.223785574293347,-1.123667728192458,-1.1857990223878494,-0.8877568748809425,-0.9095595571598358,-0.3008343892153261,-0.8705408155050423,0.3534094507327044,-0.14076746432161596,-0.8314565469494244,-0.6034715051441931,-0.6846998223245926,1.4760704626462824,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
amphibrach_17,amphibrach,0.906095475033353,-1.3303797336695475,-0.6948614073580303,0.9925883034290438,2.4383084247687545,1.0669904027838213,-0.8323024591619435,-1.7944160706331893,0.489269766852717,-1.165646471098199,-1.167307873462311,-1.1442387726154795,-0.46627442174351086,-1.1359054879602408,-0.2763417278813317,-0.8705408155050423,1.108692418607619,-0.1253736776643892,-0.8314565469494244,1.3078540393420883,-0.6846998223245926,1.5085056655751394,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
amphibrach_18,amphibrach,0.9715512739367166,-1.2492361511898118,-1.3038596752601745,1.064147640333708,2.4887908391519025,1.1119350314278256,-1.2726173664764935,-2.037820197632271,0.6986593514220178,-1.194499265475907,-1.0098818918625818,-1.1439288784581045,-0.8747535676792543,-0.9041212539343082,-0.6462884625789748,-0.8705408155050423,0.38799648428455696,-0.11828003711861487,-0.8314565469494244,0.3593171701231301,0.7135087579473167,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
amphibrach_19,amphibrach,1.3592260395832536,-1.34942851438817,-1.3603171776709753,1.2480783043556851,2.288398495204454,0.9702961982646806,-1.2803137249449974,-2.1686884429986186,0.6109915654867009,-1.1360719893239921,-0.7539455560325715,-1.143998142550627,-0.3223772612404683,-0.9045046852561046,-0.26757785253552013,-0.8705408155050423,0.38555790161605985,-0.11986552869175361,0.1087924155501912,-0.6034715051441931,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
amphibrach_20,amphibrach,1.1704980919429402,-1.233303408237724,-1.3622126665964946,1.2421645969368937,2.29190291872454,1.0101453352058083,-0.900254948616121,-1.9936890051122962,0.18810471896941125,-1.1370051125683471,-0.8135181702457545,-1.1444428327616611,-0.33414945514656186,-1.1359054879602408,-0.28377370727793155,-0.8705408155050423,0.36990168203693174,-0.13004472192993716,-0.8314565469494244,-0.6034715051441931,0.6963458048343228,-0.49598987542821393,1.9773953562277,2.5486715583172597,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_1,dactyl,0.268290290987257,-1.1812207648179731,-0.7751765703935961,1.301510981479584,0.31177087229503253,1.3040212265355198,-0.6797500726610044,-0.2369125463528608,1.3283831903863559,-1.1857967782238683,-1.1086811510224581,-1.131487078569255,-0.5303453068899515,-0.8352460892828624,0.18808177272142734,-0.8705408155050423,-1.0861267388219924,-1.07670969308101,-0.8314565469494244,0.6454118167769882,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_2,dactyl,0.2820198720043168,-1.074795015287927,-1.089132749049957,1.40275059829269,0.5594463232224861,1.0488311480854915,-1.4123376097189073,-0.0723368001865132,1.372734267037064,-1.1862605480272643,-1.1143854583435142,-1.1857990223878494,-0.7188452566447374,-1.1359054879602408,-1.3015078087107075,-0.8705408155050423,-0.14171764631158623,0.15134189369883183,-0.8314565469494244,1.8638022338104974,1.1068476897647859,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_3,dactyl,0.31080602353343684,-1.1107494236956164,-1.098035827749435,1.2703869874736775,0.30765165949088796,1.2970973396636503,-1.7037392375511602,0.6443863630072177,1.1875031987949312,-1.0700961188905211,-1.0358354674359003,-1.1857990223878494,-0.7018641684937507,-1.1359054879602408,3.211626225743271,-0.8705408155050423,-1.0861267388219924,0.18070834468704547,-0.8314565469494244,-0.6034715051441931,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,5.990456212707669,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_4,dactyl,0.2095737463813464,-0.9746554010815162,-0.10075040406898984,0.927585398408181,0.37872074785024323,0.809870782777625,0.026715151726499686,0.4972901882671067,0.9520568210631748,-1.0739241021464472,-1.246781840381698,-1.1857990223878494,-1.0744688544302519,-0.839388720107246,1.6239383402026166,-0.8705408155050423,-0.14321909160969493,-1.07670969308101,-0.8314565469494244,-0.6034715051441931,1.10399944252776,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_5,dactyl,0.486899616052941,-1.0792870017841223,-0.9934257015715158,1.3759683532531009,0.29777722192732453,1.0426139612597538,-0.9998080363422428,-0.25635412372540195,1.1703862527911268,-1.0763462635836496,-0.7987308763234782,-1.1331011457213198,-0.7314333796270784,-1.1359054879602408,-0.8303458062178736,-0.48843666633144406,-0.15845899623095733,0.12957247036696815,0.3539042410193298,0.6082969318189552,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_6,dactyl,-0.40205551437450937,-1.0589874549866434,-0.23251478023191838,0.9449314880205613,0.5453363319939495,1.2846474201717943,-0.645708000267108,-0.42468052724704736,1.694908221681457,-1.1090795448418058,-1.03846441590248,-1.0764701663073692,-1.4289634884132727,-0.8332948114115112,0.6986463447498588,-0.8705408155050423,0.8384451706313395,2.677182988627842,-0.8314565469494244,-0.6034715051441931,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_7,dactyl,0.44407389380036433,-1.0059820445030947,-1.3426373801926115,1.1613278585704332,0.4063308747573658,0.9604668573622837,-0.3090831282256159,-0.20987242943744439,1.6295999627519113,-1.1859593840925446,-1.3100771001126852,-1.1857990223878494,-1.071054780908746,-1.1359054879602408,1.6568172474757288,-0.8705408155050423,-0.13413811908437598,-1.07670969308101,1.601418778169966,0.6400661417767904,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_8,dactyl,0.2231036065451053,-1.0665150505269827,-1.5433161785404723,1.1132512228734641,0.11524731267693347,1.2151536218917285,-0.6041170234768668,0.6499179676982196,1.9146639371795753,-1.223785574293347,-1.1782105002276038,-1.0779286622529467,-1.2504866009196867,-0.8373317734785967,0.17435983588921436,-0.8705408155050423,2.711667776203846,0.1578949971501651,0.38173555087558664,-0.6034715051441931,1.1164077085059247,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,5.878631986526964,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_9,dactyl,-0.09018973445200784,-1.0359623316035715,-0.07538826265168178,0.8960059874436855,0.32027489383017294,1.2676380878334954,-0.8417198064555153,-0.1454476938506673,1.52464977868087,-1.223785574293347,-1.2453804290597446,-1.1320073632891778,-1.07295956381191,-1.1359054879602408,2.12825364958859,-0.8705408155050423,-1.0861267388219924,-1.07670969308101,-0.8314565469494244,1.8703676242813718,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_10,dactyl,-0.006389071140291519,-1.1311779116469334,-0.02574028800058786,1.2368059151894033,0.38261683400650237,1.26838584234123,-1.4408991821933903,-0.4218937725636985,1.2315078618065332,-1.1864980481935052,-1.248344292047412,-1.1857990223878494,-1.252557535268241,-1.1359054879602408,2.0931217342855923,-0.8705408155050423,0.7907369007240045,0.14356941530149098,0.36765842737761695,0.6223575360453206,1.0955087814604227,2.0751774007954964,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_11,dactyl,0.14737746150722467,-1.0705120916470467,-0.9148355762231238,1.1979853656125778,0.4171572398945566,1.0027178297788006,-0.30399346295211827,-0.2978203911664875,1.5840623346534666,-1.0053597777373227,-0.9362696472124866,-1.133752406812976,-1.0845086097696268,-0.8477864658497356,-0.8422054444313153,-0.49315885973008794,-1.0861267388219924,1.3060392147389923,0.33925508607017935,-0.6034715051441931,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_12,dactyl,0.02559218839681048,-1.129876806133862,-0.8589815434089124,1.3968827964246373,0.6183683391858014,1.4746452436533675,-1.0960038038545683,-0.24944908959822734,1.002220492311383,-1.1863994561096876,-1.2474780994705266,-1.1857990223878494,-1.252091099643849,-1.1359054879602408,-0.8166438788848135,-0.8705408155050423,-0.1452136080501229,0.14679595974459658,-0.8314565469494244,1.8546690153162178,-0.6846998223245926,2.0819758335723972,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_13,dactyl,0.8087480548760678,-1.092715230979758,-1.4548044286552178,1.4668984475075777,0.10029972357635952,1.016200841309607,-1.3834098632383411,-0.04964879080202536,1.4244091474888185,-1.110488860374597,-1.0450679949092265,-1.1857990223878494,-1.0716283525553878,-0.8370127844673982,0.6680701724792084,-0.8705408155050423,-1.0861267388219924,0.159214019255113,1.5975199395079163,0.638073292983648,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_14,dactyl,0.07053743471971735,-1.1267804689688123,-0.8537673438229824,1.1345784354142079,0.42190086742778016,1.259013932212982,-0.5047211350605879,0.14209422166888913,1.3124745784361709,-1.071666909451389,-0.9077099375700561,-1.1314286472149586,-0.5293785310088076,-1.1359054879602408,0.190209873819914,-0.8705408155050423,-0.12901714748815427,-1.07670969308101,-0.8314565469494244,0.6467554244390872,2.9465809875478,-0.49598987542821393,2.7090087315605795,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,6.653527611683386,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_15,dactyl,-0.16060573323706395,-1.1061403492685953,-0.12854501737856985,0.8032857511505581,0.4831801902577068,1.4133868423142844,-0.9702333272794371,0.1746824841612202,1.443801909959538,-1.1470659329636672,-1.1041175975092437,-1.0761142394834502,-0.884526667203864,-1.1359054879602408,1.7054428262010388,-0.8705408155050423,0.8447107330061195,0.1786615437574176,-0.8314565469494244,-0.6034715051441931,1.1467030603538606,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_16,dactyl,-0.20248806530001337,-1.1109814321125449,-0.28690179914913183,1.05401532669167,0.283473994069295,1.4552250338350234,-1.2910735906660944,-0.353504215051428,1.6506761844065214,-1.148575840798347,-1.04732701758887,-1.1320359758738046,-1.0731489276015918,-1.1359054879602408,1.636649768803507,-0.8705408155050423,-0.13970826526369173,0.15395476941538472,0.37786366120167697,0.6327901236299124,1.1106594929819975,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_17,dactyl,0.03555691761506151,-1.129092834930647,0.12428801536631152,1.0661732774172616,0.57056832248275835,1.0204217343353486,-1.1439251673276667,-0.5315811903812014,1.4402039546264427,-1.1114490020179764,-0.9837704674313965,-1.0787285483980147,-1.2518100524159315,-0.8395457734800496,1.134684642868628,-0.8705408155050423,-1.0861267388219924,0.1487400894895525,0.37273942303154517,0.6275517268978187,-0.6846998223245926,2.086072177389665,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_18,dactyl,-2.3155291898042344e-4,-1.0963855413943993,-1.0202151571323779,1.2528526047857649,0.4821282792054821,1.4161173682096861,-0.8625554011514937,-0.12129933296422203,1.267184046289863,-1.1101245622591027,-1.1099331798906338,-1.1857990223878494,-1.0704793649802822,-0.8360517146812477,0.6759738971441647,-0.8705408155050423,0.8209115573083454,0.16318805048448948,0.38693680317065626,0.642065398443866,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,-0.07669649888473705,-0.07669649888473705
dactyl_19,dactyl,0.3878964421274119,-1.1259318764119275,-0.42074032855992094,0.9017708745422836,0.05939833347031301,1.2716812235609245,-0.721690232479977,0.4800527216995943,1.2916321308586778,-1.073045383493134,-0.7151134083158622,-1.1857990223878494,-0.5375304202816625,-0.8376500823426496,-0.3182978134159398,-0.8705408155050423,-0.13769031542668045,0.15657878745908702,-0.8314565469494244,0.6354260759300704,-0.6846998223245926,-0.49598987542821393,-0.34750936983011965,-0.30183276273237164,-0.30760638918146627,-0.22008097619018116,-0.17303201854653893,-0.15402358088337642,-0.13363314413443556,-0.10785355585596718,-0.10790562453363517,-0.07669649888473704,-0.07669649888473704,12.96170831152056,-0.07669649888473705
