sample_id,class_label,N V,N N,A N,P N,P V,V N,N P,N A,R N,V P,J N,D V,V V,D N,P P,V D,N D,J V,N J,P A,R P,V A,P D,N R,J P,D P,V R,D D,V J,A V,J D,D A,N X,J A,X N,A P,P R,A A,R A,D R,P X,P J,J R,X V,T N,A J,D J,C N,V X,A D,X P,T V,N T,D X,A X,V T,J J,A R,X A,T P,J X,X X,P T,T D,R X,X D,N C,I N,D T,X J,T A,X R,T R,V C,T J,I V,C V,J T,P C,I P,R C,I D,J C,C A,D C,A T,C P,R D,N I,I A,T X,V I,T T,C D,P I,X T,C C,I I,A C,C R,C J,I J,T C,C X,I T,I X,D I,J I,I R,A I,X C,C T,R V,X I,R R,I C,T I,C I,R J,R T,R I
iamb_3_33,iamb_3,0.32725689444998435,0.3452000476394246,-0.08766070325003862,2.209433038858912,1.3114471020780385,-0.026987727802712996,-1.9026912749632794,-0.030907230133478972,0.21470485655046612,-0.840055449507663,1.0911765322839952,-0.9165007804067696,0.30613123140179693,-0.2826507030236517,0.20253463241934094,-1.6335221900387291,-0.6075007825594839,0.5859782426773269,-0.8581976220559606,0.9275509019358593,-0.33100866468274587,0.28886007765367755,-0.38872879053629095,0.02862742716941865,0.8481857713236449,-0.6357225852521701,-2.033734073465006,-1.3727982821802485,-1.6005288088412064,-0.9914000000044029,1.614439378763584,0.3490145059653392,0.037174883041557236,1.4224268662896375,0.08231053900854993,-0.15807531598796506,-0.37527529174198543,0.21611193076601695,-1.2247639114971263,0.545241814887176,0.3318959377838405,-0.5362925118497326,-0.44786109269098495,0.6636023505138767,2.0413005586598545,-1.4924418695351296,2.455811885698555,0.14440072900978418,0.738928841074396,0.12069451336057649,-1.388342206069411,-1.4628573229319795,-1.164330563206417,-2.1348545056785113,-0.3730249160843064,-0.4247642079599928,0.19818298714009977,-0.690450685737552,-0.7021801904673064,-0.780981264520379,0.5210610427016262,0.11937365239375511,-1.7960036056423192,-1.0042558698957147,-0.2836874115442134,-1.6327930559877473,2.1547522744950376,-0.014820153097002268,0.0010060319123626762,-0.685159254995579,0.9712560518603849,-0.5463076373271833,0.3876549226696656,2.521755733879357,-1.2247565610010986,1.261723190355335,1.5269061852220782,1.4745595024751803,-0.3088784779347022,0.5300692968994473,-0.2990124716627956,-1.2116301761433028,1.1204313293889383,0.04736910800703059,0.06963786858059802,1.2761130731230828,0.17651188340970775,-0.9782086210098128,-0.886484373672394,0.4033414781791057,-0.8930611667783107,-0.8613554210518727,-0.8088756559325829,-0.8231818669595424,-0.6728318034676167,-0.7386524943531275,-0.5996526264548595,-0.4093658380101679,1.4743077338527975,-0.6517484264275831,-0.6238323620215162,-0.6137945983572446,1.542317498070052,1.4449800008052607,-0.5782439408780199,1.4076376465615883,-0.557097473734427,-0.5471288205405651,-0.5078396226291343,-0.47769049199012725,-0.48526606987158755,-0.4264057278650142,-0.37214917839382416,-0.3401856320124662,-0.3287584298620677,-0.28925191686094964,-0.2384002709626268,-0.18622763918867924,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
iamb_3_34,iamb_3,-0.9200907311759372,0.165945958256617,0.9385416014375194,0.776866709219115,0.3070257950659354,0.9410239674369394,-1.0974924721316608,-0.0015613411179971357,-1.0149674609995827,-0.7026357493993375,1.2088536856282706,1.8750473948180093,-1.217727940916142,-0.35373424715596763,1.0417052892744485,-1.0733455593475574,-1.3230251991154447,2.8740190682200626,-0.9585705470144182,0.19834853965173105,-0.42942496962221466,0.4027342550889173,1.36425725905984,-2.732237503822294,-1.3120386503156063,0.0489438748095595,-0.7656066972644293,0.11427753354764258,-0.17260476058388693,-1.2197003009754859,2.2975150943099476,0.6888096690037832,-0.9701840879022685,1.732808217921274,-1.5422025393488448,-0.6783067008986102,-0.3009502067796925,-1.2770688979280003,-0.8481975943688828,-0.9969348888775289,0.40239109081290125,-1.6849504816616208,0.9413313296035436,1.1321190829849659,2.1516190159972504,-0.7573782041351251,-0.6256990943379854,2.962689440089378,1.3135574985733647,-1.542991258554082,0.01604929994395368,0.09989889442380567,-0.6012853847857199,-1.5457635043996605,-1.5134864384733036,-1.664014549375055,-0.836169880724701,-0.6638055771854565,-0.6738363653650443,-0.7548303818464952,2.4633855823260284,-0.36403119904661413,0.8872281212985449,-0.2981793881801379,0.3680711689575601,-0.8881484952844322,-1.6624898185663728,0.6493546747333114,-1.5458173474104315,0.15864209698342432,1.030549521011734,-0.5251028978204193,1.3351517919106397,3.6365914150892897,0.580296181495958,0.5013202596025015,-1.2847099143605043,-0.3335349537520372,1.6492626986341996,0.5708946012989263,-0.27887947658678774,-1.2116301761433028,0.03055765070149802,-1.0904392578499118,1.3805074489207416,0.1318693373735428,0.2067886413346949,-0.9782086210098128,0.4102590031024969,-0.7678287636345037,-0.8930611667783107,0.6483600141506928,2.1649088515771284,0.8718311201207825,-0.6728318034676167,1.2366188583512665,-0.5996526264548595,-0.4093658380101679,-0.6526546208887948,-0.6517484264275831,-0.6238323620215162,1.5166953000329086,-0.5900885432515135,-0.5539182568567316,-0.5782439408780199,1.4537986086674024,-0.557097473734427,-0.5471288205405651,1.8173484147392172,-0.47769049199012725,-0.48526606987158755,-0.4264057278650142,-0.37214917839382416,-0.3401856320124662,-0.3287584298620677,-0.28925191686094964,9.380447651842777,-0.18622763918867924,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
iamb_3_35,iamb_3,-1.0068876204261672,-0.29777979292325824,-0.413834800864676,1.486611389885772,2.207144253057779,0.2936886956075107,-1.0710463223094335,-0.9206213805441228,1.6600087342678724,-1.2700386294998784,0.8474025639504416,1.238634618619316,0.41690299087786653,0.8141508460962579,-0.9906140552529562,-0.11173432626021162,-1.0422997935889815,0.013202396400074498,-1.9645514660093375,-0.7916363623645172,0.5151411182228754,-0.6685940792531972,1.1411662205455417,1.1336713048215126,-0.5341039482966047,-0.6670167565971498,-0.3167647951312532,-0.7020863282826326,-1.8419713738403698,0.7479116646134224,1.0159383744341726,0.8056860729087936,0.001923654649535599,0.11023253754818502,-0.7708804025696974,-0.46696029324415794,0.27838227084128575,-1.0278535723809252,1.3084971206341431,0.8984212588067009,-0.0684281157831646,-2.4814875885582017,1.8160730018253544,1.0110763418530693,-0.9366359462408348,-0.4435083719841477,-1.1291890074079156,0.5579596483522592,-0.25383427122837027,-0.31630415961583763,-0.5077072208325688,-0.4829184721861828,-1.695805743890013,2.4175098430930513,0.17840328033987302,0.1744296861514751,-0.8730772024131186,0.9630487568433626,0.4660053122659218,-1.3382548132986407,1.1004604320004736,-0.9012328285453914,-0.5000399486372005,1.6546635006034875,-0.29720860744992494,-1.6327930559877473,1.3573728150555433,-0.028598932895838376,-1.5458173474104315,-0.6941101257391372,-0.7042070257719746,-1.4401195359304797,2.1174266865779305,-0.4791695247937174,-0.3529411565519995,2.0245237018374187,-1.2847099143605043,-1.2701397211829424,-1.2543051966460323,-1.1907791400604086,3.0483860581378828,1.7664511656427995,-1.1122848518396766,-1.0904392578499118,-1.1818512091497655,-1.0679856550471827,-1.099699337004141,-0.9782086210098128,0.36613370764279574,3.864800192872663,-0.8930611667783107,-0.8613554210518727,-0.8088756559325829,-0.8231818669595424,1.0476555280626136,-0.7386524943531275,-0.5996526264548595,-0.4093658380101679,3.5540042584890212,1.4194288950341136,-0.6238323620215162,-0.6137945983572446,-0.5900885432515135,-0.5539182568567316,1.7553075997939371,-0.5381168470501482,1.7304598808958584,-0.5471288205405651,-0.5078396226291343,-0.47769049199012725,-0.48526606987158755,-0.4264057278650142,-0.37214917839382416,-0.3401856320124662,3.0392887809842586,-0.28925191686094964,-0.2384002709626268,-0.18622763918867924,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
iamb_3_36,iamb_3,0.20321699676795188,-0.13219196334515834,1.3636736443625341,0.6567409324535515,2.13596676870653,1.672119713087666,-1.2879372916153855,0.6587205762071753,-0.01663942409008459,-1.2804109029839026,0.7550796567943294,-0.683760366726682,-1.4633030015907962,1.0919999541064247,0.09632450196984615,0.6932317809700567,-0.7678521908824192,0.6233000730863503,-2.721902668947355,-0.2887569878736098,-0.29542589533903013,1.2598771327705889,0.19794544676624257,-0.40150249736905297,0.20307722132458098,-1.6236291615104095,-1.7101714739005907,0.5384486957991529,-0.6703970125611839,2.064088234873224,-1.3715370111265588,0.8900530048402258,0.3356852851697407,0.8124567921059374,-0.7243878302136808,-0.705699007753938,0.3589476433414775,0.5554146944426508,1.0774788612396151,0.17947565674285984,0.36139996980808164,-0.9098803322558696,2.5652616858607145,-1.255308391255279,0.37974030862700486,-0.41363952498941486,-0.19962710901878306,-1.1875537089853079,-0.20302580832155812,-1.1262057291791876,-1.3793995877473733,-0.4407450883774903,-0.09218469953139494,-0.9725487145027931,-2.1042529746253344,-1.6726648018814017,-0.31578145264554525,-0.6792990234993506,-0.690317571725818,-0.7700364485050939,0.5454262735907895,0.1344901936654529,-1.7960036056423192,-0.9975627555078832,-0.2716046407348539,-0.8981827127690867,0.6505964539950947,1.2498959331195794,-1.5458173474104315,-0.6771606045438886,2.6788221601326967,-0.5374329092559449,-0.4881047663109694,-1.4647132444317383,-1.2247565610010986,-0.3269098392478761,2.5013338925478625,-1.2701397211829424,-1.2543051966460323,-1.1907791400604086,-1.1476487186545168,0.8159996735834052,0.015157645348106335,-1.0904392578499118,1.3459792116843308,1.299387812268036,0.18918348417977446,0.173793043576108,0.39278515618141685,0.4149701188779643,-0.8930611667783107,0.6280163309812966,-0.8088756559325829,-0.8231818669595424,-0.6728318034676167,-0.7386524943531275,1.078412607886912,-0.4093658380101679,-0.6526546208887948,-0.6517484264275831,-0.6238323620215162,-0.6137945983572446,1.5634903240122522,-0.5539182568567316,-0.5782439408780199,-0.5381168470501482,-0.557097473734427,-0.5471288205405651,-0.5078396226291343,-0.47769049199012725,-0.48526606987158755,-0.4264057278650142,-0.37214917839382416,-0.3401856320124662,-0.3287584298620677,-0.28925191686094964,-0.2384002709626268,-0.18622763918867924,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
iamb_3_37,iamb_3,1.8635502274947613,1.614215318848784,-2.572099240087684,1.2610076237105379,0.6321801142841241,1.6727320542644981,-2.02823522192456,-2.545556243329429,0.9597362518040923,-1.4707726281024638,0.6016691409938191,1.1338588851961424,-1.3379281598136912,-0.1296021745567634,0.48056564617173225,1.7412767589282558,-1.603984383085453,0.9770541881397365,-1.33134535821624,-1.178415323991978,-0.5197297630747459,0.7312741978123717,1.9926692480149686,-0.9093103492952794,0.4997093714193801,0.760681194931385,-0.8671018867460331,-0.4454410271820789,-2.0564038199609507,-0.7021528362787335,1.3272262960222168,0.08927611730617059,0.8192189414864084,1.1982942946101969,-1.0279569791264949,-0.4481019410055703,0.6573287937470764,1.1226524338170332,0.3799704438487229,-1.0496304849132836,-2.2691873176545543,-1.3176397779561597,-0.4524787277046838,0.2699498984520469,0.763621097009995,-0.43171143241479953,1.1070145204968809,-0.3103172890178837,0.2478459297422532,-0.3023964600288894,0.854451439486985,0.5331411192383643,-0.6431128682336779,1.3081101278461997,0.19758526567571502,0.19527324940178603,-0.3360126933093766,0.9863817916284748,-0.7055267875912556,-0.2344631106719035,-1.3211025123998004,-0.3909532801339671,1.4711316641184844,1.01046798025648,-0.28709611639439275,-0.9074425070113388,-0.9011799109305957,1.2183227448660685,-0.0033268066851801096,0.9192279127363326,2.6257943155328065,-1.4401195359304797,0.3826995031779499,-1.4647132444317383,1.4126681919541593,1.255014958380214,-0.3501297729493003,1.4668712693556898,-0.3115267320487395,-0.33276507345297346,-0.3013896040073102,-1.2116301761433028,9.461852995207685e-4,-1.0904392578499118,-1.1818512091497655,-1.0679856550471827,0.17293706206401072,-0.9782086210098128,-0.886484373672394,1.567950542167429,1.8974023833667106,-0.8613554210518727,-0.8088756559325829,-0.8231818669595424,1.0621134047981617,-0.7386524943531275,-0.5996526264548595,-0.4093658380101679,-0.6526546208887948,-0.6517484264275831,-0.6238323620215162,-0.6137945983572446,-0.5900885432515135,-0.5539182568567316,-0.5782439408780199,-0.5381168470501482,-0.557097473734427,-0.5471288205405651,-0.5078396226291343,2.183517255631717,-0.48526606987158755,-0.4264057278650142,2.285132677008543,-0.3401856320124662,-0.3287584298620677,-0.28925191686094964,-0.2384002709626268,-0.18622763918867924,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
iamb_3_38,iamb_3,-0.410457619981928,-1.1019211465508423,0.1840295086974442,0.09852985351537605,1.3485389713635376,0.4558260446210991,-0.977524528205031,-0.5271170940336624,-0.523785123740955,-1.4307027302061917,1.9784297041328551,0.8482201459599165,1.065209512864421,1.39659473489894,1.38924297069319,1.1166076569054095,-2.176872204931945,2.358344575404067,-1.7854467808833656,2.6400208570981367,-0.13323533504383117,-0.37652529726826706,-2.242123618177483,-0.8859259492377521,0.016936582133722386,-1.228321053215429,0.6414768150108978,3.575231076221023,-1.3652309315627782,0.2280105198716768,-1.1076725762380484,-0.641054984961262,-0.2128426507197819,-0.4935636715577396,-1.290566961177281,-1.0006769480247375,-2.10890508601321,0.23122309587244488,-0.24159521697703645,0.16361734341838124,0.34657507862864656,-1.3086049678526857,-0.10838964228303904,-2.03706588610031,1.2146244991869126,-1.1340331134805852,-0.2107593487719514,1.0589977898372387,-0.21507354546812732,-1.5508505090478177,0.4263042898615459,2.0671575321275606,-0.10267440183406443,-1.5565725135974375,-0.3644726250399963,0.844851056835613,0.2086507594716552,-1.249242390943922,-1.2965967727828844,-0.7755358902855335,0.5331834758539623,-0.3830962780412781,0.1794949823118491,1.0313409350441958,-0.8891354568634829,-0.9018116982331168,1.4063896397367741,-0.008694090095402448,2.3403444242121147,0.12837824893022717,-1.5280535114586045,-1.4401195359304797,0.396394226346305,0.5383678512333995,-1.2247565610010986,-1.1331156247628342,-0.34287474009430857,0.5686989965254402,0.645889083445618,0.538570312466645,0.5580083254050614,1.8147898183323412,1.131460978837492,0.05298989739376223,0.075820242288511,-1.0679856550471827,0.18281638485141352,-0.9782086210098128,1.6594154669682175,1.586082915042391,1.919064415160356,-0.8613554210518727,-0.8088756559325829,-0.8231818669595424,1.0755815750811,-0.7386524943531275,2.7398985103438673,1.4874796512101656,-0.6526546208887948,-0.6517484264275831,1.453617296372921,-0.6137945983572446,-0.5900885432515135,-0.5539182568567316,-0.5782439408780199,1.4172497012230436,-0.557097473734427,1.732776972653368,-0.5078396226291343,-0.47769049199012725,-0.48526606987158755,-0.4264057278650142,-0.37214917839382416,-0.3401856320124662,-0.3287584298620677,-0.28925191686094964,-0.2384002709626268,-0.18622763918867924,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
iamb_3_39,iamb_3,0.999452594725525,-1.7479772666135107,1.137359571760661,0.019266918734357208,-0.04852678721289191,1.9416551799134008,-2.372087943237287,-0.657527626431441,0.14088842296908347,-1.2228615146209294,1.194293262788063,0.7923538875252116,-1.0459988907189968,2.1621671636681654,0.4351310112890232,-0.8555482077455577,-0.32358510380317407,1.897434767050041,-0.806367829174506,0.39882454510320603,-0.6223282407935539,-0.5446419838138111,-0.01648876908527197,0.11074781180651315,-0.4531139647243843,-0.16645422784864713,0.7254434691181569,0.8204750914429382,-0.18124244052959063,1.8268148540947937,0.8851050944636856,0.6777749180450096,-1.2462730668012967,0.6289143070436961,0.4274281558966645,-1.263269424867102,-0.31014659396216715,0.27970262280067476,1.782369489525006,2.647513972604929,-1.1229564923392834,-1.2901078942644983,-0.7501443902049632,-0.4545138780885416,-0.8826955068521788,-1.1227837633159745,-1.542024741361773,-0.25742488247726864,2.288227856786647,-0.2629165386207782,-1.3696190282307978,0.6040664846894698,-1.142476213344915,0.8021547515934646,-1.5151803926988292,-1.0257561332615925,-0.2985232616850011,-1.8135823825849657,-1.287129382818329,-1.3206733365736267,-1.3066306931055915,2.2231581041032844,0.21064979875270326,0.38596876053158286,0.9838156627137896,-1.6327930559877473,-1.6624898185663728,-0.6219754177812034,0.03316221685885808,-1.4907376219158215,1.873635203634577,-0.5277266014422403,-0.4784991204017016,0.5699576606274016,-1.2247565610010986,2.9412576998826534,-0.32802142551806757,0.5976986035430634,-1.2543051966460323,-1.1907791400604086,1.4511857237459374,0.8378021450858427,-1.1122848518396766,0.07102247188506025,0.09565448740079915,0.12842889295083101,-1.099699337004141,2.5149577167668498,0.40654074252393085,1.6232055364982272,3.3916506069927546,-0.8613554210518727,-0.8088756559325829,-0.8231818669595424,-0.6728318034676167,-0.7386524943531275,-0.5996526264548595,-0.4093658380101679,-0.6526546208887948,-0.6517484264275831,-0.6238323620215162,-0.6137945983572446,1.586647086025841,-0.5539182568567316,4.2394108527673104,1.4480870231312946,-0.557097473734427,-0.5471288205405651,-0.5078396226291343,-0.47769049199012725,-0.48526606987158755,-0.4264057278650142,-0.37214917839382416,-0.3401856320124662,3.1479354652051077,-0.28925191686094964,-0.2384002709626268,-0.18622763918867924,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
iamb_3_40,iamb_3,1.2573099369453657,1.481708615363373,-0.5983462653909413,0.20435488512648356,0.6855412073984645,0.19218588627285224,-2.270871224187679,-0.4856339475619927,-0.4892750004515964,-0.8804490936585179,2.1932814369639084,-0.09988483432334473,-0.2768425472634346,1.3277648039158891,-0.11400125147517567,1.71010659603572,-1.6163535658534884,1.8928478187152524,-0.8755838965400728,-0.15143692084680382,-0.35599955169940206,-0.19856456056389946,-0.4222236214688016,-0.6911656511549764,-0.6916786025270745,0.3435062670548805,-0.006211953754209683,0.006543660568229752,-0.48770840923078346,1.0661855088241117,1.5782112738777692,1.5688714571588194,0.015050681121878174,0.12085517673846947,-1.3103109596543583,-2.429412504649656,-0.0514485029204346,-1.020259572121643,1.0065187855013993,0.12574886659154783,-0.4265146403407712,0.9954468749140076,-0.1319568958081957,0.2586737258632142,-0.5098519676469079,-1.494916781049784,1.0921185999129899,-0.7649827494254002,0.23575522699082715,-1.1403499079454387,1.2884833267468363,1.018206950661291,-1.6936308718921813,0.7222779307889966,-0.9581494156469876,-0.4378826886620538,2.813655701530458,-0.6982828454087334,-1.3037135203741559,-0.241361928584465,-0.10525500893522778,-0.8991330579357245,-1.7960036056423192,-1.0089566525649927,-0.2921735177611872,0.5341537723350797,0.6118837130317226,-0.023467922845225826,-0.777799044706227,-0.6907769562990674,-0.7007599693465075,-0.5525406352253932,-1.381429835872878,-1.4647132444317383,-1.2247565610010986,1.2450227802080671,-1.2847099143605043,-1.2701397211829424,0.6233623730121743,-0.33635509046806733,0.5377878444085391,0.7820644459729161,-0.0037116851487604395,0.03943460057427645,-1.1818512091497655,-1.0679856550471827,0.16761222357418576,0.1545126809888958,-0.886484373672394,-0.7678287636345037,-0.8930611667783107,0.6030896070978962,-0.8088756559325829,-0.8231818669595424,-0.6728318034676167,-0.7386524943531275,-0.5996526264548595,-0.4093658380101679,-0.6526546208887948,-0.6517484264275831,-0.6238323620215162,-0.6137945983572446,1.5274471630538626,1.431040682411523,-0.5782439408780199,1.3940689262435149,-0.557097473734427,-0.5471288205405651,-0.5078396226291343,-0.47769049199012725,-0.48526606987158755,-0.4264057278650142,-0.37214917839382416,-0.3401856320124662,-0.3287584298620677,-0.28925191686094964,-0.2384002709626268,-0.18622763918867924,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
iamb_3_41,iamb_3,0.32725689444998435,-0.3955127286887862,1.593007356978056,2.004538713165738,1.4764680715523004,-0.4599008994065136,-1.0063074936597325,0.1778913970815359,-0.5487718800280612,-0.840055449507663,0.5188376501095645,-0.5710650085236928,-1.8690233183101093,1.0379130350471426,0.3476473106497558,1.0830577981939957,-1.5956803530810701,1.7941772934184066,-2.104793502566808,3.443434703351045,0.02736065513610537,0.06029011977139973,-0.12188663744062249,-1.8303248903761598,0.5096658399880732,0.16898467790445484,-1.4450588923220051,-1.1388289959368942,-1.3741764041544906,0.20583173854706388,0.5207319596844564,0.599626951239186,-1.5491303945994184,0.13875850121647743,-0.47011525050254555,-0.15807531598796506,-0.7233769522892896,1.1337914003006464,0.3899208823542493,1.3398955637061072,-1.5252775065991735,-1.3143705425331202,0.2115371872652304,-1.6528909250807378,-0.4951122373123415,-0.4277349359307496,-0.668047813688826,0.5928381114293352,-1.1929345125958517,-1.1345144409333794,-0.48769278934991345,-1.4628573229319795,-1.164330563206417,-1.559415191929297,-1.5271769551116583,0.20229916959851996,-0.8613051124180283,-1.2520165341612588,-0.7021801904673064,1.4236173899870308,-1.3193840762476536,-1.4030780042558004,-1.7960036056423192,-0.3301636351212691,-0.2836874115442134,-0.1780169549507932,1.3913038558827555,-0.014820153097002268,1.547829411235157,-1.4907376219158215,0.13815286408738844,-1.4401195359304797,2.1567396812122093,0.5285212447238095,0.5384656053004502,-1.1331156247628342,1.5269061852220782,0.5596597612558062,0.636548240776628,2.2509177338593034,-0.2990124716627956,-0.2077825328446167,0.004073238774630833,2.3229858397209155,1.3211269463109616,-1.0679856550471827,2.7289343242374056,0.16246718451416767,-0.886484373672394,1.5745117199927152,1.9052407641255449,-0.8613554210518727,-0.8088756559325829,0.8325506225269266,-0.6728318034676167,-0.7386524943531275,-0.5996526264548595,-0.4093658380101679,-0.6526546208887948,1.4427005503314358,-0.6238323620215162,1.4673229919943727,-0.5900885432515135,-0.5539182568567316,-0.5782439408780199,1.4076376465615883,-0.557097473734427,1.7215695705800829,-0.5078396226291343,-0.47769049199012725,-0.48526606987158755,-0.4264057278650142,-0.37214917839382416,-0.3401856320124662,3.0771320080724194,7.643822833528693,-0.2384002709626268,10.483098901700457,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
iamb_3_42,iamb_3,0.5088101010918478,0.04026474465102009,-0.8869375828270251,-0.1620238123905536,0.38921399551097974,-0.7363261956001279,-1.7535007563449376,-0.6287648911038047,0.13010159534310523,0.04738366384986394,2.523145970822376,1.7214810484719532,1.1097090886944427,1.1214192714251483,-0.5715335501412366,-1.6927417537960514,-0.8597088279631938,1.3251117796012812,-0.2801912276322458,1.261551162077598,-0.9128317956827632,-1.357634518606966,-0.19556831154800755,-0.7157575449688586,0.12440907384181266,0.9093710490925055,-0.33187208784224714,2.746842236774537,-1.6235556624667755,-0.4493315813557539,2.6167522159369647,-1.183797114332417,0.5121516420676209,1.3664607022760673,-1.3228389345887035,-2.4315568705699677,2.3235364059129964,-1.6370290326264043,0.02005190881459187,-0.6813846119229454,-0.07732484054941334,-0.18117662172122428,0.17799685953043318,0.2382439543493292,-0.5258300393396863,-0.098621373986142985,-1.133770050631601,0.10529823061195509,-0.2620972392443568,-1.1466756349542204,0.37368955937420145,0.004045478573701495,-0.6616127186235375,1.8346811894440966,-1.5355635270215457,-0.45210330331375476,-1.3987478646506288,-1.260177698740427,0.45782911615525335,-0.2538609633907525,-0.11916761690056825,-0.4028606298295181,-0.504524251948637,0.9788348498455782,1.497461128699534,-0.19915902977555172,0.5945701428949901,-0.6438762799684371,1.502869838964183,-1.4907376219158215,1.7559297117628403,0.32152495349664006,-0.5097423977536455,0.49955382308210255,-0.35595781885113137,1.2269193044608842,-1.2847099143605043,-0.3685361007702164,-1.2543051966460323,0.5050604268813456,1.3612606565348493,-0.22237132212439,-1.1122848518396766,-1.0904392578499118,-1.1818512091497655,-1.0679856550471827,0.15796486913379712,0.14588988907056655,-0.886484373672394,0.38632101099703936,1.864573400423828,0.5919415826621539,0.622451074152541,-0.8231818669595424,-0.6728318034676167,-0.7386524943531275,-0.5996526264548595,-0.4093658380101679,-0.6526546208887948,-0.6517484264275831,-0.6238323620215162,1.4370783764944528,-0.5900885432515135,-0.5539182568567316,-0.5782439408780199,-0.5381168470501482,-0.557097473734427,-0.5471288205405651,-0.5078396226291343,-0.47769049199012725,-0.48526606987158755,-0.4264057278650142,-0.37214917839382416,-0.3401856320124662,-0.3287584298620677,-0.28925191686094964,-0.2384002709626268,-0.18622763918867924,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
iamb_3_43,iamb_3,-1.0494811398483557,-0.9759925890040793,-0.5672019141833256,1.9690514174281166,1.0385100402498944,1.23337833116324,-1.250005953447296,0.2611040060381143,-0.8517717010442251,1.1046748757119744,1.2639328918673205,2.677336602788265,0.6458247165970669,-0.13259714321312316,-1.1131265706270204,-0.29424255273295286,-1.8029975225998744,2.1781217394473926,-1.7985967537499377,-0.553985990220109,0.19212527593455547,0.27206522420536483,0.3921906526030274,0.014805615851069188,-0.008774236798418966,0.15631433961122607,-2.3363106448782562,-0.21441290767238816,-0.7038311440885833,-0.10813788638097102,1.0513216505708145,-0.9119396448526861,1.3433698049152791,0.76936395417754,0.07167953186260517,-1.2977175583045726,-0.3862372054751055,-0.709059673462737,1.0211055750382094,-1.4469534651294935,1.0617690003209301,-0.5430986527759342,0.20346198089767714,-0.11666736956044645,0.7612611175388266,-1.4936836550886687,-1.1189978692636915,-0.31188195401192814,-0.23545220312282636,-1.5543813969533309,-1.3914935336296612,-0.46766050197688,0.9271735929546079,2.452552535770789,-0.37908239704491187,0.8183922291451626,-0.3371217069683457,-0.6943804677419166,-1.3016379365975883,0.3136042815768968,-0.7101954539502363,0.11404666969029263,-1.7960036056423192,-1.0066144851328542,-0.2879453108847105,-0.9079501001176904,-1.6624898185663728,0.5987164169519457,-0.7751117868241268,-1.4907376219158215,-0.6978653103468152,-1.4401195359304797,0.38146498299666853,0.521547016280298,0.532296178546421,0.4578573039650746,0.5831423486698655,-1.2701397211829424,-0.3121864790498573,1.381461770608767,-1.1476487186545168,0.789040284398795,1.6715728192852396e-4,1.1772152039839383,0.06525897047797248,0.09996276654639953,-1.099699337004141,2.4318452916552986,-0.886484373672394,-0.7678287636345037,-0.8930611667783107,0.6082136274903025,0.6384771257140258,-0.8231818669595424,1.0608993073816004,-0.7386524943531275,-0.5996526264548595,-0.4093658380101679,1.4668655982518821,-0.6517484264275831,-0.6238323620215162,1.4600412649462562,1.5348563152802635,-0.5539182568567316,-0.5782439408780199,1.4008295482634365,-0.557097473734427,-0.5471288205405651,-0.5078396226291343,-0.47769049199012725,2.1698661647548065,2.542370620287303,2.2832731375715922,-0.3401856320124662,-0.3287584298620677,3.6634067411358497,-0.2384002709626268,5.1297699095258515,-0.20805434931785421,-0.1904626686779026,-0.16437654420460812
