sample_id,class_label,in der,in den,und die,in die,und der,in dem,durch die,daß ich,mein herz,mit dem,aus dem,wie ein,auf der,die welt,ist der,von der,will ich,hab ich,auf dem,aus der,von dem,der liebe,ich bin,wie die,in des,auf die,auf den,das herz,mit der,ist ein,ich mich,und ich,ich nicht,ist es,nicht mehr,und in,der welt,und das,wenn ich,daß er,es ist,was ich,die sonne,ist die,bin ich,nach dem,und wie,bist du,du bist,die liebe,ich dich,und mit,und ein,mit den,des lebens,von den,wenn du,an der,das ist,daß du,hast du,sich in,wenn er,wie der,mir die,und es,nicht die,von dir,das leben,ich dir,daß sie,sich die,der himmel,zu dir,ich will,und was,es nicht,wie sie,er sich,laß mich,und sie,wie du,wie ich,du mir,nicht zu,vor dem,und so,was du,die zeit,nach der,wenn der,an dem,willst du,wo die,an den,lieb und,und den,aus den,durch den,ich in
iamb_1,iamb,-1.3413639434660762,0.6754951411222249,-1.1081306270260065,0.4750928026094622,-1.3324453913088745,0.8106711269601279,0.06133360866323793,0.8954560346654545,-0.4756336612425993,0.2634933851378413,0.3037157806418675,0.31291040604636866,1.2858628576849795,-1.1594226228039277,-1.141975155329334,-1.2467326246266621,1.487796365819706,-1.189906188006222,1.623480947262332,-0.1720187637976096,0.6949545880792695,-0.14235173142294438,0.7046147872918735,-1.0639459358214143,0.8298021702954402,-1.2009611484183693,-1.013035522541642,-0.9762607702658104,-1.150293180019319,-0.9850195435114806,-0.031925810712249085,0.020399507066498263,1.766836138676512,-0.01370940557160241,-0.009346460032631317,1.022230117207053,-0.9663608876745173,0.06503494358943333,0.05334275247227347,1.066603117079977,0.04246132212214243,1.244000809901215,-0.8731356345431457,-0.958470429058217,-0.9445016481797424,0.10307733916167636,1.0759841994791288,0.13681954419603892,0.0978234582808838,-0.869537031515632,3.517300303996888,1.1022937172758653,-0.8801964117426432,-0.8610409316769173,-0.891651258251217,0.21630993381518687,2.2051326483076714,-0.9879713808665828,-0.8832281724473603,0.22293882009564803,1.2881912729596565,1.3376524225616044,0.20201498630689185,-0.9879445976703353,0.2675474180797867,-0.8140192481729321,-0.8868329124252339,0.20129994742534918,0.28551721293350557,-0.9005505168126553,1.5753561504557276,0.2974984828019756,1.4792914701035769,0.31923476792198124,0.34197804610198296,0.3200805963508206,0.299645421177638,-0.7691021426628883,1.2648482479978578,0.38666713343438,0.3569358093131973,-0.6812824070876147,3.927044647077163,-0.8771278109877723,-0.8042712366240343,-0.7610629193212269,-0.7667808416706207,-0.75147721197011,-0.8603581155543708,-0.7383819776587501,-0.7556217752130467,-0.9148463540422259,-0.7584126773374805,-0.8099132287876823,0.43343897755027144,0.4302008250275404,-0.8273326657534315,-0.7865058449593113,1.7485507461312653,1.9010047854693215
iamb_2,iamb,-0.014197276464321706,-1.1587410039977175,-1.1081306270260065,-0.38047683982347297,-0.7177712071965764,-0.8041592310021547,-1.4983645153844882,0.7291744358054872,1.334896272572012,-0.6282420499050203,-1.2744059345827898,-0.5311539767727979,-0.4511116665020114,1.0785011834287486,0.34125427913474393,-1.2467326246266621,0.4601049060209807,-1.189906188006222,-1.0717248265339248,-0.24436788709231422,1.363121527030155,1.7351778552453012,1.3607611976583105,1.626959113973712,-0.15521048234454324,-0.16312091887003732,-0.13443843362055652,-0.9762607702658104,-0.12735366545172747,0.7329207627347022,-0.9892569476172005,-0.04960289080082151,-0.07280473907980234,0.8572625311895261,-0.0846937811181653,-1.0333167915771173,-0.9663608876745173,0.9921172968006585,1.0243538078101706,-0.9597171441304204,0.8619129293747966,-1.057136515023508,-0.8731356345431457,2.0104220742158834,1.0180600596402978,-0.9705593340038159,0.9342257907576709,0.04934962348069241,-0.8893408910821599,0.9355214777799418,-1.0072408127430865,-0.8565829380439599,0.0832645316187225,-0.8610409316769173,0.08645431349468467,0.13905078313878688,-0.8437916096182144,-0.9879713808665828,0.10743313411417527,0.14219186739431497,3.1292576759355644,3.2371541416952354,-0.8443349964813366,0.20418446929217293,-0.9384279388578539,-0.8140192481729321,-0.8868329124252339,1.953427124736896,0.20192273401508556,-0.9005505168126553,0.2347983448164171,0.21229201113781745,-0.8631120090779133,-0.8507034323072741,-0.9044808821942412,1.3192440014339668,1.2428657133437215,-0.7691021426628883,-0.6840333797726881,-0.8931799145485527,-0.7321543133733841,-0.6812824070876147,2.4750087393062423,0.29840261408951396,-0.8042712366240343,-0.7610629193212269,0.31547207423301354,1.239699780415871,-0.8603581155543708,-0.7383819776587501,1.4437891949899788,0.40215667953667533,0.2923374045714285,-0.8099132287876823,0.34391485340693734,1.4736354379256236,1.6021737134125296,1.524649239611718,0.3683564393229737,1.700392586122439
iamb_3,iamb,-1.359660028172779,0.5862139342887495,-0.6686745678455716,1.8308832713820593,0.5805125835452868,-0.026927797029654386,-1.4983645153844882,-0.6713983770220411,-1.1433041683968246,1.0019957147166505,-1.2744059345827898,-0.5038426969705913,0.3849087820552785,3.4837463957348955,0.39670210846050374,-1.2467326246266621,-0.3422189365726373,1.4009603972902687,0.657908785310402,0.7567715584985467,-1.0100231182091965,-1.1949061966763546,-0.16383294309000052,-0.13344605878945476,-1.007784458999319,-1.2009611484183693,-0.10159368263285243,-0.082085912089885,-1.150293180019319,-0.9850195435114806,-0.06771389059654633,-0.01591014790206482,-0.8966439147706735,0.927865667037157,0.9579335766600485,-0.043964774732399826,-0.014523034624973135,1.0672688815567872,0.010929677354710643,0.015567841405425045,1.8500111438456062,0.05042023482343819,1.8446922503136205,0.06815595057862138,0.07346260213812887,-0.9705593340038159,1.0024553052357557,0.09144963204929372,3.8619641549175365,-0.869537031515632,-1.0072408127430865,-0.8565829380439599,1.1187599380351434,-0.8610409316769173,0.12301900776555943,0.17623626220266161,-0.8437916096182144,-0.9879713808665828,0.14446720164918586,1.2595372584542341,2.243136930578001,0.1864590786636476,-0.8443349964813366,-0.9879445976703353,1.3833563931903141,0.23616536959475704,-0.8868329124252339,-0.7809531671280935,0.24215745984965217,0.27428545304708746,-0.9255163945184485,-0.8847413115382201,1.3917249849005306,0.27549876043677546,-0.9044808821942412,-0.8473629611673816,-0.8024330254585226,-0.7691021426628883,-0.6840333797726881,-0.8931799145485527,0.31622215986697,0.25352535966050044,0.3007244412733566,-0.8771278109877723,1.43778107585985,0.31213252893112103,0.3559301271639905,-0.75147721197011,0.37493283621823903,-0.7383819776587501,0.38519419531282156,1.8176272296448401,-0.7584126773374805,0.4001384495570481,0.38700356736377567,0.3846243402142843,0.4328318580195669,-0.7865058449593113,0.4130152042962726,-0.882489480468676
iamb_4,iamb,-0.8325606967338816,0.11389646076190454,-1.1081306270260065,2.044693241194621,0.6941536513584052,-1.527322391307003,0.09221872003051979,-0.6274199944976122,1.5802626528659562,-0.5518224228067469,-1.2744059345827898,-0.45881964660358726,1.3356616107245203,0.48024432433684483,4.5633182633765506,1.5454418257617464,1.5411558818582145,-1.189906188006222,-1.0717248265339248,-1.175862849511637,-1.0100231182091965,0.9518880591870367,0.7377693344869002,-1.0639459358214143,-1.007784458999319,-0.06036446049891534,-0.04744862283629058,-0.9762607702658104,-0.026072525395530274,-0.041002840574221704,-0.012968758496309355,-0.9508837633425645,-0.8966439147706735,-1.031371352734605,0.011355402938889288,-1.0333167915771173,0.042021788328465225,0.08648489485706158,1.232825175605488,-0.9597171441304204,1.03784521816484,-1.057136515023508,0.08662536770000283,0.12914365629962177,-0.9445016481797424,-0.9705593340038159,0.11200947581569821,-1.076825605729395,-0.8893408910821599,2.1061287288577644,-1.0072408127430865,-0.8565829380439599,1.2375098202001606,-0.8610409316769173,-0.891651258251217,0.2375370766990494,-0.8437916096182144,0.290691750615771,0.20551841199155504,0.24512424521903423,-0.8629494715700885,-0.881765375584006,1.2898045723738623,-0.9879445976703353,1.5212841752921855,-0.8140192481729321,0.2707544730347425,0.22075050414917982,1.4913261879263104,-0.9005505168126553,0.3496809922753147,-0.8847413115382201,-0.8631120090779133,2.728612447602032,0.3666604011177499,1.5337595422855854,-0.8024330254585226,2.6263147664842634,0.3097032918132834,0.41201063933503224,0.3785019503564961,0.30905849431880444,0.368997583304941,0.4147917650872651,0.38335053286000353,-0.7610629193212269,0.42262582828287837,-0.75147721197011,0.4483164571156219,0.4271946875099597,-0.7556217752130467,0.5325530194949823,2.705941553114665,0.4720227076765371,-0.8087082449384905,-0.7889701437270616,-0.8273326657534315,-0.7865058449593113,-0.8262655237127746,-0.882489480468676
iamb_5,iamb,-1.3552154604256321,-0.5524373061641241,-0.6645287559665108,-1.0416335022978322,-0.6887771419082604,-0.7700477611764543,-0.740586653229225,0.08287237231202937,0.15424417569534918,-0.5918345860515976,0.25905195851286783,0.2683450913993444,-1.2289741708118378,0.40290154381133664,3.5176041057700806,-0.3599099218303436,1.4115325292174978,-0.3181366137083463,-1.0717248265339248,-1.175862849511637,-1.0100231182091965,-0.17214100874143706,1.4706881336826159,0.814610419695938,-1.007784458999319,-1.2009611484183693,-1.013035522541642,2.634181109916228,-1.150293180019319,0.8139556828406542,-0.9892569476172005,-0.9508837633425645,-0.8966439147706735,0.9463490351482114,-0.038934500034379906,-0.0346312651395251,-0.005543432237713249,1.0869429992641702,-1.0812070069225326,0.024768643155763246,0.015363269965724024,0.060868883406899985,0.04135362231117502,3.18677570758864,-0.9445016481797424,-0.9705593340038159,0.06470177782764147,0.1024710965566399,0.06988484461966564,-0.869537031515632,0.09188120382346403,0.09513543694633254,0.12871080253199446,0.13990963667365058,1.1568339957826526,0.18597113997645906,0.14375303996155353,0.23037745196094295,1.1915530545022708,0.19123040588628024,1.227309931133343,-0.881765375584006,1.1891376115788057,0.26041697245078177,1.4052600189643534,-0.8140192481729321,-0.8868329124252339,1.1279538290795403,0.25269060741483357,0.2853688112533115,1.5045767388055151,-0.8847413115382201,-0.8631120090779133,-0.8507034323072741,-0.9044808821942412,1.4214424430661057,-0.8024330254585226,0.30931643539957177,0.26282892051205825,-0.8931799145485527,-0.7321543133733841,3.093224424687794,0.3115665597406366,1.5848321358722046,-0.8042712366240343,-0.7610629193212269,-0.7667808416706207,0.2910730057414178,1.6335311644393888,-0.7383819776587501,-0.7556217752130467,1.8434052823211333,0.3419010876803393,1.633021291644132,-0.8087082449384905,-0.7889701437270616,0.4447202025834632,-0.7865058449593113,-0.8262655237127746,0.4698685826993135
iamb_6,iamb,0.24799052828500595,-0.44477690905503053,-1.1081306270260065,-0.18017950653533396,-1.3324453913088745,0.12775205805048473,0.15780978128474688,1.8547894342737965,-0.4343344546145029,1.249632415573788,-1.2744059345827898,0.4103108875429581,1.441419787282721,1.401500495668516,0.5553286305006933,-0.2776274030141903,1.6544760911771093,-0.23725077691782173,-0.1177516488672084,-1.175862849511637,-1.0100231182091965,-1.1949061966763546,0.8081800223443791,-1.0639459358214143,-1.007784458999319,-1.2009611484183693,-0.007630606353595706,-0.9762607702658104,-1.150293180019319,-0.002074316741757448,0.027290548271562413,1.1118415325777133,0.046099884215787305,1.1298488649517717,2.275541632473539,1.1493773486782388,3.233500979389451,-1.0181875954257875,0.12352108810494197,0.1161126852750999,-0.9150031874046428,0.16460134305508217,0.12620314098838006,-0.958470429058217,0.1784073702121363,-0.9705593340038159,2.2419288433769475,-1.076825605729395,1.207111232307397,-0.869537031515632,0.193861597113144,1.2234613454399783,-0.8801964117426432,1.3266036094604063,0.2276241898291447,-0.855660781819864,-0.8437916096182144,-0.9879713808665828,0.2504151783601701,0.29223968414086443,0.2791510268142607,-0.881765375584006,0.26673766565461743,0.37624433462696794,-0.9384279388578539,-0.8140192481729321,-0.8868329124252339,-0.7809531671280935,-0.8743561820595732,0.3954025633419063,0.402266451524542,1.6259947465450821,1.6241824069601642,-0.8507034323072741,-0.9044808821942412,0.3922935999086476,0.3678152220004933,-0.7691021426628883,0.35068212363126156,0.46583293021682953,-0.7321543133733841,-0.6812824070876147,0.4192053234931163,-0.8771278109877723,-0.8042712366240343,-0.7610629193212269,1.7101278936964597,-0.75147721197011,-0.8603581155543708,1.6889013869193878,-0.7556217752130467,0.5922395915996095,0.4439920555685906,-0.8099132287876823,0.5102728263640094,1.8001970682672481,-0.8273326657534315,-0.7865058449593113,0.5407761040910198,-0.882489480468676
iamb_7,iamb,-0.7349083965846592,0.9610494358042918,-0.08591761980195113,0.743318718411571,-1.3324453913088745,1.0902138302311977,0.247819253929814,-1.4117011495165916,-0.3958034919089419,-0.46884067555546965,-0.391000843995074,-1.2617307114818244,2.52505791520515,-1.1594226228039277,-1.141975155329334,0.7968153426865935,-0.20124498153692874,0.8189541353758396,-1.0717248265339248,-0.05199392746223669,1.8532274863730644,2.3403039094465123,-0.9696898460569647,0.018265877683147372,-1.007784458999319,-1.2009611484183693,0.047010965178363326,0.06370346696053766,1.3181043442633473,1.0877127825029356,1.1543323371917125,-0.9508837633425645,2.0852957102843273,0.10796756637180013,1.286095117435233,1.268002030213856,-0.9663608876745173,-1.0181875954257875,0.18899544109556557,-0.9597171441304204,0.15694077434817116,0.23100013968978814,0.1805150309629195,-0.958470429058217,1.4233717166900888,0.23144694138798527,0.2101215277300592,-1.076825605729395,-0.8893408910821599,-0.869537031515632,-1.0072408127430865,-0.8565829380439599,-0.8801964117426432,-0.8610409316769173,-0.891651258251217,-0.855660781819864,-0.8437916096182144,0.4157783613042621,2.702535034998198,1.6112159117840577,-0.8629494715700885,-0.881765375584006,-0.8443349964813366,1.8887146726087607,1.7619081864590371,0.4073911224916629,-0.8868329124252339,1.418439676328528,-0.8743561820595732,-0.9005505168126553,-0.9255163945184485,-0.8847413115382201,0.44812472111607315,0.45911868316678356,0.4910111788330533,1.766695439362506,-0.8024330254585226,0.4734236103221201,1.4978667034921622,0.5396923239540785,-0.7321543133733841,0.4059396694563889,0.48810453217525906,0.5411752018772144,0.49953092335300714,-0.7610629193212269,-0.7667808416706207,0.44972195191491116,-0.8603581155543708,-0.7383819776587501,-0.7556217752130467,0.6741464364714483,-0.7584126773374805,-0.8099132287876823,0.5819565802391452,-0.7889701437270616,-0.8273326657534315,0.6077235810590813,0.6150718447325304,0.6756622010074859
iamb_8,iamb,0.22677854116607335,-1.0852464143060663,-0.628316358329001,2.1614160308371924,0.05997980127204553,-0.7082294240229402,-0.678727235910428,1.8214578977045066,-0.44156883944901637,-0.525855345435599,-0.445086869949424,-1.2617307114818244,1.4141708693429804,-0.31449220616506035,-0.30198297560733073,-1.2467326246266621,-0.2628131986341566,1.638897124511375,-0.12748606904748108,-0.12080222881220003,0.7819432465633749,-0.08864997299164794,-0.0898256764909936,-1.0639459358214143,-1.007784458999319,-1.2009611484183693,-1.013035522541642,3.218713035303945e-5,0.008342392603157027,-0.9850195435114806,2.0292667391545343,-0.9508837633425645,-0.8966439147706735,0.03821212234487732,0.04399252364399039,2.207315835026498,-0.9663608876745173,1.2587903947490644,-1.0812070069225326,1.1699868038764258,1.0976262918047222,0.15213463021754547,0.11600580654418076,0.16243796503506572,0.16694911492242318,0.15785472044563006,-0.8909137215311036,0.1987402151106019,-0.8893408910821599,-0.869537031515632,1.3704517128906757,-0.8565829380439599,-0.8801964117426432,0.22161988715124792,-0.891651258251217,-0.855660781819864,4.497011087088694,-0.9879713808665828,0.2388473890662156,0.2801002470717193,0.26749694009605296,0.2845613244619015,2.454870561493792,0.36232403939944435,-0.9384279388578539,-0.8140192481729321,1.4992145555636969,-0.7809531671280935,-0.8743561820595732,1.6649076214524972,1.702951688464614,-0.8847413115382201,-0.8631120090779133,0.37892549242347384,-0.9044808821942412,-0.8473629611673816,-0.8024330254585226,0.39735060503732356,-0.6840333797726881,0.45196545220901946,-0.7321543133733841,0.3393750525251233,-0.8485401162583113,0.45434032353854165,0.4197063013135964,-0.7610629193212269,0.45903623654676085,0.37617914596276697,-0.8603581155543708,0.4628756058314507,0.48996300893254413,2.068568681207938,-0.7584126773374805,-0.8099132287876823,0.4968138358405144,3.055150563876735,-0.8273326657534315,-0.7865058449593113,-0.8262655237127746,0.5802651592844554
iamb_9,iamb,-0.1869704901917999,-0.37586385293447555,-0.5970241234139788,0.743318718411571,0.15079013991862736,-0.6548103174609361,0.247819253929814,2.032316096436318,-1.1433041683968246,0.46239893248664193,-0.391000843995074,0.5011827135769136,-0.29046614930759074,0.6406465256875725,-1.141975155329334,-0.22495864097003426,1.8099834436391793,-0.18547602631519128,-0.06590528051575643,-1.175862849511637,-1.0100231182091965,-1.1949061966763546,-0.9696898460569647,0.018265877683147372,0.020864578051551726,1.3033924489699968,-1.013035522541642,-0.9762607702658104,-1.150293180019319,2.124078945510144,2.226126979596169,-0.9508837633425645,1.0913158352659937,0.10796756637180013,-1.0547905400944164,1.268002030213856,0.14066791967658304,-1.0181875954257875,-1.0812070069225326,-0.9597171441304204,0.15694077434817116,-1.057136515023508,2.2878163619750502,-0.958470429058217,1.4233717166900888,-0.9705593340038159,-0.8909137215311036,0.28192929038277564,2.426243717104585,-0.869537031515632,-1.0072408127430865,-0.8565829380439599,0.2822401612259611,-0.8610409316769173,0.28845437722481654,0.3444803454672039,0.2940315735932574,-0.9879713808665828,0.31202623003449237,-0.8974251486353492,0.34122170607427965,-0.881765375584006,-0.8443349964813366,0.45038503746921266,-0.9384279388578539,-0.8140192481729321,0.3839967172645227,1.418439676328528,0.42419772755224333,1.8322201087306595,0.47442856272253064,-0.8847413115382201,0.44812472111607315,0.45911868316678356,0.4910111788330533,0.4596662390975622,4.132961757303414,-0.7691021426628883,-0.6840333797726881,-0.8931799145485527,-0.7321543133733841,-0.6812824070876147,-0.8485401162583113,1.959478214742201,0.49953092335300714,0.48711004766791693,-0.7667808416706207,1.6509211157999322,0.5763389696594254,-0.7383819776587501,-0.7556217752130467,-0.9148463540422259,0.5093401388787032,-0.8099132287876823,0.5819565802391452,-0.7889701437270616,-0.8273326657534315,2.001953007077474,0.6150718447325304,-0.882489480468676
iamb_10,iamb,0.036263471671957544,-0.5739250808957744,-0.6727436054305755,-1.0550893859675523,-0.7006969243045682,-0.040820339569259435,-0.7546195766024706,0.7886432020644337,0.1302155026566052,-0.6068020989691159,0.2306545901222075,-0.5108601785864361,-1.2289741708118378,0.3739696147999428,1.144670222802786,-1.2467326246266621,-0.3502248648833072,-0.3342804947138625,-1.0717248265339248,-1.175862849511637,-0.19700134159941873,-0.19108110481430593,-0.17129458108043535,0.7798223390382092,-1.007784458999319,0.9323771012087574,-1.013035522541642,1.6814256137570789,-1.150293180019319,0.7806413267970961,-0.07624669668007088,-0.024567311007995356,-0.8966439147706735,-1.031371352734605,-1.0547905400944164,-1.0333167915771173,0.9196881915162463,-1.0181875954257875,-1.0812070069225326,0.972791993875792,-0.0018657385040975988,2.234768269243804,0.02441863607313203,1.0757707305925555,-0.9445016481797424,-0.9705593340038159,0.047005194506183214,-1.076825605729395,0.05212140506963182,-0.869537031515632,0.07152709240556493,0.07751102259466044,-0.8801964117426432,0.12137351503752895,1.1188990836709143,-0.855660781819864,2.0639787474777687,-0.9879713808665828,3.1894905323056193,1.2395653843145158,0.16282597605289176,-0.881765375584006,-0.8443349964813366,1.4625429288637093,2.512001554602618,-0.8140192481729321,0.19572566101418837,1.0926036995201398,0.23181937057271493,1.427365201242761,-0.9255163945184485,0.24276515898992956,1.3708468645859155,1.3808453570188983,-0.9044808821942412,2.4928227728430303,-0.8024330254585226,1.3477935846449036,1.1746222467121843,-0.8931799145485527,-0.7321543133733841,0.24486973219061053,0.29008310277769306,0.3310562370083274,0.30637504780085284,1.365453987401018,0.34553465523033666,0.2717665202282413,0.3634949570351593,-0.7383819776587501,-0.7556217752130467,-0.9148463540422259,1.4014624910308324,-0.8099132287876823,1.560572568327111,0.37375772462223483,0.4211636679846318,-0.7865058449593113,-0.8262655237127746,-0.882489480468676
