sample_id,class_label,und,der,die,ich,in,ein,das,nicht,den,du,zu,so,mit,ist,sie,wie,sich,er,es,von,dem,mir,auf,im,mich,des,was,ihr,mein,doch,an,dir,dich,daß,nur,als,auch,aus,noch,wenn,sein,dein,uns,wird,durch,da,o,hat,wir,gott,wo,nach,zum,man,vor,ihm,für,herz,um,ihn,nun,will,denn,war,liebe,hier,sind,leben,welt,wer,kein,meine,vom,mehr,ach,schon,deine,dann,euch,am,selbst,eine,muß,wohl,kann,soll,alle,zur,nichts,aber,himmel,zeit,alles,bin,nacht,wieder,ja,seine,viel,geist
iamb_2_1,iamb_2,-1.118494503197686,-1.187070576992739,-1.5437849460117823,0.42328815061684755,-1.312911174425564,-0.7955038780029111,1.4834577807121585,0.9266286503508749,-0.6689639294954348,3.3396591558995237,1.2530235947055743,0.20753902022553514,0.45077900781903796,0.32217637499062224,-0.9106067332204342,-0.27922811636520783,1.1821136440904552,-0.5314448444652249,1.000675542368856,-0.6874283008808807,-1.481175098179723,-2.16441444545193,-0.666308096390026,1.6282654065811735,-0.17369051401893457,-1.7978605114346273,1.309705672203543,1.6542602222543847,2.220170350608152,-0.2545732106214356,-1.9360406215781287,-2.0626333109553188,1.20699956294386,0.40701932516630634,-0.4529482004624193,1.0899861740369827,0.9980553507642023,-1.049766566540042,-0.5216447621044403,-0.9850564234508635,2.526657581392387,-0.25938541722790615,-0.7529008393750553,0.11250270448984978,-0.40278961395515783,0.6008883720758158,2.7499738313397732,1.6270090926609415,-0.716647225536201,0.5404584027458579,1.6304052410169603,-0.6284830966079207,1.1007832417086783,0.13689667653466098,0.7537715784757502,-1.7316358771375824,2.2109454325807185,3.6351086111859243,-0.3496962920057859,-0.27619648682729964,2.260712492749756,0.39500753109810927,-0.1275783824958913,-0.05671367559206421,-1.2930435596128416,1.433135647861008,-0.7311295388165767,-0.7162641980269581,-0.5702794140361569,1.453885900524413,0.21940536841274924,-1.1320016918192706,-0.5510542311694703,-0.4335503999723805,0.11241155851943076,1.1331474146204825,-0.39745964590818417,-0.41676533354961254,-1.1443892488726886,-1.1994298698405534,-0.220615604470268,-1.7342063801242742,0.6255829651738438,-1.0245001530727107,-1.0719043357865143,2.2666769446815844,-0.8905099701921111,0.6528669980326265,0.8704721870292037,-0.01305793892009318,-1.702836010266697,1.0109434164724471,-0.7799955927142918,-0.7532418154333134,0.8588815111324576,-0.814389119966623,-1.6593102043300605,-0.7475041659559801,0.25985197195475324,-0.6018113035848807
iamb_2_2,iamb_2,-0.757907120902217,1.1911120341607262,-1.8872333146646518,0.45074670589527616,-2.6513806375301283,1.0316049727615755,0.7473972077353142,1.6787347443052867,-0.790059889422017,1.3142399404125853,-0.3499766960173765,1.4823608045787209,-1.3469213627189236,0.7743552431312023,0.47987071984179264,0.24734291609008266,-1.7453552314036658,-1.2898002961528343,2.1815785009012996,-0.7871299289069197,-1.5369638786844035,-1.1439543028566266,-2.5722980693071875,-0.347789086865299,0.4715626374751404,-1.516634853591312,2.2095299735331357,0.12538025518393492,1.671372223697247,-1.2076109571917781,-1.5691146788392047,-2.5533384851511416,1.9610538317696737,-1.2413923696327025,1.207091924663709,0.9641865532461216,-0.6004107449561921,2.125348830151944,0.40809554203159243,0.38695970058349505,-0.7197768418046894,0.7123912615610897,0.1871350050081553,1.1333837102842819,-1.011922431519777,-0.9523799270338883,-0.005222040791669909,2.065833583215164,0.8916518106406401,1.3777347592476763,-0.6300522327243177,0.5234645665778273,2.114129659448438,-0.9226674665373554,-2.438103777034311,0.04319866186707717,0.16094609484385378,-1.5575497096228506,0.17053600619479978,-1.036500682605479,2.7437452005680694,0.9390667823370153,-2.041601259766985,1.9783916207311458,-1.31070037965753,2.7030921341102436,3.7817442240436003,-0.09956267520339351,-0.6141914595647553,0.07702425378199369,1.518496479806892,-1.749616953105048,0.1159465183886602,1.7551923106464715,4.080313044844049,-1.311306313572952,-1.7855917968647865,2.4046877543378073,-1.903285262958902,0.9644107832549421,-0.26671796539771114,-1.0127776412678327,-0.22915043501426813,0.49565213200824076,-0.3243346580747726,-1.0516135054755038,-0.9119082423515968,-0.24065535144493902,-1.5609569703526347,-1.4391345379657356,-1.702836010266697,2.688734499019202,-0.8036280224044092,0.005408866665813461,0.7813119762763648,1.5833847238811014,-1.6593102043300605,-0.7755460042205506,1.0666552360355555,0.23627335103725283
iamb_2_3,iamb_2,-0.19494880131251902,-2.1654182267888658,-0.29162557814622425,-0.0055102592225347415,-0.8072252240052953,1.2041699788628992,-0.2071393297151789,0.29033428134558464,0.773137414072211,2.43351494582095,-0.21106780229125416,0.4485376533041006,-2.937891798582768,1.5211862688485114,0.31816447062573333,0.06034118209197206,-2.7377835790322624,0.15080441157074273,1.6911857713918585,-1.050949197616953,-1.1697979700031529,0.06041032559513727,0.08761043960151663,1.3191397292736615,-2.492598842175387,-1.7965623348379791,2.7300392751773597,0.7258605803720888,1.4379985155569572,-0.6941002473091172,-1.0987482216470341,-1.597324764849049,-0.6303623325761245,-0.7904058145276599,-0.8987458102708583,-0.76166125111499,2.019587399840941,-1.0471893405508206,-0.518128517243026,-1.9676050404437047,2.5334439854614144,0.8321563898723388,-1.267551887659199,2.402037612075801,0.15960571759433448,0.6049690660616389,2.7566415107398647,-1.262816951682175,-1.856862845497416,0.07497562767807271,-1.1312024246984838,0.6215657534546616,2.8362275456005146,0.6546557831483518,-0.5203870546439632,1.3552956722918676,-2.3875621116664862,0.7638190596428316,-0.34729482764608394,0.4447578836168609,2.9041385976266585,1.681434671761593,-1.4027302948681986,0.6690836899114057,-0.11917407552989134,-1.4053962173653731,-0.7293144101479474,-0.7144292420660857,1.6197502153263246,4.756044491606019,3.7394357273370593,-1.1311659472167186,1.6538564721923457,-1.9698987791832216,0.11481623333188162,-0.4780933760572707,-1.0905865250732536,4.023837584893705,0.37648354796314676,-0.4459120515527969,-1.7500113169763143,-1.7342063801242742,-0.9855921605270296,-1.0234229250451523,-0.2742204305247811,1.4477659241196976,-1.6003743900915723,0.6562880388236496,-1.5609569703526347,-0.011128200626391336,-1.702836010266697,1.0146265055473163,0.7911473411635536,2.4815117774344237,0.862363628864716,0.020591641199364862,0.1679840037624549,-0.746245360131666,0.26225256349520887,-1.493664290302716
iamb_2_4,iamb_2,-0.9460773867566805,-0.750199266401976,-1.0586131431270673,2.313738379986164,0.2236227816737639,-0.6779683204550591,1.2644548481859665,-0.8412334991490323,-1.3640661344795988,-0.1912164500786615,0.19504099133465888,1.4584667706165542,0.9260446508294664,1.3251444628035804,1.6366018438648076,-0.42019096302079,-0.3820617639756683,0.32883646632520885,2.4800162959279435,-1.1584214567661093,-1.8439218174852618,0.6254074839018792,-0.04926195866978857,0.5498763884327051,2.315705741385639,-1.5231046223671467,1.1605170711791017,-0.7977143109001,1.6454466841706692,-1.2188174024057588,-0.7724616683555744,0.5675629666546971,-0.2872430276314739,-2.407370581818356,-0.5477476388970414,-0.8464139384217232,-0.12376673966460515,-2.0355739881772363,-0.1117111255166645,1.793410388356656,1.0304931732084643,1.741312164533211,0.17145296543986344,0.012063002686185315,-1.559350082447011,0.009819090093606979,0.8478058919412792,-0.18925194923687993,-1.8777173981342372,1.812705326560826,0.4278969399870908,-1.8962453340880137,-0.6884887010258135,-0.9278698343487173,1.8732167813860578,-1.7533339295001051,1.4152640191693473,1.2135096524981797,-0.9829053553930625,-1.0437544764453264,2.1038608925300815,0.9228659418845235,-0.8105044069372507,0.5635281692800321,-0.18341035755382068,-2.1162299162714717,0.5158117928671446,-2.0722966531116267,0.08116764243705554,0.06703007263158295,2.1784871055817714,-1.153743037392564,-1.3101848837340224,-1.2287659235013297,2.3358537324217976,-1.3153865970637988,0.8929422101961931,0.24398375991361176,-1.903285262958902,0.9492070039323913,-1.0122324204610118,-1.7342063801242742,2.095961120471397,-0.28447539646682374,-0.33238211877869345,1.3273722259331604,-1.6003743900915723,1.3769218812439257,-0.7790110440325303,-0.0632588100729386,-0.8647963133806961,0.039800382828073216,-1.5639757602603606,5.44956580925333,0.768296510986754,0.7631238905268243,-0.7790165799621539,-1.6777616701241216,-0.658391506420067,-1.493664290302716
iamb_2_5,iamb_2,0.7535611062759323,-0.6947880668706298,-2.384770521371664,1.537452149910613,-1.1815249221453619,-0.1598156004511051,2.4211186616795595,3.5861186022619918,-0.7746804254038818,1.933425206150184,-1.1919169043811488,0.5804930684840716,-1.0037665479901854,-0.36778585395290847,0.19972947899505225,2.5396509923523802,-0.6943586136505578,0.6973990910533207,1.207407775911869,0.6568452261414419,-0.0281880129417916,1.3884427543490325,-1.4742798607507983,0.5834767199455415,1.2409870707995034,-0.889000243612815,-0.1773334049341638,0.5965463465877517,-0.9963828498635597,0.9581894062978014,-1.9689802044053857,1.0552009309717394,2.4303613338601497,-0.8457498312273728,-0.9608397337652578,0.980163392957547,0.39726573043230173,0.29095047718166805,-1.096051120044354,-1.5158337830690722,-2.044570034089317,0.19804468474456577,-0.3041452932328428,2.2599348552749796,-1.5494220312293459,1.0109086287478593,1.7479875119218007,-0.7317573092750276,0.3492754014770367,0.9345771519332184,-0.6237053100211027,-0.0711361929866616,-1.2341102945933313,-0.9187297532696109,-0.5733765956573805,1.2529671772660562,-0.46863603117235186,0.12436227661909942,-1.5483851206034258,-1.72921294008876,-0.33568161642817707,0.9513293263768786,0.4432705458130311,2.6978665008095892,-1.3084579231072322,-0.042653191962496895,-0.7664290147670239,-1.412122957873038,-0.6086145292973932,1.3672215351998402,-1.2040513417502057,-1.749616953105048,-1.3036684168437196,0.27397845887471745,0.06564696150887016,-2.0937006729428225,-1.1097906181095987,-1.8943004784076096,0.3134899360824061,0.9759186438540173,-0.2608628600625325,-1.009929896246031,-1.0078970294410727,4.38040643088361,-0.31824347153539045,0.5549388748132162,-1.6003743900915723,-1.0547425118937428,0.017339149351365508,-0.050586270473925984,-1.702836010266697,0.055924880918584975,-0.8006266497549778,1.5837453294165622,-0.0440255078637053,-0.025489760279857724,0.11749297959147731,-0.7719846265919839,-0.6505091963014445,-0.6252811190248238
iamb_2_6,iamb_2,1.4789452911997056,-0.26111061747734393,-1.811072547069386,1.4113560996903267,-2.0042049941152422,-0.23175992913290544,1.0111109074810656,-1.5898069144920208,-2.9361429728318353,1.3028495932672934,-0.14434033290919496,0.9823408094923083,3.2921096543215818,0.9966299624244332,0.6937132676276315,-1.5700201795676474,-2.3537993272957003,-0.4756683638755157,1.7738718749893583,-0.2593522658705311,-1.7642083120946324,3.505823704825024,-1.7587266344007246,-0.5358486094310589,3.8148972563486794,-2.1071023445233674,1.0205705329606276,-1.578754551553629,2.311159696725714,1.1478437462217737,0.2051529200061255,-1.0988831231069007,-2.4600243505306025,-0.35350375490868174,0.5039075070531759,-0.7265818543917312,-2.029220113442983,-0.05039054689002924,-0.47881226288600115,-1.4526697123988808,0.29213404220448,1.4418398589952641,-0.19356284097002635,0.7395865570206646,-1.5016052947524285,-0.8820739387447671,6.473839471198656,-2.42093841001627,-0.6884359936496102,0.5790311512068459,-0.552749969031319,1.3018754745638357,0.572124957800709,-1.3974648163211678,-1.7892060399251226,-1.0949300654838676,1.618986847606981,1.3918361569747428,-0.32044328933842525,1.2170490504833573,-0.25395180540548995,-0.8650993125536363,-2.041601259766985,0.7127734430298758,-1.283388408852619,0.7700673556604348,0.6544718688207546,-0.6939120147013866,-0.5462673088725253,0.8386641422862402,0.9682081989622928,-1.749616953105048,0.21852505308295292,1.9342832284267455,1.3459348664793083,-0.4536817273405934,-1.7855917968647865,3.3623149407987265,-1.903285262958902,-1.187042770411923,-0.9727085510048347,-1.7342063801242742,0.6654466841804301,2.2253961858706144,-0.2501471297105024,0.6606575704623406,-1.6003743900915723,0.6945397861298733,0.08671480296472832,-1.4391345379657356,0.06303335102880518,1.9780308675855065,-1.5639757602603606,0.9013264059004599,-0.842502896366081,1.7386972693493377,-0.7318579929424446,0.2134211680199024,1.1907341020200508,1.2259972900731004
iamb_2_7,iamb_2,-2.461368830409957,-0.8154135825959152,-0.9606026014796617,0.5157865068086419,-0.17385327469038178,1.820162204573197,3.8543707241358782,0.48968119336796684,-1.8737519235476072,0.482276915678482,-2.6100192862388933,2.4569541430775748,0.6820832497008602,1.9914197326122822,-1.2710210790993839,-2.321201322308802,-2.069154149239221,0.06463704920122393,3.249074599491433,-2.1939317980755573,-1.2156175044442765,0.6991439783811165,-0.7258195040056798,2.769702263535249,0.1362188449307616,-0.5631971331341349,0.18704040866911556,-3.037929901679341,2.11050107250619,-0.31619983876086183,-1.9609089158980446,0.17782611506521695,2.4689448373557057,-0.04865985598952223,-0.9463687752466954,0.5525899310802144,-1.0715963685483976,-2.9543365725746216,-1.592022298864752,-1.5063173419581661,3.3207485721473553,-0.31334550789932786,0.2189975860647921,0.055815985370342186,-0.44718292201060283,-0.4442647367921246,2.213030948211077,-1.2873599229846195,0.36766880563685855,1.4114021121462381,2.0951921463495684,-0.6656106075230884,0.46740797607725654,1.6082129841986896,0.6903568363132985,-2.3480212905470292,-0.45592791143398015,0.7028056382062117,-0.3849548780022075,-1.0217625107507426,0.9244098463426896,0.344097890590961,-0.7909373046406191,0.607807561756807,0.41764454263214873,0.6668487777237969,3.1864109775913234,0.5858861727497103,0.8285714805957104,0.7428937431463982,-1.199521549174646,0.6717620845186628,1.5760489283418562,-0.46407387770504627,2.980020776531244,0.2783532192394743,-1.1053151136145312,-0.4461203364275861,1.0719891763724783,-0.4778061304993684,-0.25100094975184517,-1.0051333632402148,-1.792815987892396,0.5201949007229071,1.2514674013585065,1.3778760724572006,-0.20885208353368823,-0.2233348026228066,-0.7665827644088995,-1.4391345379657356,0.851242589116996,0.9568678636314834,-0.7955713576324256,-0.7692813418940531,-1.7144034930066063,-0.8309333670240718,-0.7650251581178958,1.0575650308735924,-0.6447894878236928,-0.6195302370958311
iamb_2_8,iamb_2,0.013539123898540952,-2.4523229933592128,-0.6560779497985746,1.537452149910613,-1.6676540555821096,-0.8872527015670898,1.3197392141940405,-0.17443406859321892,-0.21589323274495026,-0.44511907456869876,-1.1919169043811488,0.5804930684840716,-1.3339394655665124,0.21240965674960538,-1.5864635580472526,0.2652282846955095,1.3885255924419662,0.3679264416751604,-0.12286920514752314,-0.774467593997434,-1.5298785758971956,1.0282901066979757,-0.015989359221599893,-0.6437353881661533,-1.3949949037902478,-2.134475425442706,1.8859333145944037,-1.2237054394431965,2.4588178461270203,-0.3362014636833078,-1.9689802044053857,-1.6485459506993816,0.6377124022204377,1.1018324707291867,0.35022910801648743,-0.37431757368882773,0.891248307149642,-1.0998868298567417,-0.08400182272164927,-0.5578453779045005,1.0629049066187177,2.842562461772919,-0.3041452932328428,2.2599348552749796,-1.0055066538044106,1.9896666608037066,0.43951125950538933,-1.294817676188775,-1.317167015402814,1.3902769556811039,-0.6237053100211027,-1.8907099077501845,-0.11214846546119703,2.08574547001947,0.048199131468262775,3.6536261558081127,0.1710059956590261,0.6842657868732912,1.9075748787300284,1.0635979051410593,0.2841027838272003,1.5750840665379238,1.6857064486030393,-0.11370498958658125,-1.3084579231072322,0.6485390494738279,0.5396515953995197,-0.7519492626344495,2.9373836323669633,0.7259052317980053,4.267938089525568,-0.546892496916955,-2.0176870032526226,-1.2219396998305754,1.2191736877693637,-1.3082179147859656,-1.7855917968647865,2.4216574447302244,-1.903285262958902,2.4393349167030927,-0.2608628600625325,-1.009929896246031,1.3468598459128975,0.5047951206823724,-0.31824347153539045,2.1583390921582697,-1.6003743900915723,0.5863367573861444,-0.7718089105006346,-0.7448604042198308,-0.011319043131005612,-1.7108594098560597,-0.8006266497549778,2.369822823593338,4.967108447564998,-1.6471162218582087,2.782697755473784,-1.6777616701241216,0.21316678383905066,-1.493664290302716
iamb_2_9,iamb_2,0.9096092199511658,-0.16683291108749881,-1.3344018827745372,0.4564983280946761,-2.042818930299599,0.47537404219002616,2.654563218483554,-1.6289231903823267,-0.6471311749056469,1.8494005440595715,-0.1930672102543944,-0.7244407155857433,-0.20345610647365472,0.04528812377551166,-2.4310222223009514,-0.2574651325920939,-2.373495337765002,1.1880268406707999,-0.3469919573912252,-1.0389493107622265,-1.1609850245624984,-0.6667761588771046,0.10289301862045444,1.653952499032101,0.6229229742730243,-2.1141687648693925,1.3327386144309474,0.2750344822072857,1.060880366468996,-0.23771520183691858,0.16827359729938585,1.2021436962799528,-0.6190903813747952,-1.1844597967850352,0.01296139871756052,-1.218414407975699,-6.808127512363267e-5,-1.5181458750893069,-1.5525733574236174,-1.9635892333090355,3.012314652031832,2.4861274570430107,-0.22210994141830778,-0.4457382468392128,0.17100595606039504,-0.3933963737670511,3.677515898637305,-0.6766753168595524,-0.7073456961822889,1.0237358091882394,-1.1266912688852766,0.007975707655230684,1.1195704991295157,0.14807666659390337,-0.5125702745255243,-0.48881528814353425,0.9149374833868245,0.7755544026756052,0.2547244442662027,-0.9854752693482102,-0.27505053379449895,0.40893390014988323,0.5242989742558577,0.6808695620471191,-0.7009309445131079,-0.68876767852254,0.6248307656277725,-1.390595554767432,-1.2946880866628885,0.8095551844156359,0.9371619139664015,0.11329864479498755,1.6688220026629093,0.3471483688113892,3.0999237849332126,1.150684632487674,-0.3899154494355941,-0.40873525124060184,-1.1402648140135243,1.0713588355615655,0.5565501516129673,-0.23841798950616314,3.880783005261192,0.5806222984906574,1.3319825512753434,-0.19447644416327628,-0.17292963268504724,1.5139033008921676,-0.7460758215924173,-0.0053075226209322,0.9171766833945642,3.7623310561306114,-0.7757348309341501,0.06285626459627758,-0.8519800767643476,-0.8098634291954732,0.17543221384978833,-1.6777616701241216,-1.5141851764419396,-1.493664290302716
iamb_2_10,iamb_2,-0.9198752698734773,-3.2043349073597818,0.3073800434248264,0.9877979102590219,-1.8621057089568085,0.38657048883156747,0.5634586602539846,0.527535763299754,-1.8550023312111485,0.21690908356472413,0.5944370906477834,1.328721767968087,-1.6244916330336796,0.5605269631711145,-0.046368228330776244,1.642878610476243,-0.6480722979596124,-0.5765618198755676,1.9479286287015982,-1.0941274571617832,-1.2015089061309472,0.7305639179731027,-1.0756804569994838,0.9434589383249715,2.0694385485277107,-1.8106518781669343,1.2531981872723101,-0.7261699512614037,-0.1876099462094685,-0.2959315255061172,1.340642679931491,0.20201858164440803,0.691491870169629,-0.030362040808226187,-0.9317048706145521,-1.7107387941132508,-0.057198240147650625,-1.0751608332871698,-0.5562914948055779,-1.982054806915831,-0.23927506853512512,0.7763125719880993,-1.2903196025126387,1.2005349942209824,1.2209202911216583,3.5361043514519443,-1.2934928436950135,1.5730364592919122,-0.7394669775511323,0.5092573351018584,-0.056929814048263506,-0.038788215835310114,1.6231524969298379,0.1094684342559857,1.9709400473769203,-1.1316874080857207,2.149631998657423,0.7215926875569043,1.9613342564974385,-0.3048794090215519,-1.5669866249355273,0.9929129757209487,-2.041601259766985,1.3389402804514408,-1.3008535037833329,3.487035187639002,0.5744804116706275,-0.7343446307614204,-0.58970253910185,0.7601087679794364,2.270661947109911,-1.1402365619697477,2.323546002113508,1.0618286891261715,2.426531661255348,-1.2977448113438743,-1.1007799357261963,-1.1653831402776644,-0.40573046182877404,-1.2094496569339346,-0.9955094321399982,-1.0002728764609876,0.5933376457996271,0.5358000111639823,1.2722600856879072,-1.850161451204364,-1.6003743900915723,2.2821186689753614,1.6377231655808058,-0.7356034157698854,-1.702836010266697,0.9746527121214003,0.756605535676003,4.0153450447367245,2.5172207360220766,-0.8254921479918442,0.14118368871043113,-0.7599075993448887,-0.6389935165662379,-1.493664290302716
