sample_id,class_label,in der,in den,und die,in die,daß ich,in dem,und der,wie ein,durch die,die welt,mit dem,mein herz,ist der,aus dem,will ich,ich bin,auf der,es ist,aus der,hab ich,von der,der welt,nicht mehr,ist ein,ich mich,ich nicht,von dem,der liebe,du bist,auf den,auf dem,mit der,was ich,bin ich,wie die,daß er,das herz,wenn ich,bist du,und wie,ich dich,und ich,und in,nach dem,ist die,auf die,die liebe,hast du,und was,wie der,ist es,und mit,ich will,ist das,wenn er,mehr als,die sonne,nicht zu,wenn du,an der,und das,der himmel,von dir,daß du,das ist,des lebens,mit den,sich in,in des,das leben,sich die,und wenn,die zeit,ich dir,daß sie,von den,mir die,so viel,wie du,mich nicht,die nacht,ist nicht,wie ich,es nicht,wie sie,ich in,du hast,du nicht,und ein,lieb und,nicht die,vor dem,seh ich,die seele,laß mich,an dem,du dich,in das,was du,der tod
iamb_2_1,iamb_2,1.1201670899522869,-1.4698308165598326,-1.1876756358232128,0.36702514032844885,2.4704482867401785,2.850283917494671,-1.0319677302554453,-1.2556040542180227,-1.1115959907858597,0.8523266918736505,-1.2113838315277372,2.8375810341272873,-1.1789108044629308,-1.2296182862626346,0.9743881771454156,-0.8952203388317674,-1.158844058491433,1.2163949985282763,-1.0842621812645228,-1.0882296733200725,-1.1278369440712197,-0.9457700395164401,1.3942637343887716,-1.0170491914816224,-0.9536947298904805,1.5321051467099394,-1.0705804805299712,-1.0174723088501867,3.8627212456691162,-1.0300777502757095,1.5910262699124398,-1.0241690696657533,-0.9866386062053372,-0.9816518770180916,-0.9669023898661578,-0.9706733839695215,-0.9282514855338168,1.86439011922428,1.682055426701134,-0.8652073096322223,1.6749194120859596,-0.8492352870382229,1.9662888150221134,-0.9243712675124989,-0.949000443320943,-0.9202844898768123,-0.8877165150662323,2.1623674934361508,-0.7519883092871348,-0.9355367588712131,1.9105792066415128,-0.9263100626743734,-0.8734260564168332,-0.9134309685199224,2.144144927477617,-0.8187394238198507,-0.8513462958884485,2.087286593598281,-0.8834915955442063,-0.8818769770737597,-0.8507324789377811,-0.862149186302072,-0.9109736625318348,-0.8370616404093458,1.7865444886695425,-0.7939226697502598,-0.8414286422579894,2.296021076930879,-0.7446742485022076,-0.8470214329565983,-0.8452744654165751,2.065631876293818,-0.8369671985916305,-0.8165821742194072,2.608116741427783,-0.8222215043355777,-0.8141250675934603,-0.7532864029221067,2.244644261794093,-0.807209180050052,2.2617705447642433,2.2934305827966166,-0.8817810942553239,-0.8315421831439672,-0.7281922409619089,-0.8392375444768043,2.5396886209012304,2.810826460269628,-0.757053612195143,-0.7811561446115454,-0.7575650592698064,-0.785339050217194,-0.81683549797693,-0.8186323375674599,-0.7809479175936487,-0.7424894706681626,-0.7395066495671787,-0.7643210025989975,6.056259964686461,-0.6818242294268622
iamb_2_2,iamb_2,-1.8395538413670955,-1.4698308165598326,-1.1876756358232128,-1.510091859762091,0.10442517969432448,0.2628907359549992,-1.0319677302554453,0.49323214811252075,-1.1115959907858597,0.42383475795870224,-1.2113838315277372,0.42264360604343665,2.433989783457616,-1.2296182862626346,2.17362501861821,0.4893478561045962,-1.158844058491433,6.014946741591681,0.8561119860405737,0.8292477248931549,1.0300844256477009,-0.9457700395164401,0.8645676981932388,-1.0170491914816224,-0.9536947298904805,3.008276158844672,1.1530313861921646,-1.0174723088501867,-0.9191214683302863,-1.0300777502757095,-0.9623501618151676,-1.0241690696657533,1.015441326801648,0.9428032624013645,-0.9669023898661578,-0.9706733839695215,-0.9282514855338168,1.2353127850461088,1.1146457916816592,-0.8652073096322223,1.1058322498065472,-0.8492352870382229,-0.9994024390994597,-0.9243712675124989,-0.949000443320943,-0.9202844898768123,-0.8877165150662323,1.4780832182469938,4.946292046808392,-0.9355367588712131,-0.8012293903165906,-0.9263100626743734,1.2849298902398822,1.4768342004414854,1.4976428643800903,1.541108434289795,-0.8513462958884485,1.4463952977904821,-0.8834915955442063,-0.8818769770737597,-0.8507324789377811,-0.862149186302072,-0.9109736625318348,-0.8370616404093458,3.2490975437323644,-0.7939226697502598,-0.8414286422579894,-0.8324706106176294,-0.7446742485022076,-0.8470214329565983,-0.8452744654165751,1.440422676765815,1.5173580037971965,1.5827160890075507,-0.8404152625625808,-0.8222215043355777,-0.8141250675934603,-0.7532864029221067,3.9484486226632423,-0.807209180050052,-0.8074036790596217,4.019989969906174,-0.8817810942553239,1.7861597119344539,-0.7281922409619089,-0.8392375444768043,1.8184524385846157,-0.8095395637124222,-0.757053612195143,-0.7811561446115454,-0.7575650592698064,-0.785339050217194,-0.81683549797693,-0.8186323375674599,-0.7809479175936487,-0.7424894706681626,-0.7395066495671787,-0.7643210025989975,-0.7132572049521908,-0.6818242294268622
iamb_2_3,iamb_2,-1.8395538413670955,1.3019837200648263,-1.1876756358232128,0.061447954267198256,0.21054249512661363,-1.400433452177647,-1.0319677302554453,2.4860920065822096,0.5641886873178857,0.5314559878722241,-1.2113838315277372,0.5309547531501875,-1.1789108044629308,0.7547367783680419,0.6289908041988684,2.0671116131251033,-1.158844058491433,0.849728254041704,-1.0842621812645228,-1.0882296733200725,1.180637079349021,-0.9457700395164401,-1.0423380321106799,-1.0170491914816224,-0.9536947298904805,1.1069467693330308,-1.0705804805299712,-1.0174723088501867,1.082580132878766,-1.0300777502757095,1.1753603391660854,-1.0241690696657533,-0.9866386062053372,1.0770675744538847,1.3182030692315059,-0.9706733839695215,-0.9282514855338168,1.3933136038629519,5.627531726022601,-0.8652073096322223,-0.9428815343993384,-0.8492352870382229,-0.9994024390994597,1.4464790884425163,-0.949000443320943,-0.9202844898768123,-0.8877165150662323,1.649949966434038,3.3119015570755668,-0.9355367588712131,-0.8012293903165906,-0.9263100626743734,3.7444517829417205,1.6435968866480952,-0.8297645627710072,-0.8187394238198507,-0.8513462958884485,4.075540055476428,1.669027647108731,-0.8818769770737597,-0.8507324789377811,-0.862149186302072,-0.9109736625318348,1.6521395731696198,-0.8010493779800651,-0.7939226697502598,-0.8414286422579894,-0.8324706106176294,-0.7446742485022076,4.221616505920439,1.9818138043264237,-0.8103304415349962,-0.8369671985916305,-0.8165821742194072,-0.8404152625625808,-0.8222215043355777,-0.8141250675934603,4.4296550547835025,1.7539242222593292,-0.807209180050052,-0.8074036790596217,-0.7612514097818306,2.0816349091674096,1.968790076707367,-0.7281922409619089,-0.8392375444768043,-0.7779978177551969,-0.8095395637124222,-0.757053612195143,-0.7811561446115454,-0.7575650592698064,-0.785339050217194,-0.81683549797693,-0.8186323375674599,-0.7809479175936487,-0.7424894706681626,-0.7395066495671787,-0.7643210025989975,-0.7132572049521908,-0.6818242294268622
iamb_2_4,iamb_2,-0.7060436974575447,-0.2018731029974886,-1.1876756358232128,-1.510091859762091,-1.4165896748351532,0.2275008596117514,-1.0319677302554453,0.45602286721187085,-1.1115959907858597,1.9007644025166093,0.5574825745759774,0.38961254699669706,0.5891043768598901,-1.2296182862626346,-1.1473385423833744,7.235435444198793,0.7482846806020017,2.4144702274737635,-1.0842621812645228,-1.0882296733200725,-1.1278369440712197,-0.9457700395164401,-1.0423380321106799,-1.0170491914816224,-0.9536947298904805,-1.0795820286053561,-1.0705804805299712,1.0259803362560043,2.7435665679245753,-1.0300777502757095,-0.9623501618151676,-1.0241690696657533,2.9323263690423786,2.7853666937604182,-0.9669023898661578,-0.9706733839695215,2.85336356833856,3.403621894341082,-0.9280288943884514,-0.8652073096322223,3.0673667240462246,-0.8492352870382229,-0.9994024390994597,-0.9243712675124989,-0.949000443320943,-0.9202844898768123,-0.8877165150662323,-0.9853401724339729,-0.7519883092871348,1.4774191812689088,-0.8012293903165906,-0.9263100626743734,-0.8734260564168332,1.4259774947189021,3.7260116776098644,-0.8187394238198507,-0.8513462958884485,-0.860813367117593,-0.8834915955442063,-0.8818769770737597,-0.8507324789377811,1.4831294962589028,1.5917468008380418,-0.8370616404093458,1.1809374134962303,-0.7939226697502598,-0.8414286422579894,-0.8324706106176294,-0.7446742485022076,-0.8470214329565983,1.7412105473270196,1.392534312546649,-0.8369671985916305,-0.8165821742194072,-0.8404152625625808,-0.8222215043355777,1.7024768211613326,1.6176336256027997,1.539140983070861,-0.807209180050052,-0.8074036790596217,-0.7612514097818306,1.8294292918548365,1.7304639269327855,-0.7281922409619089,1.9263396040426792,-0.7779978177551969,-0.8095395637124222,-0.757053612195143,-0.7811561446115454,-0.7575650592698064,-0.785339050217194,-0.81683549797693,-0.8186323375674599,-0.7809479175936487,-0.7424894706681626,-0.7395066495671787,-0.7643210025989975,-0.7132572049521908,1.6399024673123264
iamb_2_5,iamb_2,-1.8395538413670955,-1.4698308165598326,-1.1876756358232128,-1.510091859762091,-1.4165896748351532,0.4657351491419074,-1.0319677302554453,2.668613765645636,-1.1115959907858597,-1.1187362041351119,-1.2113838315277372,-1.1298161691533246,-1.1789108044629308,-1.2296182862626346,-1.1473385423833744,2.211615610781536,-1.158844058491433,0.941714336282238,-1.0842621812645228,-1.0882296733200725,1.29324556829635,1.1136242798692917,1.0971171774985948,-1.0170491914816224,1.0667508089312296,1.213606710695879,1.4242035650607179,-1.0174723088501867,1.1802241134255491,-1.0300777502757095,-0.9623501618151676,1.5141256612171845,1.2595974161927441,1.1774929135500787,-0.9669023898661578,1.5039610139336848,1.239259581929619,1.5114930780999403,3.6555338158176505,1.418842029093996,-0.9428815343993384,1.3686492264232588,-0.9994024390994597,1.5621303253183707,1.6219275126547563,-0.9202844898768123,-0.8877165150662323,1.7785007049154042,-0.7519883092871348,-0.9355367588712131,-0.8012293903165906,-0.9263100626743734,1.5481440300760672,1.7683299527538523,1.7814730384229072,1.828894758449508,-0.8513462958884485,-0.860813367117593,-0.8834915955442063,-0.8818769770737597,-0.8507324789377811,-0.862149186302072,-0.9109736625318348,-0.8370616404093458,-0.8010493779800651,-0.7939226697502598,-0.8414286422579894,-0.8324706106176294,-0.7446742485022076,-0.8470214329565983,-0.8452744654165751,-0.8103304415349962,-0.8369671985916305,-0.8165821742194072,-0.8404152625625808,-0.8222215043355777,-0.8141250675934603,1.9645975322162008,1.8770316886234513,4.677930750322693,-0.8074036790596217,-0.7612514097818306,-0.8817810942553239,2.1053916503586514,-0.7281922409619089,-0.8392375444768043,2.1350927137480076,2.3693184085645,-0.757053612195143,-0.7811561446115454,2.346110806178864,-0.785339050217194,-0.81683549797693,-0.8186323375674599,2.2671808909966154,2.2407755193833983,-0.7395066495671787,-0.7643210025989975,-0.7132572049521908,1.979667349761964
iamb_2_6,iamb_2,-1.8395538413670955,-0.17430880487656808,0.001388575016122016,-1.510091859762091,0.10442517969432448,0.2628907359549992,-1.0319677302554453,-1.2556040542180227,-1.1115959907858597,-1.1187362041351119,-1.2113838315277372,0.42264360604343665,0.6275394894973427,-1.2296182862626346,-1.1473385423833744,3.258484245977323,-1.158844058491433,0.7267468614809903,-1.0842621812645228,-1.0882296733200725,-1.1278369440712197,-0.9457700395164401,-1.0423380321106799,1.0079364011022969,4.448800950002353,-1.0795820286053561,-1.0705804805299712,-1.0174723088501867,0.9520343762781757,-1.0300777502757095,-0.9623501618151676,-1.0241690696657533,1.015441326801648,-0.9816518770180916,-0.9669023898661578,-0.9706733839695215,1.0036605528575064,-1.0293656179953075,-0.9280288943884514,-0.8652073096322223,1.1058322498065472,1.127574822786141,-0.9994024390994597,-0.9243712675124989,1.3424788217878323,-0.9202844898768123,-0.8877165150662323,1.4780832182469938,-0.7519883092871348,-0.9355367588712131,1.3210555986071424,-0.9263100626743734,-0.8734260564168332,-0.9134309685199224,-0.8297645627710072,-0.8187394238198507,-0.8513462958884485,1.4463952977904821,1.502559000848757,1.5919161014956984,3.9412106898618102,1.534113815445011,-0.9109736625318348,1.489800363588383,5.274171004588579,-0.7939226697502598,-0.8414286422579894,1.615914188333377,-0.7446742485022076,1.522015864562017,-0.8452744654165751,1.440422676765815,-0.8369671985916305,1.5827160890075507,1.8584358709950952,-0.8222215043355777,-0.8141250675934603,-0.7532864029221067,-0.7697788382051716,-0.807209180050052,-0.8074036790596217,1.6293692800621715,-0.8817810942553239,-0.8315421831439672,-0.7281922409619089,-0.8392375444768043,1.8184524385846157,-0.8095395637124222,-0.757053612195143,4.568409848468351,-0.7575650592698064,-0.785339050217194,-0.81683549797693,2.130322377502692,1.9358625422368039,-0.7424894706681626,-0.7395066495671787,-0.7643210025989975,-0.7132572049521908,6.434772819273694
iamb_2_7,iamb_2,-0.5076794222733733,0.02001949687592172,0.17974820664202237,-1.510091859762091,-1.4165896748351532,-1.400433452177647,-1.0319677302554453,-1.2556040542180227,-1.1115959907858597,0.6552204022727744,-1.2113838315277372,0.655512572322951,-1.1789108044629308,-1.2296182862626346,0.7622155051925368,-0.8952203388317674,1.082032209943353,0.991156855486525,-1.0842621812645228,1.1168693346251393,-1.1278369440712197,-0.9457700395164401,1.1506035577388267,1.3116842399898851,-0.9536947298904805,1.27093642917841,1.4865731662004853,1.383584549149588,1.2327077529694452,1.425197071224336,-0.9623501618151676,-1.0241690696657533,1.315753316752696,1.231471533314283,-0.9669023898661578,-0.9706733839695215,1.293447358616205,-1.0293656179953075,1.421046994592176,1.4759432625621516,3.7691601692741985,-0.8492352870382229,-0.9994024390994597,-0.9243712675124989,-0.949000443320943,-0.9202844898768123,1.678407130631067,1.8475967268491387,-0.7519883092871348,-0.9355367588712131,-0.8012293903165906,-0.9263100626743734,-0.8734260564168332,4.584178920091316,-0.8297645627710072,-0.8187394238198507,-0.8513462958884485,-0.860813367117593,-0.8834915955442063,-0.8818769770737597,-0.8507324789377811,1.8935532657070737,-0.9109736625318348,1.8388296641880424,-0.8010493779800651,-0.7939226697502598,-0.8414286422579894,-0.8324706106176294,-0.7446742485022076,7.3261572434826245,-0.8452744654165751,-0.8103304415349962,1.870506784155521,1.9426108284915948,-0.8404152625625808,-0.8222215043355777,-0.8141250675934603,-0.7532864029221067,1.9432019517941668,-0.807209180050052,-0.8074036790596217,4.737176176859375,-0.8817810942553239,-0.8315421831439672,-0.7281922409619089,-0.8392375444768043,2.207919977035588,-0.8095395637124222,-0.757053612195143,-0.7811561446115454,-0.7575650592698064,2.358114025821811,-0.81683549797693,-0.8186323375674599,-0.7809479175936487,-0.7424894706681626,2.4309999777241975,-0.7643210025989975,-0.7132572049521908,-0.6818242294268622
iamb_2_8,iamb_2,-1.8395538413670955,-0.1455194268391621,-1.1876756358232128,-1.510091859762091,1.6930406944251126,0.29985349569128034,-1.0319677302554453,-1.2556040542180227,-1.1115959907858597,6.765515379899938,-1.2113838315277372,3.63106047478341,-1.1789108044629308,-1.2296182862626346,2.24742420886269,0.5201160382142932,0.8330459578950433,2.5678238567787863,-1.0842621812645228,0.8718583337423379,-1.1278369440712197,0.9305670070350044,-1.0423380321106799,-1.0170491914816224,-0.9536947298904805,3.0991174518991165,-1.0705804805299712,-1.0174723088501867,4.819089788468997,-1.0300777502757095,-0.9623501618151676,-1.0241690696657533,1.0599319919795813,6.887231359719241,1.2166428266049432,-0.9706733839695215,-0.9282514855338168,-1.0293656179953075,-0.9280288943884514,-0.8652073096322223,-0.9428815343993384,-0.8492352870382229,-0.9994024390994597,-0.9243712675124989,-0.949000443320943,1.3717284003641006,1.393282281109145,-0.9853401724339729,3.131284229681669,-0.9355367588712131,-0.8012293903165906,-0.9263100626743734,-0.8734260564168332,1.5299512041961834,1.5493630294278926,1.5935494978033429,-0.8513462958884485,-0.860813367117593,-0.8834915955442063,-0.8818769770737597,-0.8507324789377811,-0.862149186302072,-0.9109736625318348,1.541508408121666,-0.8010493779800651,-0.7939226697502598,-0.8414286422579894,-0.8324706106176294,-0.7446742485022076,-0.8470214329565983,-0.8452744654165751,-0.8103304415349962,-0.8369671985916305,-0.8165821742194072,-0.8404152625625808,-0.8222215043355777,-0.8141250675934603,-0.7532864029221067,1.6417596417942404,-0.807209180050052,6.558614458117654,-0.7612514097818306,-0.8817810942553239,-0.8315421831439672,-0.7281922409619089,-0.8392375444768043,-0.7779978177551969,-0.8095395637124222,-0.757053612195143,-0.7811561446115454,-0.7575650592698064,-0.785339050217194,2.1185455145091443,2.1958547045042516,-0.7809479175936487,-0.7424894706681626,-0.7395066495671787,-0.7643210025989975,-0.7132572049521908,-0.6818242294268622
iamb_2_9,iamb_2,-1.8395538413670955,-0.22828888869670413,-1.1876756358232128,-1.510091859762091,1.4986887963463458,-1.400433452177647,0.35240980133006167,-1.2556040542180227,-1.1115959907858597,-1.1187362041351119,-1.2113838315277372,0.35795778207690493,-1.1789108044629308,0.5480331258023464,2.0352515369098105,0.43165751464891433,-1.158844058491433,0.6532996409238974,0.7752630624028614,-1.0882296733200725,-1.1278369440712197,0.813295941625539,0.7851132927639087,-1.0170491914816224,2.497899732263274,0.8791833528811154,-1.0705804805299712,-1.0174723088501867,0.8740695494194897,-1.0300777502757095,2.8677144857762435,-1.0241690696657533,0.9320213295930236,0.8626176315922204,-0.9669023898661578,-0.9706733839695215,4.625995624841237,-1.0293656179953075,1.0295343464287379,-0.8652073096322223,-0.9428815343993384,-0.8492352870382229,-0.9994024390994597,1.199515509697202,1.2470005190749667,-0.9202844898768123,1.2507198563481838,1.37544057696862,2.8885796959961185,-0.9355367588712131,-0.8012293903165906,-0.9263100626743734,1.194998392462519,3.667910605322776,-0.8297645627710072,-0.8187394238198507,3.464589919430311,-0.860813367117593,-0.8834915955442063,-0.8818769770737597,-0.8507324789377811,-0.862149186302072,1.5396067911845026,1.3928477800884775,3.0803414219943464,-0.7939226697502598,-0.8414286422579894,-0.8324706106176294,-0.7446742485022076,1.423305977165408,-0.8452744654165751,1.3466412968366146,1.4192611203643288,6.081400332558097,-0.8404152625625808,-0.8222215043355777,-0.8141250675934603,-0.7532864029221067,-0.7697788382051716,-0.807209180050052,1.494476988808277,-0.7612514097818306,-0.8817810942553239,-0.8315421831439672,-0.7281922409619089,-0.8392375444768043,1.7102670112371234,-0.8095395637124222,-0.757053612195143,-0.7811561446115454,-0.7575650592698064,-0.785339050217194,-0.81683549797693,-0.8186323375674599,-0.7809479175936487,-0.7424894706681626,-0.7395066495671787,-0.7643210025989975,-0.7132572049521908,-0.6818242294268622
iamb_2_10,iamb_2,-1.8395538413670955,0.778999845229985,-0.1556576415098279,-1.510091859762091,-0.09646357467749335,-1.400433452177647,-1.0319677302554453,0.2622537817669772,0.24800289899642433,-1.1187362041351119,-1.2113838315277372,1.5650196670372798,0.38895171482334434,-1.2296182862626346,-1.1473385423833744,3.911582451135985,0.5323833139121789,2.0238524924515366,-1.0842621812645228,-1.0882296733200725,-1.1278369440712197,0.6473463207630882,0.6127122243795137,-1.0170491914816224,0.6092914416508424,2.468370360502215,-1.0705804805299712,-1.0174723088501867,-0.9191214683302863,-1.0300777502757095,-0.9623501618151676,-1.0241690696657533,-0.9866386062053372,0.6886299421006815,-0.9669023898661578,0.9436664332763548,-0.9282514855338168,0.936204316719884,-0.9280288943884514,-0.8652073096322223,2.613376355165595,2.5822086771852013,-0.9994024390994597,0.9991488326019473,3.0286616772452333,-0.9202844898768123,-0.8877165150662323,-0.9853401724339729,2.545129884176944,1.2042543578568197,-0.8012293903165906,-0.9263100626743734,-0.8734260564168332,1.161138800767337,-0.8297645627710072,-0.8187394238198507,3.057426125532315,-0.860813367117593,-0.8834915955442063,-0.8818769770737597,-0.8507324789377811,-0.862149186302072,-0.9109736625318348,-0.8370616404093458,-0.8010493779800651,-0.7939226697502598,-0.8414286422579894,-0.8324706106176294,-0.7446742485022076,1.2091241460218225,1.4484009232428392,1.1431533969902363,1.2064093921609365,1.2658276391473864,-0.8404152625625808,-0.8222215043355777,-0.8141250675934603,1.349227584637716,5.37281917688767,-0.807209180050052,3.3620405495312893,-0.7612514097818306,1.522499814181988,1.4404254993769265,-0.7281922409619089,-0.8392375444768043,-0.7779978177551969,-0.8095395637124222,-0.757053612195143,1.5403536259702963,-0.7575650592698064,-0.785339050217194,-0.81683549797693,-0.8186323375674599,1.5770385192403291,-0.7424894706681626,-0.7395066495671787,-0.7643210025989975,-0.7132572049521908,1.3770654827758144
