sample_id,class_label,und,der,die,ich,in,ein,das,den,zu,du,nicht,sie,mit,wie,ist,so,sich,er,dem,es,von,mir,auf,im,mich,des,mein,ihr,doch,was,daß,dir,an,dich,nur,aus,noch,wenn,als,auch,sein,uns,durch,dein,wird,o,da,hat,wir,zum,herz,nach,wo,gott,ihm,vor,um,man,ihn,nun,denn,liebe,für,will,sind,leben,meine,hier,war,deine,ach,welt,dann,vom,kein,wer,am,euch,schon,kann,zur,aber,mehr,eine,soll,alles,alle,selbst,wohl,wieder,muß,seine,himmel,laß,zeit,ja,bald,einen,seele,bei
iamb_1,iamb,0.11078533619649403,-1.9862891033232983,-1.8474445011658467,1.1172161360751809,0.6157233365007491,0.8336456991735621,-0.28382120756404666,0.8298130453759465,-0.046840642149763606,0.22123997893174413,0.03393973785426413,-0.8023530195880683,1.0305540684992796,-0.22244855106512165,0.4268364417672441,2.449906377032067,2.0106505476736283,0.001377118635136043,1.3046552435278362,-0.6151435527007755,0.6306175346620393,-0.4360773647181291,-0.5681356288476028,-0.8003229051238916,-0.7511495194837404,-0.7998203176644639,-0.6277664511022467,-1.194181776332071,-0.94883832383467,1.1959934274211184,0.23924667931569077,0.6747652835517278,-0.5660689805619932,1.2149988558901805,-0.1889862118371363,-0.2281800900235937,-0.9118018500837879,-0.23774436467460963,-0.8654452835557104,1.1188063275490623,-1.8862026197483515,0.5480610399726934,0.8581664958099042,0.35688136120634606,-0.18395789192199039,-1.1740688900252356,1.9817096640820635,-0.8574930614604769,-0.049805275248059354,-1.025643965710761,-1.3841616432698853,-0.5441423812838492,-0.9366380865456985,1.1792050322281664,-1.1052826174319583,-0.49616437337424124,-0.07485327682234723,1.0039390445944907,-0.6632535328837905,-0.7311864060317061,-0.002103986304425481,-0.21772141605323253,1.43254837956624,1.160508805087234,-0.32882759358090113,-0.3105174417322464,0.9849882620856462,0.5751674776301947,1.3032835316826006,-0.21977676529844736,0.054202505516479954,-1.292937959656062,1.2637131252211053,1.1986855388927302,-0.017459306185238898,1.46234079252412,0.8271591594652896,0.47431895301765287,0.018825423056187583,-0.283453888081089,1.6007401498873823,0.06037482175023886,-0.5522274923135547,-0.645612323961397,0.2788254942135029,-0.16915866767073415,-1.3407801222363331,0.35333439779049297,1.0001107944583532,-1.2939719023592018,-0.4315304406232238,0.02489545345712581,0.8983259752849858,-0.8341657359839549,-0.6740278836669169,0.81080761590694,-1.5451337366660949,0.19466366731904114,-0.8069048310741753,-0.7662764062796518
iamb_2,iamb,0.37231863422310596,0.823666247061534,-2.5519524325228105,1.8128989525491443,-0.9749299178190349,0.26615487033191904,1.4371640826878687,0.5444137927089409,0.12743661393556185,-0.589417618950532,-0.9275643291394688,1.8061016333238382,-0.8446769527982094,-0.5903860884404839,1.3523793719505,0.3407584553974183,1.357123613747393,-0.28253671341731035,-1.1396632350808913,-0.3064353637192803,0.09645090691954776,0.10582675233279694,-1.1435673455177096,0.1558045436894332,0.29186239789858937,-0.08274620030625485,3.026788231281913,0.009669302715838332,-0.3703085434884995,1.802491327508563,-1.079833186079045,-0.7627352499860719,0.01837763772706884,-0.40137064262791944,-0.09983930585668689,0.14287185931848992,-1.3642227427169378,0.41606746445789466,0.7959150939843712,0.34250779431193606,-0.19433072717069497,1.762582835072206,0.12347222976964281,0.45292999552915597,-0.4195319290045761,-0.19386219975928573,-0.12438131294534405,-1.4891913099547391,-0.2903283310306785,-0.6221770319570853,0.13290927824786292,-1.1273695263351131,0.8638045978983621,1.612093258008645,-0.04546821488363971,0.2929759028671956,-1.3769670712324764,0.07052543627812344,-0.2567237880441159,1.0170031463371445,-0.502468160774923,-0.4903941756199254,0.3649295227487649,-0.040468938628508616,-0.922072720726281,0.1019167120300639,-0.9689153457632189,0.24389143087213894,-0.47594457069537033,-0.8404209240795613,-0.9719483653407766,0.354059766852133,-1.3817913099453527,1.296042674458144,0.03954223173738089,-0.3350483842753158,-0.37813469959492674,0.9995149402467072,0.08422349517441366,-0.23406653443183414,-0.22548813152420302,-0.6381993840011305,-0.13091811711881193,0.22599076840046262,0.7866031071451424,0.23774666952129928,-1.3292617754606901,1.2574044621366913,1.0889063375406525,-0.45280934937585826,-0.3893871187181806,0.07642165565847972,-0.32064616627983555,0.5568499031965244,-1.097903162313187,-0.8996097668871517,0.2769644451116045,-0.2627768514783772,-0.7762438372494572,0.3592586098924302
iamb_3,iamb,-0.29782619203203975,-0.14495481875630348,0.9014554176674846,-0.8472543821064101,1.0400167312413464,1.0498147841857879,0.9104975500553117,-0.14752782031592587,-1.83802486935853,0.262988411715945,-0.3121184882387886,-0.6137635867824192,-0.43306950698969593,0.40126972784308984,0.42337667770560256,1.0478956536210013,1.8490593774401052,0.588036054665489,0.5167565205320436,1.59959635479014,-1.476876533697787,-0.497053301577116,0.5009750514262072,0.8532350289519527,-0.37764076069354646,-0.9003989299170815,-0.990300938900377,-0.4161624796278592,0.42254688956574377,-0.2985069909068491,-0.0956444135154729,-0.20784845583340245,1.3177902609457484,-0.8757193609643884,-0.06741252401950751,0.7507096382402587,2.768546921275436,-0.11878788182218361,-0.7839279401518081,-0.5325496478814059,-0.7306839443341878,-0.17250784838670985,0.7149328690646756,0.4878672496793765,-1.0301074589714407,1.7236679473492178,1.1949991947830472,-0.4302042763701497,0.04484207524050467,0.47205015021506447,-0.7471068965851106,-0.7928161134725309,-0.16208035680191937,-1.0222483242330898,-0.021195503382660692,-0.04508365877714707,-0.32916814731775007,-0.9449672690716352,0.12531153576578136,-0.6505885170618999,-0.20816961465475664,-0.4737106639511701,2.3753593285143824,-0.4552453981936794,-0.5901412979875275,-0.2414621682524857,-0.6151481160855923,-0.9795379805350167,0.29640009974792025,-0.4931592455386651,-0.6959877151856848,1.1992681247011523,-0.9097897757261297,0.013894558636174113,1.2945446776230627,0.06277439572002579,-1.2290596399952565,-0.331191574285913,-0.3640151289350799,-0.661684017660282,-0.6943477211791431,-0.6267274565968524,-0.9003450020070088,-1.4427136001085412,-0.08612625441336838,-1.22225994389362,0.7533413950396253,-0.4195747146531339,1.1212053127207338,0.8168581585203334,-0.8810242158824644,-0.8345939202428373,-0.7423016009818844,-1.259226663993189,2.0817579779293682,-0.2833031297898228,-1.0849711231225994,0.7936797163786105,-1.3183494408756902,-1.2774984644735132
iamb_4,iamb,0.9440028835403959,0.49445562839226326,1.220497790299212,-0.5653718323169813,-0.7221678052740985,0.8024310806201469,0.6825721210842436,-1.1420023985555512,-0.04233763426257643,-0.5246957101659807,0.39122349339526985,2.8600435299788938,-0.7093233822206757,0.11176574160015139,0.6447499393810467,0.6510031188738735,-1.0000474488868798,-0.13252893808156993,-1.4316012993442062,-0.33790957957188705,-0.18139046622407495,-1.7669125852733591,-1.3276146071017698,-0.692763157883044,1.8122990581190626,-0.28999576147833117,1.0736687960500584,1.1015908833219212,-0.32201065398666595,-0.06095196707429288,0.7980857563082183,-0.682585625746686,-0.1836171785261193,1.0741028861657156,0.40907289474116554,-0.5881243448518745,0.22793777807047036,-0.33021675495168207,0.5804145205480175,-1.2833260258665151,-0.3386565426387704,0.7122713522180183,0.48801862238701205,-0.9207477804998818,0.028686747121014242,-0.9262166535921083,0.33118428463806576,-0.9188846055801461,1.6289393197307465,0.5894497233894769,0.27644210761748644,0.5991320374873075,0.331725327568719,-0.48829016958757665,0.7798261565134801,-0.9039866429273219,1.7893862848438096,0.25537347002062416,-0.7161660623618062,1.1957669925001495,-1.1051595380362937,0.3415581253459897,-0.16336743329510317,-1.0153252597887144,-0.37614996320239913,-0.7051326377505038,0.8942044904367735,0.10133890149622944,-0.9154978414785999,-0.26928471899473805,-1.507510671569783,-0.16908794830481566,-1.4346148735080535,0.27609581860661264,-0.07788809057895252,0.647797622956371,-0.8823352784713601,-1.3007144790374225,0.38981883654108623,-1.5827749780380351,2.397413554509427,0.3585618989931889,-0.5868284593179784,-0.2887233690231785,0.2127348864447705,-0.9022566443416188,-0.9652273169247116,-0.5055661801004697,0.4077612386270231,-1.3062802236770956,-0.47620765120115316,0.8375827771887591,-0.39510830425991195,-0.8611801836553475,-0.2775568365315861,0.1585221056506313,-0.25736522861526834,-0.35189126108047725,0.19278917613047616,0.23298259094698595
iamb_5,iamb,0.5483979967491027,0.11186822639287182,-1.1268617554598792,-0.8317172047207738,-2.5972387379084414,2.0661551746194387,2.5026065731903167,0.08715801978508232,-1.0511909388238962,0.5688739511231432,-0.7218366723904506,0.9073903498128703,-1.1472113001233342,0.9790772061235617,2.1023421529411195,1.9042826427895256,0.32995656800233075,0.5717425797637118,-1.376731706078293,-0.039872997693878524,1.9314371737762484,-0.6649696923363753,-0.3687510084359993,0.6458091001409384,-0.7703041541424996,1.431983084422371,-0.4145786358495046,0.11581810559984582,-1.2060591487234935,0.2542927884446301,-0.699902492781261,-1.1098782929276747,0.38506196278865473,-0.5015378665225502,-0.91661830476371,-1.341957224004357,-0.4303831965240494,0.5668805475288891,1.4451313177535012,1.0943842643010229,-0.2779308753224593,1.0713758860731573,-1.5859901079427983,-1.4708071197361212,-0.5036823715793387,-0.8807707450446474,0.4088434356358485,0.4644579141615755,0.2363510141347594,-0.00889298008769035,0.918474172815266,-0.2467654722446029,-0.6075325232864222,1.1595037441299687,0.5332721955690547,0.899394348392501,-0.4186814208723199,-0.6730990064432023,2.774158437798895,-1.9671131442517233,-1.3530611625942701,-1.1786574477883045,-1.24438115972755,0.2943706792024999,-1.26232169023651,-0.6700190281647108,-1.3315472844665253,1.3560462460181395,-0.5260123658689554,0.7387746976542098,-0.7310012317450545,1.057681800289481,0.8011731053133214,-0.5010882396304,-0.8158223703249607,1.077998266573912,-0.020085083440825442,-0.8442402731855432,-0.445478361463595,0.1333556578639548,0.6448481821552362,-1.0388586439887517,-0.18284908236921968,0.15613845861667044,-0.5943395157811502,0.5303403746555797,-0.5475110988647502,0.7502629420185695,-0.03914155170801352,-0.09345214052512317,1.015602167817883,-0.8747087399088129,-0.36377806022855536,0.04085505467414424,0.18914082849376537,0.7946267062609742,-0.22420765394729303,-1.3102157079187087,0.2459434486826097,-1.3013586555372303
iamb_6,iamb,1.230959991255438,0.37428921065074217,1.745238534759289,-0.426077588369145,0.3997977448899269,0.3574581870077893,-0.04821105365452488,-1.0698626318383586,1.2426298222885135,-0.22256362627880005,-1.8267950890378384,-1.2842505840505383,-0.09553216590068947,-0.8688080179889316,-0.9427293713178606,0.7266755883744695,-0.30797719729511797,1.1396156938176394,-1.0765724549155786,-0.06007244946020148,0.13363051812216942,-0.4771387692406774,-0.3879787692767028,0.2073389340757468,0.34807978125545275,0.39043492739448693,-0.887795639520969,-1.4365249018771684,0.4700704469369813,0.6923388578795048,0.20086489246126205,0.8804083361166883,-0.5963845740852081,0.4459233714032167,1.8997205239729644,-1.0783693693262846,-0.1972897506195648,-1.3592161567245946,0.9103404857572072,0.49440444292328406,-0.022163536100185427,-0.8330754044031522,1.3577605362552099,0.6222934159249621,-0.21257452535340868,-0.28898383440026737,0.7017234378372982,-1.5417237709697942,-0.07483992185504894,-1.0435122634036293,-1.106163811882384,0.6614565857500281,1.0673280670553253,-0.4494117345566264,-1.1190372499098242,-1.218493833365787,-1.4160798319870582,1.2993762486199627,-1.3673276164959645,-0.34631639528599706,-0.8220791119647582,-1.8137236200520988,1.770463240901881,0.7004155578724647,0.5754517659963058,-0.32878286975522886,-0.35380521253983566,-1.435513018878459,0.18787087474568867,-0.23662226939547715,-0.4771837417192429,1.433059799026207,-0.5355486978355644,-0.5092369025652345,1.1372694804043522,-1.4851201460958063,-0.8570896661590923,0.8796227683812776,0.8941783919110262,-0.3012687342251717,-1.2295946516385168,-1.0423782667522752,4.670135471168506,-0.25597081943740335,0.6848069365723979,-0.5359332569055201,0.23834394131056005,0.33200586780210906,0.4595148884407661,-0.8991820225450774,0.5187511239931926,-1.7643519179848868,0.4582239143318051,0.9080050573629147,1.0445453618055478,0.7806154840320444,1.9602601338175956,-0.32163708601025137,-1.3447863035159713,-1.3039238232946726
iamb_7,iamb,-0.42577882206376516,0.05607623108460425,-0.4127875511326896,1.0603279795949616,-0.40049524643683904,1.1153393448683597,-0.385154682546578,1.398868460575096,-0.572624168069703,-0.8626207175198782,1.3209613448006514,0.5742393904555695,0.019260570745060362,-1.2102204331835567,-0.6201321193041229,0.17005540544084852,-1.175624093539537,0.48033111527551103,-0.037748577068921894,0.8570912381341387,0.7203398381155106,0.8909165356825173,3.0187746824000556,-0.875726862163877,0.509952571404935,-0.6680195958895017,-0.47394349648593725,-1.2471655315493233,1.841057471044455,0.4115057293140007,-1.6523636810321096,1.5595280488835617,-0.16107050544867804,0.6304759889757635,-1.1927225485366892,-0.5698634804986086,0.732617162071122,-1.9228333045951784,-0.15529995437177008,-0.1279195661352917,0.7328145691003524,-0.5930828878854008,-0.28373264349358757,1.1650220096418924,0.6465048027601278,2.0476344658387395,0.6554576910302585,2.692969974175967,0.4806750103158721,0.9480309147404702,-0.27250234946438734,-0.8905665707008793,-1.3096760516183337,0.4665578212586161,-0.8138240848138854,-0.8922717394484323,-0.7800534922868336,-0.7036855206731584,-0.02799122974794819,1.6235869078317078,-1.3629497369522623,-0.574336756652341,0.22417830830832797,0.6544724632244481,-1.5762955386170892,-1.0390804505820679,-0.6986486272111719,1.2899445032918255,-0.19720359921107586,-1.2082807645852094,-0.9993849588975905,-1.311810216213768,1.1785673253270206,0.7053742646391575,0.7080423685286764,-0.771778430738379,-0.8740350361719713,-0.441651757728789,1.7378586428521219,0.09403994349358842,0.593119100638241,-0.3395912033716219,0.5269550298197412,-1.0715838773235333,0.22707056927742342,-0.8975458363940966,0.21130707443445224,0.7050756566087577,-0.076841461516001755,-0.5165556841969261,-0.4665167383420362,-1.7643519179848868,0.42994343406265983,0.008397992605600249,-0.6948961008358665,-1.528286280044897,1.4801839924023088,0.6355098604327796,-0.31273427391721714,-0.7917192955779764
iamb_8,iamb,0.5390549895749865,1.5585907908515024,-1.0450495508617579,0.3473935700710878,-0.679864140544376,-0.9485464605865243,0.4456990700822841,-1.395769486504714,0.19388008200262957,0.6410391732280741,-0.9865978991979469,1.4312711280073802,0.7252371645187663,0.8922055696089398,-0.80333079488689485,1.3111056262219323,-0.9714488498913867,0.48365655702305,-0.4954190292203972,-0.8935072900969226,0.07057498703493881,-0.9343601749242206,0.6429597818229609,0.9748215745933967,1.6333966126677908,-0.26453183927859525,-0.6976188317669652,1.1355157513618672,-1.2491199192207172,-0.03577159115219208,-0.29774941131127475,1.0689535194469508,0.5538406638109146,-1.0275634239423748,0.9020271514877973,-0.568023664090084,-0.23229396023026042,1.3056392828752825,0.10003355566657206,-0.6970884229489918,-1.3770066325702421,-0.8575698999540436,-0.017499053308143935,-1.7937612881642961,-0.8459367415085806,-0.3201819336957391,0.961620041506594,0.07786378626555077,0.7769341257970546,0.2784973337443317,-0.5544567576465403,0.31944320756926886,-1.3087674017595752,1.0969625908490008,1.1272907284753684,0.14568280189816382,0.5209854166328257,-1.0283718109634488,0.31220773486467096,1.6265992348143425,0.48069072610504826,-1.5066816681164712,-0.8919660403832835,-0.1730999040067069,-0.9704699033106267,-0.351381394988858,-1.6659551734724818,0.5100189083138514,0.15978360119438645,0.37612528508665943,-1.2532741564118575,-0.5402295889369536,0.7460988291869199,0.7073478909264133,1.4832423521328824,-0.0522347551322321,0.35109320878514094,0.4133718384487498,1.296951621220965,-0.7420897756086237,0.1358311913700894,0.3745278271042541,0.5284673718697225,-0.27687006536356445,0.22851491626958548,-1.591918927858863,-0.9593962838638407,0.7067195169954288,0.4264911309405681,1.0594367164118927,-0.9420126716955998,0.8571461959494634,-0.385959440071117,0.009578742414276047,-0.6943137225069058,-0.960108611668303,-0.24768275862992367,-0.3409421310550621,-0.8316484417092765,0.7682510532092732
iamb_9,iamb,0.7121244451921459,-1.1257944906993573,1.41330693360875,0.5017437485787041,-0.2463702937145394,0.5750412033019928,-0.6530456316412,-1.2512345471181152,-0.5612771574092453,0.8378058398261908,-1.3364922383551017,0.15993858108909415,-0.6751829496972639,-0.7539378026636278,-0.6121228912813814,0.8101294502874475,-1.5721173021677013,-1.4597234061318671,-0.030510652864066116,1.4529762193155857,0.513387956887768,0.49478270845806216,0.21630160464034837,0.3645777640906998,1.6413708732875458,0.14211993433751138,-0.46745575561328156,-0.1588770234627252,1.8522897360382473,0.19410002042560162,0.6100630787879366,1.3227768375991724,-1.3436048172377069,-0.07399102296836751,0.2090298703740905,-0.5643364755588316,-0.9551871925190365,-1.1120806956256388,1.1193016808645324,-1.83776358568035,1.7973860582054284,-1.1213258232987562,0.5160614888294188,1.4700970458105849,0.05509136256194358,-0.020148467473269427,1.879497176360885,1.3931433256254913,-1.2811991685365909,-0.3903410644904336,-1.1195234976584116,-0.584807434537408,-0.6409041581397359,2.0456944010728986,-1.1342843996604424,-0.19659699032918584,0.5249893047135229,0.6046370984782647,-1.0402585850337505,0.42824978859725815,0.22024869496777308,-1.5058298245993513,-1.6362298734652043,0.6612837392687742,1.153341125446506,-0.34903028216509924,-0.6959996826803903,1.2971684902336245,1.2314832256919164,1.013617607340491,-0.23458794167229852,-0.15206382506298385,0.31482575220373815,-0.1153665347886778,0.7135965370688752,0.3101208215390886,-0.4628668253365404,-0.8656605485441113,-0.03091471228794195,0.5176898637043523,1.058570680341664,-0.33666447783485226,-1.3160847799490831,-0.6723249959787093,-1.4625253558317666,0.4954777988442544,0.9977434664157001,-0.09328803720678021,-2.083314439074481,-0.5141314909302194,2.8762883670845083,0.42322037307486343,0.024927468463565357,-1.7190389774869024,0.5875069587790674,0.17858010359977833,-0.6789823422481536,-1.8081255544606731,-0.8302248148784372,0.25134363353745903
iamb_10,iamb,-0.02194342622123175,-0.043146849605324784,-0.21976235898896093,0.03203230675863517,-0.764834244166281,-0.23962833815191337,0.4857017337288297,0.4639798027418649,-0.1673476811291486,-0.08925909776526533,1.0280747052087462,0.36420283847440926,0.37293744876926327,-0.17541797750540533,0.4899507769526709,0.15759792996410246,-0.41196215487254495,-0.3464981420885038,-0.38238265143733574,-0.3672479160473802,0.9247517561358031,1.0892378946117955,-0.2956633246247844,-0.12123198225730528,0.22195411321030933,-0.7631202554852881,0.11305024575812976,-0.04365591990042442,0.5659394468800699,0.088577706810387,0.9880111445188986,0.21729088533323687,0.4563640989163346,-0.4481265872328814,-1.114146950667099,-0.46875963606162385,1.871828677856729,0.916396118154168,-0.838966108696186,0.5823984687687896,1.4091509237898137,0.31399956548788865,-0.46869977729274337,-0.214722806015254,-0.14881480020692192,1.611026845017517,-0.1643048098559308,0.8652993097050795,0.8962187124845499,0.3899513829168832,0.3894381678862678,-1.147223890074478,-0.22527682439545593,-0.7305531208531181,0.5878642248069185,0.964227455675535,0.29181650240851814,-1.655956261436157,-0.2900856583221596,0.5420590464413457,0.568030543950523,-1.1611466797874586,0.7084667989215412,-1.3719859462382142,-1.2509602538984166,0.06807029633548939,-1.3194384463658029,0.20534810805059375,0.607335361420073,-1.1844981309863007,0.3377311085381652,1.1155418297551682,-0.4943334203453834,-0.8980956848931815,-1.5959118792463438,0.013991279642721463,-1.2512166350341203,-0.8202126751531023,-0.8721716307095613,-0.2615760954528346,1.6487157976405837,-0.65576675283678,-0.15515839492749353,0.6051047737003582,0.7449323288865898,-1.591918927858863,-0.12044658741636627,-1.6998920890912437,1.0394457726324076,-0.47221064351161984,0.5752021358899878,0.9537570406869446,0.08293011587083665,-0.8228774876869648,-1.1049040648953457,-0.9182587585752982,-1.0967116292087553,1.2343823809644279,1.9023908169964527,-0.7526999960581381
